problema,geracao,n_pool,k_ei,k_mu,nao_greedy,d_mu,d_sg,d_ei_pool,mu_sel,mu_min,sg_sel,perc_mu,perc_sg,ei_sel,ei_do_argmin_mu,ganho_ei,rsid_sel,rsid_frac
BBOB_F49,208,632,0,0,False,2.253910766820316e-08,2.7531635976626044e-08,1.1447772601350914e-07,0.2186601459980011,0.2186601459980011,0.22919979691505432,0.0,0.40189873417721517,0.0219683979583983,0.0219683979583983,0.0,True,0.5268987341772152
BBOB_F49,209,632,8,8,False,8.194351531737396e-09,3.5584999896700855e-08,2.7220259932534354e-08,0.017173396423459053,0.017173396423459053,0.06616785377264023,0.0,0.5474683544303798,0.031297725258797385,0.031297725258797385,0.0,False,0.03164556962025317
BBOB_F49,210,636,2,564,True,4.131392575017648e-08,8.257490000327732e-09,4.438650975251337e-08,0.03570254519581795,0.03541596606373787,0.03772004321217537,0.06761006289308176,0.4088050314465409,0.009823466579933732,0.00940684788005182,0.00041661869988191165,True,0.5566037735849056
BBOB_F49,211,636,0,0,False,6.49541307207603e-09,1.849662208916603e-08,3.7224842474199306e-08,0.18499520421028137,0.18499520421028137,0.19963571429252625,0.0,0.39308176100628933,0.020727173877366285,0.020727173877366285,0.0,True,0.5943396226415094
BBOB_F49,212,640,2,2,False,6.8860671530537435e-09,3.043103005876344e-08,6.44469395586338e-08,0.03580901771783829,0.03580901771783829,0.027686750516295433,0.0,0.6515625,0.005990810166084062,0.005990810166084062,0.0,False,0.003125
BBOB_F49,213,640,0,0,False,1.4076379819773326e-08,2.152511716456064e-09,3.253808607451406e-08,0.2085505574941635,0.2085505574941635,0.20933929085731506,0.0,0.4,0.018342223325073688,0.018342223325073688,0.0,True,0.5671875
BBOB_F49,214,644,1,1,False,3.911111538686993e-08,1.787401337099572e-08,3.3999828902545824e-08,0.022962525486946106,0.022962525486946106,0.06310682743787766,0.0,0.40062111801242234,0.027023863610407328,0.027023863610407328,0.0,False,0.05124223602484472
BBOB_F49,215,644,0,0,False,3.3973630416563225e-08,2.429762293099831e-09,4.31062825029625e-08,0.10906825959682465,0.10906825959682465,0.1294516921043396,0.0,0.38509316770186336,0.01862397349084207,0.01862397349084207,0.0,True,0.5993788819875776
BBOB_F49,216,648,0,0,False,7.140226977706556e-09,2.077584557964548e-08,3.238733557084056e-08,0.0971207395195961,0.0971207395195961,0.12908244132995605,0.0,0.375,0.021700931506297275,0.021700931506297275,0.0,True,0.6157407407407407
BBOB_F49,217,648,0,292,True,4.299897508862316e-08,2.6817337498565124e-08,3.181121910980922e-08,0.03712921589612961,0.036402780562639236,0.03151995316147804,0.038580246913580245,0.41512345679012347,0.006545425368050627,0.006426806678725486,0.00011861868932514126,True,0.470679012345679
BBOB_F49,218,652,11,10,True,3.952932318858297e-08,2.033051275230929e-08,1.789580253557828e-07,0.038530584424734116,0.038530584424734116,0.02117961458861828,0.0,0.6380368098159509,0.0024015255541199394,0.0024015250288373265,5.252826129793775e-10,False,0.0015337423312883436
BBOB_F49,219,652,0,0,False,2.4680030489214002e-09,3.752044561472707e-08,9.718747729385905e-08,0.1886860728263855,0.1886860728263855,0.19732128083705902,0.0,0.3619631901840491,0.018997300126317944,0.018997300126317944,0.0,True,0.6380368098159509
BBOB_F49,220,656,0,0,False,3.4764797654956936e-08,5.3055889466483725e-08,5.8780106414712216e-08,0.019443584606051445,0.019443584606051445,0.06728563457727432,0.0,0.6539634146341463,0.030314400661925218,0.030314400661925218,0.0,False,0.03201219512195122
BBOB_F49,221,656,0,0,False,4.645750173918088e-08,2.7401948501719885e-08,2.2128994185051126e-09,0.07164075970649719,0.07164075970649719,0.10432729125022888,0.0,0.4009146341463415,0.02197060426425577,0.02197060426425577,0.0,True,0.5990853658536586
BBOB_F49,222,660,3,3,False,1.1243195184276191e-08,4.0417847154103383e-08,3.628820410040066e-08,0.028210649266839027,0.028210649266839027,0.07158339023590088,0.0,0.5803030303030303,0.02752546683027643,0.02752546683027643,0.0,True,0.03636363636363636
BBOB_F49,223,660,330,616,True,5.357899760429213e-08,3.969421926733746e-10,1.8150325638548783e-07,0.03160403296351433,0.03141405060887337,0.01725991815328598,0.06363636363636363,0.996969696969697,0.0017043238285902023,0.0016489093886329314,5.541443995727086e-05,False,0.0
BBOB_F49,224,664,2,387,True,1.0833776955106329e-08,3.3336215377664516e-08,8.467090141472948e-08,0.11997367441654205,0.11981695145368576,0.15986458957195282,0.0677710843373494,0.9096385542168675,0.02383419620766029,0.021751557434346824,0.0020826387733134666,False,0.004518072289156626
BBOB_F49,225,664,1,635,True,2.6230133406248675e-08,7.370652052877706e-09,2.1972417018345487e-08,0.11773177236318588,0.11767461895942688,0.1372004896402359,0.02710843373493976,0.3689759036144578,0.01815790233568427,0.01783158164410152,0.0003263206915827474,False,0.09036144578313253
BBOB_F49,226,668,0,0,False,2.0790707608264606e-08,1.3072644134372871e-08,7.411299831747564e-08,0.12941449880599976,0.12941449880599976,0.12425830215215683,0.0,0.4236526946107784,0.012578808715630205,0.012578808715630205,0.0,False,0.12125748502994012
BBOB_F49,227,668,0,0,False,2.741558526001332e-08,5.884648341429807e-09,5.599865358921291e-08,0.09373925626277924,0.09373925626277924,0.1010151356458664,0.0,0.4550898203592814,0.01438892141576692,0.01438892141576692,0.0,False,0.10778443113772455
BBOB_F49,228,672,0,0,False,2.842051625372729e-08,7.811636153240637e-09,1.1704324790604063e-08,0.02332771010696888,0.02332771010696888,0.042575202882289886,0.0,0.5952380952380952,0.016966699314510735,0.016966699314510735,0.0,True,0.05952380952380952
BBOB_F49,229,672,0,0,False,5.087528869433202e-09,2.6256549008939784e-08,7.424051812053458e-08,0.16080956161022186,0.16080956161022186,0.17955553531646729,0.0,0.40327380952380953,0.019918746688276846,0.019918746688276846,0.0,True,0.5967261904761905
BBOB_F49,230,676,0,0,False,1.9306655897116468e-08,3.0175813924928143e-08,3.1609706954698904e-08,0.07614565640687943,0.07614565640687943,0.10736270993947983,0.0,0.40532544378698226,0.021756117164065645,0.021756117164065645,0.0,True,0.5946745562130178
BBOB_F49,231,676,0,0,False,1.5790969569489806e-08,8.312822286012934e-09,4.5253681560545874e-08,0.136659637093544,0.136659637093544,0.15212099254131317,0.0,0.3979289940828402,0.018046025948557334,0.018046025948557334,0.0,True,0.5946745562130178
BBOB_F49,232,680,3,3,False,5.031954956873904e-09,1.2037990758938134e-08,3.858773111362174e-08,0.16846367716789246,0.16846367716789246,0.18727901577949524,0.0,0.42205882352941176,0.020569353815322038,0.020569353815322038,0.0,True,0.34852941176470587
BBOB_F49,233,680,0,0,False,6.120907960721637e-09,4.3595867731926155e-08,4.4816513217201135e-08,0.02376341074705124,0.02376341074705124,0.07288651168346405,0.0,0.40294117647058825,0.029930733148615187,0.029930733148615187,0.0,True,0.31470588235294117
BBOB_F49,234,684,3,3,False,2.7141042551826108e-08,7.127637012061071e-10,3.5248677966765475e-08,0.10152372717857361,0.10152372717857361,0.13364830613136292,0.0,0.4093567251461988,0.021788739292427164,0.021788739292427164,0.0,True,0.5906432748538012
BBOB_F49,235,684,0,0,False,5.124284109046683e-09,3.174826175292943e-09,7.225129035148594e-10,0.01643994450569153,0.01643994450569153,0.051733650267124176,0.0,0.3304093567251462,0.02464389874641439,0.02464389874641439,0.0,False,0.09649122807017543
BBOB_F49,236,688,0,0,False,3.1156425264056775e-08,4.627545664687965e-09,2.5054813303102023e-08,0.023059414699673653,0.023059414699673653,0.04408121481537819,0.0,0.37209302325581395,0.017585313385422862,0.017585313385422862,0.0,False,0.08866279069767442
BBOB_F49,237,688,0,0,False,2.891636535257548e-08,1.8189206225333635e-08,2.3478564539291624e-09,0.1435091644525528,0.1435091644525528,0.1549234390258789,0.0,0.4186046511627907,0.01726381916536471,0.01726381916536471,0.0,False,0.08866279069767442
BBOB_F49,238,692,0,0,False,6.952323420632843e-09,7.603050051830228e-10,3.3897003114096063e-09,0.01630021072924137,0.01630021072924137,0.047308068722486496,0.0,0.36127167630057805,0.02312641082391245,0.02312641082391245,0.0,False,0.3699421965317919
BBOB_F49,239,692,1,1,False,2.6268462704740533e-08,4.192510750226614e-08,5.973384990932017e-08,0.13600675761699677,0.13600675761699677,0.14876875281333923,0.0,0.3829479768786127,0.017488478758526726,0.017488478758526726,0.0,True,0.6127167630057804
BBOB_F49,240,696,0,0,False,2.0299002521444427e-08,9.75447205574898e-10,4.992787952457595e-09,0.014123710803687572,0.014123710803687572,0.056978821754455566,0.0,0.3807471264367816,0.028974289322203212,0.028974289322203212,0.0,False,0.28735632183908044
BBOB_F49,241,696,1,1,False,4.779831616887429e-10,3.304506292402735e-08,8.791712154481589e-08,0.18153540790081024,0.18153540790081024,0.19493409991264343,0.0,0.3994252873563218,0.01977520285498524,0.01977520285498524,0.0,True,0.6005747126436781
BBOB_F49,242,700,0,484,True,3.3972011871328494e-08,3.38327329184911e-08,1.0805293539175063e-08,0.02583521232008934,0.025790665298700333,0.04389669746160507,0.03428571428571429,0.3485714285714286,0.016158831274518403,0.015257127592562768,0.0009017036819556346,True,0.6185714285714285
BBOB_F49,243,700,0,0,False,1.428823162340336e-08,1.3756361405354671e-08,1.277658831115402e-08,0.21683786809444427,0.21683786809444427,0.23344886302947998,0.0,0.3942857142857143,0.02233728394443265,0.02233728394443265,0.0,True,0.6057142857142858
BBOB_F49,244,704,2,2,False,2.2050766494700886e-08,1.4135359016721598e-08,3.1806267383659324e-09,0.017383811995387077,0.017383811995387077,0.05143379792571068,0.0,0.3778409090909091,0.02400182740695394,0.02400182740695394,0.0,True,0.6022727272727273
BBOB_F49,245,704,0,0,False,3.44597879895959e-08,1.280419277449533e-08,6.373589219444286e-08,0.07565273344516754,0.07565273344516754,0.10056184977293015,0.0,0.3963068181818182,0.01951193668494211,0.01951193668494211,0.0,True,0.5965909090909091
BBOB_F49,246,708,1,1,False,4.205233551882581e-08,1.1777986273174523e-08,9.150483102337338e-08,0.13701345026493073,0.13701345026493073,0.1594131588935852,0.0,0.3799435028248588,0.019539030183102046,0.019539030183102046,0.0,True,0.6087570621468926
BBOB_F49,247,708,0,0,False,5.177722779497064e-08,3.484492201176823e-08,1.153657794995594e-07,0.0711522325873375,0.0711522325873375,0.09997612982988358,0.0,0.3785310734463277,0.021254432541852504,0.021254432541852504,0.0,True,0.6115819209039548
BBOB_F49,248,712,1,1,False,3.821990062686622e-08,1.9675854552591407e-09,5.435615649921756e-08,0.14454586803913116,0.14454586803913116,0.16513118147850037,0.0,0.3595505617977528,0.019598125358015955,0.019598125358015955,0.0,True,0.6404494382022472
BBOB_F49,249,712,357,357,False,0.07780147871108037,0.05317167512522813,0.030049427716572846,0.00935435201972723,0.00935435201972723,0.010910922661423683,0.0,0.0,0.004745651612750078,0.004745651612750078,0.0,False,0.0
BBOB_F49,250,716,0,0,False,2.6163287961741507e-08,3.012606243833949e-08,2.734872142931323e-08,0.09243239462375641,0.09243239462375641,0.12665212154388428,0.0,0.39106145251396646,0.02218843763053047,0.02218843763053047,0.0,True,0.6089385474860335
BBOB_F49,251,716,0,0,False,3.585959182346108e-08,6.019926867477277e-09,3.675088471068479e-08,0.14954452216625214,0.14954452216625214,0.1835782676935196,0.0,0.40502793296089384,0.02345065571643229,0.02345065571643229,0.0,True,0.5684357541899442
BBOB_F49,252,720,0,0,False,2.633326074579302e-08,4.919393446582033e-10,4.97496964059857e-08,0.19465652108192444,0.19465652108192444,0.19742058217525482,0.0,0.3875,0.018290161647143435,0.018290161647143435,0.0,True,0.5222222222222223
BBOB_F49,253,720,2,2,False,2.8564156865850628e-08,1.5733549833711866e-09,4.149026019848126e-08,0.15758608281612396,0.15758608281612396,0.17726638913154602,0.0,0.4111111111111111,0.019930641937267568,0.019930641937267568,0.0,True,0.5888888888888889
BBOB_F49,254,724,1,1,False,1.8476365725744835e-09,5.829932437918558e-09,1.5554979084461456e-08,0.11782626062631607,0.11782626062631607,0.14128117263317108,0.0,0.39640883977900554,0.019683391780415727,0.019683391780415727,0.0,True,0.6035911602209945
BBOB_F49,255,724,0,0,False,2.0089233435312374e-08,2.6099725770523704e-08,3.250775603478644e-08,0.14860239624977112,0.14860239624977112,0.1739661693572998,0.0,0.4129834254143646,0.021024072714302438,0.021024072714302438,0.0,True,0.5828729281767956
BBOB_F49,256,728,0,0,False,6.9968277938363524e-09,3.174697626424265e-08,8.306451383843533e-08,0.2470451444387436,0.2470451444387436,0.23100727796554565,0.0,0.3873626373626374,0.01700437082364082,0.01700437082364082,0.0,True,0.6112637362637363
BBOB_F49,257,728,0,0,False,1.4793103294939273e-08,2.751664498780719e-08,5.441631054984946e-08,0.24431030452251434,0.24431030452251434,0.22357361018657684,0.0,0.38873626373626374,0.01581009068636309,0.01581009068636309,0.0,True,0.6112637362637363
BBOB_F49,258,732,2,2,False,4.3481292914534496e-08,2.7754002250714906e-08,5.654105735898408e-10,0.15968646109104156,0.15968646109104156,0.17629946768283844,0.0,0.38524590163934425,0.019327912778541567,0.019327912778541567,0.0,True,0.6079234972677595
BBOB_F49,259,732,79,441,True,2.2016281123472135e-08,4.093717333981597e-08,1.6355660261702946e-07,0.031223777681589127,0.030062370002269745,0.018950561061501503,0.23497267759562843,0.9986338797814208,0.0022458781451378074,0.0022339492807608736,1.192886437693377e-05,True,0.001366120218579235
BBOB_F49,260,736,1,1,False,1.5718144564772322e-08,1.4886578227978917e-08,9.605206416487483e-09,0.056206099689006805,0.056206099689006805,0.10700634866952896,0.0,0.40896739130434784,0.028229922049676046,0.028229922049676046,0.0,True,0.5910326086956522
BBOB_F49,261,736,59,59,False,3.306819745739829e-08,2.477568543053456e-09,9.948709115973966e-08,0.03365287184715271,0.03365287184715271,0.01954032853245735,0.0,0.9320652173913043,0.0030563025410913405,0.0030563025410913405,0.0,True,0.002717391304347826
BBOB_F49,262,740,1,1,False,2.351090064125694e-08,3.2349770369855144e-08,3.095567044801376e-08,0.07224727421998978,0.07224727421998978,0.11004794389009476,0.0,0.3945945945945946,0.02355302953798098,0.02355302953798098,0.0,True,0.6054054054054054
BBOB_F49,263,740,1,1,False,1.5896586779402945e-08,3.7736056304919936e-08,9.674015591615606e-08,0.10445491224527359,0.10445491224527359,0.13767452538013458,0.0,0.4081081081081081,0.022102015203712508,0.022102015203712508,0.0,True,0.5797297297297297
BBOB_F49,264,744,372,376,True,6.848868800543834e-06,1.0669441113830852e-06,1.9652935524168086e-05,0.037676528096199036,0.03650248050689697,0.020526444539427757,0.7916666666666666,0.9973118279569892,0.0024200575845191442,0.002419001125995257,1.0564585238874089e-06,False,0.0
BBOB_F49,265,744,0,0,False,3.436642780551072e-08,2.1429641526492207e-08,1.0886376539265546e-07,0.17680242657661438,0.17680242657661438,0.19833126664161682,0.0,0.385752688172043,0.022011260815840913,0.022011260815840913,0.0,True,0.614247311827957
BBOB_F49,266,748,0,0,False,7.321031704380014e-09,2.5022549868669087e-08,2.870738532316524e-08,0.022731583565473557,0.022731583565473557,0.045714158564805984,0.0,0.37433155080213903,0.018850735727794835,0.018850735727794835,0.0,True,0.4385026737967914
BBOB_F49,267,748,374,374,False,2.069908383159714e-08,3.969278813649908e-08,1.4778510255718203e-07,0.0354776494204998,0.0354776494204998,0.02052251622080803,0.0,0.9986631016042781,0.002912503814525633,0.002912503814525633,0.0,False,0.0
BBOB_F49,268,752,1,404,True,1.951289753123699e-08,4.5289928742459e-08,1.3554358944873744e-07,0.12107300013303757,0.1210264042019844,0.13512663543224335,0.034574468085106384,0.3882978723404255,0.01736268690006575,0.016855814780014106,0.0005068721200516442,True,0.6117021276595744
BBOB_F49,269,752,1,1,False,1.9427476096480784e-08,6.284806851717859e-09,1.4972141147555103e-08,0.15553975105285645,0.15553975105285645,0.17637473344802856,0.0,0.4095744680851064,0.020180513773464803,0.020180513773464803,0.0,True,0.5226063829787234
BBOB_F49,270,756,2,2,False,6.399659057899458e-09,2.9559374099917396e-08,3.563070114614389e-08,0.03513804450631142,0.03513804450631142,0.0301784947514534,0.0,0.541005291005291,0.0070585615712497425,0.0070585615712497425,0.0,False,0.0582010582010582
BBOB_F49,271,756,0,0,False,2.2109625972817274e-08,1.4442785077373192e-08,7.835524226710282e-08,0.21002012491226196,0.21002012491226196,0.21998624503612518,0.0,0.36772486772486773,0.020999771029364532,0.020999771029364532,0.0,True,0.5582010582010583
BBOB_F49,272,760,0,0,False,8.72224023688614e-09,2.815986573654803e-08,5.931222832336444e-08,0.18530961871147156,0.18530961871147156,0.1976834237575531,0.0,0.3815789473684211,0.020031713257136353,0.020031713257136353,0.0,True,0.618421052631579
BBOB_F49,273,760,1,1,False,1.2674820347456844e-08,4.049358324599554e-09,3.918939053043412e-08,0.2259887158870697,0.2259887158870697,0.20901146531105042,0.0,0.40921052631578947,0.01539036791626018,0.01539036791626018,0.0,True,0.5907894736842105
BBOB_F49,274,764,7,7,False,5.064764577208289e-08,2.3217367566815426e-08,1.2680911471372984e-07,0.033352043479681015,0.033352043479681015,0.02718329429626465,0.0,0.662303664921466,0.006651437352759014,0.006651437352759014,0.0,False,0.003926701570680628
BBOB_F49,275,764,0,0,False,2.134779900627944e-08,4.8613513564046024e-08,3.475927642771169e-08,0.013474034145474434,0.013474034145474434,0.07297497987747192,0.0,0.4005235602094241,0.03549432565106093,0.03549432565106093,0.0,True,0.5850785340314136
BBOB_F49,276,768,0,0,False,8.468334636663852e-09,2.699288085159482e-08,2.2287828755217556e-08,0.024271968752145767,0.024271968752145767,0.04657380282878876,0.0,0.3932291666666667,0.017979743210483165,0.017979743210483165,0.0,True,0.36328125
BBOB_F49,277,768,1,1,False,1.6166985453854458e-08,4.420350972543129e-09,9.534794490554072e-09,0.07358105480670929,0.07358105480670929,0.10678049176931381,0.0,0.4010416666666667,0.021951825033719858,0.021951825033719858,0.0,True,0.5989583333333334
BBOB_F49,278,772,1,1,False,7.000545419009283e-09,3.077874013933424e-08,9.350958310730287e-08,0.17762362957000732,0.17762362957000732,0.18758134543895721,0.0,0.4378238341968912,0.018918433475629066,0.018918433475629066,0.0,True,0.5621761658031088
BBOB_F49,279,772,0,0,False,2.4778605868170257e-08,4.560159243572932e-09,3.9821589241529025e-08,0.24555818736553192,0.24555818736553192,0.22155314683914185,0.0,0.38860103626943004,0.01519493142264456,0.01519493142264456,0.0,True,0.6113989637305699
BBOB_F49,280,776,1,1,False,3.574199609524057e-08,2.033930210133371e-08,4.966979452836937e-08,0.03534536063671112,0.03534536063671112,0.022909613326191902,0.0,0.3904639175257732,0.00418415496753249,0.00418415496753249,0.0,False,0.05670103092783505
BBOB_F49,281,776,0,0,False,2.5462656417513103e-09,3.475633593421363e-08,8.12956852055307e-08,0.117817223072052,0.117817223072052,0.13986729085445404,0.0,0.4162371134020619,0.019249766568068153,0.019249766568068153,0.0,True,0.5515463917525774
BBOB_F49,282,780,0,0,False,1.483286081257843e-08,1.126640683330082e-08,6.1359434186845e-08,0.22079406678676605,0.22079406678676605,0.21848946809768677,0.0,0.391025641025641,0.018122246849494407,0.018122246849494407,0.0,True,0.6076923076923076
BBOB_F49,283,780,1,1,False,1.711880953528794e-08,3.022848278184038e-08,1.3025999860267265e-07,0.23685500025749207,0.23685500025749207,0.21816061437129974,0.0,0.4012820512820513,0.01573288727701983,0.01573288727701983,0.0,True,0.5987179487179487
BBOB_F49,284,784,1,1,False,1.6599624060424524e-08,5.131234838508937e-08,1.2786404145564335e-07,0.10360760241746902,0.10360760241746902,0.13116581737995148,0.0,0.413265306122449,0.02054244091156797,0.02054244091156797,0.0,True,0.5867346938775511
BBOB_F49,285,784,1,1,False,1.8854819582735054e-08,3.1792521725830164e-08,5.821199775594531e-08,0.2337675392627716,0.2337675392627716,0.217636838555336,0.0,0.3762755102040816,0.01605498441649028,0.01605498441649028,0.0,True,0.6237244897959183
BBOB_F49,286,788,0,0,False,5.13450707967074e-09,1.3504669585115646e-08,4.2788355705560336e-08,0.14019203186035156,0.14019203186035156,0.14728926122188568,0.0,0.38071065989847713,0.016305951208957073,0.016305951208957073,0.0,True,0.6192893401015228
BBOB_F49,287,788,0,0,False,3.853790592320735e-08,2.6058663088044453e-08,8.127121481284927e-08,0.06859259307384491,0.06859259307384491,0.10415019094944,0.0,0.42385786802030456,0.023050158100490437,0.023050158100490437,0.0,True,0.5761421319796954
BBOB_F49,288,792,91,225,True,2.5770578116677496e-07,1.4123088468028102e-07,1.3314015306584962e-06,0.04164306819438934,0.041643064469099045,0.02155354805290699,0.0012626262626262627,0.9204545454545454,0.001926328466767839,0.0019263258198828539,2.6468849850629084e-09,False,0.0
BBOB_F49,289,792,1,1,False,3.1594872127004e-08,1.6277755675818607e-08,2.803740901773771e-08,0.025621309876441956,0.025621309876441956,0.08619624376296997,0.0,0.4090909090909091,0.03440523563689321,0.03440523563689321,0.0,True,0.5277777777777778
BBOB_F49,290,796,1,1,False,4.906883814183047e-08,4.39439318290073e-08,1.7562591029035562e-07,0.13146372139453888,0.13146372139453888,0.1541183739900589,0.0,0.40703517587939697,0.01956395607023276,0.01956395607023276,0.0,True,0.592964824120603
BBOB_F49,291,796,0,0,False,1.3059849091972514e-08,4.540008345221826e-09,7.226092433179979e-09,0.10728561878204346,0.10728561878204346,0.13966591656208038,0.0,0.38944723618090454,0.021896437030995534,0.021896437030995534,0.0,True,0.6092964824120602
BBOB_F49,292,800,1,1,False,2.9014368236806744e-08,5.096739425429952e-08,3.759616530777603e-08,0.025860870257019997,0.025860870257019997,0.07290156930685043,0.0,0.3875,0.029381992480747396,0.029381992480747396,0.0,True,0.56625
BBOB_F49,293,800,0,0,False,1.2830326620105495e-08,2.729267808689334e-09,1.5727338116019864e-08,0.14683327078819275,0.14683327078819275,0.15010765194892883,0.0,0.42125,0.015625645211745046,0.015625645211745046,0.0,True,0.57875
BBOB_F49,294,804,6,6,False,2.436082706928068e-08,2.1196143432061123e-08,1.4006534274058636e-08,0.040010884404182434,0.040010884404182434,0.028624793514609337,0.0,0.7288557213930348,0.005035201015216398,0.005035201015216398,0.0,False,0.004975124378109453
BBOB_F49,295,804,8,8,False,3.357855786561357e-08,1.1004055974288386e-08,5.861975894371875e-08,0.03456323593854904,0.03456323593854904,0.02318493463099003,0.0,0.7711442786069652,0.004512605336418259,0.004512605336418259,0.0,False,0.0
BBOB_F49,296,808,3,3,False,1.2933931161869725e-08,1.3595857319799138e-08,8.1728383190477e-09,0.019415955990552902,0.019415955990552902,0.0741923600435257,0.0,0.3613861386138614,0.032715567623542,0.032715567623542,0.0,True,0.6361386138613861
BBOB_F49,297,808,0,0,False,2.7022380671242473e-08,2.6189742918036743e-08,7.768310953890018e-08,0.08126577734947205,0.08126577734947205,0.11441458761692047,0.0,0.36757425742574257,0.021998293073476186,0.021998293073476186,0.0,True,0.6324257425742574
BBOB_F49,298,812,0,0,False,1.0891838023198054e-08,2.4463547353256316e-08,3.541922416635062e-08,0.09756699204444885,0.09756699204444885,0.12688031792640686,0.0,0.3879310344827586,0.020850046382352525,0.020850046382352525,0.0,True,0.603448275862069
BBOB_F49,299,812,0,0,False,6.284522910879492e-09,2.1185544016394807e-09,1.3897386384223157e-08,0.11908694356679916,0.11908694356679916,0.14058499038219452,0.0,0.4027093596059113,0.01907232108270838,0.01907232108270838,0.0,True,0.5972906403940886
BBOB_F49,300,816,0,0,False,2.5944678306443006e-08,2.5965741446709896e-08,1.4230401619390733e-08,0.02519790083169937,0.02519790083169937,0.07195963710546494,0.0,0.38112745098039214,0.02917215343101525,0.02917215343101525,0.0,True,0.3112745098039216
BBOB_F49,301,816,0,0,False,1.5429388595768736e-08,3.7097011781518854e-09,1.720354938711393e-08,0.1933032125234604,0.1933032125234604,0.20234066247940063,0.0,0.40318627450980393,0.01980427915818187,0.01980427915818187,0.0,True,0.5330882352941176
BBOB_F49,302,820,0,0,False,3.09782023022969e-08,1.1745956461094734e-08,2.653486403060167e-08,0.10100515931844711,0.10100515931844711,0.10106690973043442,0.0,0.4292682926829268,0.01330637816911219,0.01330637816911219,0.0,True,0.5707317073170731
BBOB_F49,303,820,2,2,False,1.1899787258895667e-08,6.121505061596365e-09,3.175689018326304e-09,0.14329908788204193,0.14329908788204193,0.16757653653621674,0.0,0.3951219512195122,0.02011432952924159,0.02011432952924159,0.0,True,0.5902439024390244
BBOB_F49,304,824,0,341,True,1.160133818916104e-08,3.158703646577811e-08,7.760633287421672e-08,0.09699548035860062,0.09697363525629044,0.12745720148086548,0.02669902912621359,0.41140776699029125,0.021078896500522668,0.020449425726768118,0.00062947077375455,True,0.5461165048543689
BBOB_F49,305,824,0,0,False,1.504167498330006e-08,3.184147903246146e-08,1.096682507908585e-07,0.18004144728183746,0.18004144728183746,0.19305852055549622,0.0,0.39927184466019416,0.01955086418849912,0.01955086418849912,0.0,True,0.6007281553398058
BBOB_F49,306,828,3,3,False,2.711578315442247e-08,1.9459038073461488e-08,5.310325043564178e-09,0.06788108497858047,0.06788108497858047,0.10466062277555466,0.0,0.3671497584541063,0.02333084969093297,0.02333084969093297,0.0,True,0.6328502415458938
BBOB_F49,307,828,0,0,False,3.8206073360618915e-08,2.9568178475730467e-08,1.3359609033535592e-07,0.1612551361322403,0.1612551361322403,0.18291343748569489,0.0,0.40458937198067635,0.02077174537490218,0.02077174537490218,0.0,True,0.5917874396135265
BBOB_F49,308,832,416,416,False,0.018043815442302734,0.17117666610594684,0.3087950976927411,0.017607485875487328,0.017607485875487328,0.004445764701813459,0.0,0.0,0.0010376637292936986,0.0010376637292936986,0.0,False,0.0
BBOB_F49,309,832,107,107,False,2.260590959287925e-08,1.549467870914655e-08,7.9126576311699e-08,0.030775142833590508,0.030775142833590508,0.020628556609153748,0.0,0.8245192307692307,0.00421413115009861,0.00421413115009861,0.0,False,0.0
BBOB_F49,310,836,0,0,False,1.4473281142689268e-09,5.4218954896943845e-09,1.5957598574648053e-08,0.17160776257514954,0.17160776257514954,0.1948145031929016,0.0,0.4007177033492823,0.021533480563312203,0.021533480563312203,0.0,True,0.5992822966507177
BBOB_F49,311,836,0,0,False,2.7654060496404563e-09,3.3029877643250805e-08,9.581864540507535e-08,0.23857955634593964,0.23857955634593964,0.22071075439453125,0.0,0.4102870813397129,0.016231478158805775,0.016231478158805775,0.0,True,0.5705741626794258
BBOB_F49,312,840,1,1,False,4.245461517964133e-08,3.309055060005266e-08,4.227086880691422e-08,0.0160420760512352,0.0160420760512352,0.053826332092285156,0.0,0.34523809523809523,0.025621520859161893,0.025621520859161893,0.0,True,0.4595238095238095
BBOB_F49,313,840,0,511,True,4.2425803079282435e-08,4.154064841703356e-08,3.599321608437345e-08,0.169713094830513,0.16889628767967224,0.17511558532714844,0.02738095238095238,0.3726190476190476,0.017032543189515914,0.016559773795311948,0.00047276939420396596,True,0.6273809523809524
BBOB_F49,314,844,0,0,False,3.5172795384565654e-08,1.66003492695713e-08,1.5304326048028692e-09,0.01582706905901432,0.01582706905901432,0.053580667823553085,0.0,0.46800947867298576,0.02564473547102413,0.02564473547102413,0.0,True,0.2962085308056872
BBOB_F49,315,844,0,270,True,1.7857863229294426e-08,3.082642283676349e-08,1.250429012063276e-07,0.19056746363639832,0.19023828208446503,0.18170993030071259,0.04028436018957346,0.4265402843601896,0.015184863177727975,0.014595268483740459,0.0005895946939875156,True,0.5734597156398105
BBOB_F49,316,848,0,0,False,2.72270796382108e-08,7.863713544724754e-09,2.6439303167183654e-08,0.09537030756473541,0.09537030756473541,0.10079242289066315,0.0,0.41391509433962265,0.014548978180141347,0.014548978180141347,0.0,True,0.5436320754716981
BBOB_F49,317,848,1,1,False,3.2498623336374996e-08,2.479411725431067e-08,1.246096333263783e-07,0.1588733196258545,0.1588733196258545,0.1617235541343689,0.0,0.4080188679245283,0.016097748155650963,0.016097748155650963,0.0,True,0.5919811320754716
