prob,tag,it,R,best,n_x_distintos,n_acqf_distintos,tem_dup,decl_ok,naive_ok,decl_pares,naive_pares,best_eh_ultimo,marcada_ultima,n_marcadas
BBOB_F17,s42,173,50,7,50,50,False,False,False,9,9,False,True,1
BBOB_F17,s42,174,50,45,50,50,False,False,False,8,8,False,True,1
BBOB_F17,s42,175,50,31,50,50,False,False,False,4,4,False,True,1
BBOB_F17,s42,176,50,24,50,50,False,False,False,30,30,False,True,1
BBOB_F17,s42,177,50,10,50,50,False,False,False,2,2,False,True,1
BBOB_F17,s42,178,50,1,50,50,False,False,False,5,5,False,True,1
BBOB_F17,s42,179,50,36,50,50,False,False,False,9,9,False,True,1
BBOB_F17,s42,180,50,6,50,50,False,False,False,4,4,False,True,1
BBOB_F17,s42,181,50,4,50,50,False,False,False,16,16,False,True,1
BBOB_F17,s42,182,50,36,50,50,False,False,False,29,29,False,True,1
BBOB_F17,s42,183,50,9,50,50,False,False,False,8,8,False,True,1
BBOB_F17,s42,184,50,13,50,50,False,False,False,10,10,False,True,1
BBOB_F17,s42,185,50,43,50,50,False,False,False,9,9,False,True,1
BBOB_F17,s42,186,50,26,50,50,False,False,False,1,1,False,True,1
BBOB_F17,s42,187,50,48,50,50,False,False,False,4,4,False,True,1
BBOB_F17,s42,188,50,28,50,50,False,False,False,6,6,False,True,1
BBOB_F17,s42,189,50,19,50,50,False,False,False,17,17,False,True,1
BBOB_F17,s42,190,50,8,50,50,False,False,False,5,5,False,True,1
BBOB_F17,s42,191,50,31,50,50,False,False,False,13,13,False,True,1
BBOB_F17,s42,192,50,35,50,50,False,False,False,10,10,False,True,1
BBOB_F17,s42,193,50,41,50,50,False,False,False,25,25,False,True,1
BBOB_F17,s42,194,50,45,50,50,False,False,False,2,2,False,True,1
BBOB_F17,s42,195,50,20,50,50,False,False,False,7,7,False,True,1
BBOB_F17,s42,196,50,30,50,50,False,False,False,7,7,False,True,1
BBOB_F17,s42,197,50,36,50,50,False,False,False,3,3,False,True,1
BBOB_F17,s42,198,50,24,50,50,False,False,False,12,12,False,True,1
BBOB_F17,s42,199,50,19,50,50,False,False,False,6,6,False,True,1
BBOB_F17,s42,200,50,3,50,50,False,True,True,0,0,False,True,1
BBOB_F17,s42,201,50,25,50,50,False,False,False,4,4,False,,0
BBOB_F22,s42,1,50,21,50,50,False,False,False,259,259,False,True,1
BBOB_F22,s42,2,50,48,50,50,False,False,False,338,338,False,True,1
BBOB_F22,s42,3,50,30,50,50,False,False,False,181,181,False,True,1
BBOB_F22,s42,4,50,48,50,50,False,False,False,78,78,False,True,1
BBOB_F22,s42,5,50,5,50,50,False,False,False,146,146,False,True,1
BBOB_F22,s42,6,50,33,50,50,False,False,False,116,116,False,True,1
BBOB_F22,s42,7,50,45,50,50,False,False,False,121,121,False,True,1
BBOB_F22,s42,8,50,19,50,50,False,False,False,51,51,False,True,1
BBOB_F22,s42,9,50,25,50,50,False,False,False,113,113,False,True,1
BBOB_F22,s42,10,50,3,50,50,False,False,False,78,78,False,True,1
BBOB_F22,s42,11,50,34,50,50,False,False,False,130,130,False,True,1
BBOB_F22,s42,12,50,23,50,50,False,False,False,109,109,False,True,1
BBOB_F22,s42,13,50,17,50,50,False,False,False,148,148,False,True,1
BBOB_F22,s42,14,50,30,50,50,False,False,False,47,47,False,True,1
BBOB_F22,s42,15,50,4,50,50,False,False,False,138,138,False,True,1
BBOB_F22,s42,16,50,46,50,50,False,False,False,69,69,False,True,1
BBOB_F22,s42,17,50,23,50,50,False,False,False,247,247,False,True,1
BBOB_F22,s42,18,50,8,50,50,False,False,False,83,83,False,True,1
BBOB_F22,s42,19,50,2,50,50,False,False,False,154,154,False,True,1
BBOB_F22,s42,20,50,9,50,50,False,False,False,237,237,False,True,1
BBOB_F22,s42,21,50,33,50,50,False,False,False,60,60,False,True,1
BBOB_F22,s42,22,50,33,50,50,False,False,False,146,146,False,True,1
BBOB_F22,s42,23,50,6,50,50,False,False,False,172,172,False,True,1
BBOB_F22,s42,24,50,7,50,50,False,False,False,525,525,False,True,1
BBOB_F22,s42,25,50,30,50,50,False,False,False,58,58,False,True,1
BBOB_F22,s42,26,50,31,50,50,False,False,False,57,57,False,True,1
BBOB_F22,s42,27,50,17,50,50,False,False,False,52,52,False,True,1
BBOB_F22,s42,28,50,29,50,50,False,False,False,202,202,False,True,1
BBOB_F22,s42,29,50,0,50,50,False,False,False,71,71,False,True,1
BBOB_F22,s42,30,50,40,50,50,False,False,False,91,91,False,True,1
BBOB_F22,s42,31,50,20,50,50,False,False,False,70,70,False,True,1
BBOB_F22,s42,32,50,37,50,50,False,False,False,187,187,False,True,1
BBOB_F22,s42,33,50,46,50,50,False,False,False,135,135,False,True,1
BBOB_F22,s42,34,50,20,50,50,False,False,False,66,66,False,True,1
BBOB_F22,s42,35,50,17,50,50,False,False,False,167,167,False,True,1
BBOB_F22,s42,36,50,1,50,50,False,False,False,32,32,False,True,1
BBOB_F22,s42,37,50,29,50,50,False,False,False,76,76,False,True,1
BBOB_F22,s42,38,50,3,50,50,False,False,False,57,57,False,True,1
BBOB_F22,s42,39,50,1,50,50,False,False,False,73,73,False,True,1
BBOB_F22,s42,40,50,0,50,50,False,False,False,93,93,False,True,1
BBOB_F22,s42,41,50,6,50,50,False,False,False,124,124,False,True,1
BBOB_F22,s42,42,50,22,50,50,False,False,False,260,260,False,True,1
BBOB_F22,s42,43,50,29,50,50,False,False,False,67,67,False,True,1
BBOB_F22,s42,44,50,1,50,50,False,False,False,50,50,False,True,1
BBOB_F22,s42,45,50,0,50,50,False,False,False,162,162,False,True,1
BBOB_F22,s42,46,50,3,50,50,False,False,False,149,149,False,True,1
BBOB_F22,s42,47,50,23,50,50,False,False,False,38,38,False,True,1
BBOB_F22,s42,48,50,0,50,50,False,False,False,123,123,False,True,1
BBOB_F22,s42,49,50,27,50,50,False,False,False,119,119,False,True,1
BBOB_F22,s42,50,50,6,50,50,False,False,False,239,239,False,True,1
BBOB_F22,s42,51,50,30,50,50,False,False,False,181,181,False,True,1
BBOB_F22,s42,52,50,3,50,50,False,False,False,251,251,False,True,1
BBOB_F22,s42,53,50,4,50,50,False,False,False,247,247,False,True,1
BBOB_F22,s42,54,50,37,50,50,False,False,False,148,148,False,True,1
BBOB_F22,s42,55,50,42,50,50,False,False,False,101,101,False,True,1
BBOB_F22,s42,56,50,3,50,50,False,False,False,103,103,False,True,1
BBOB_F22,s42,57,50,4,50,50,False,False,False,65,65,False,True,1
BBOB_F22,s42,58,50,36,50,50,False,False,False,176,176,False,True,1
BBOB_F22,s42,59,50,36,50,50,False,False,False,54,54,False,True,1
BBOB_F22,s42,60,50,0,50,50,False,False,False,44,44,False,True,1
BBOB_F22,s42,61,50,28,50,50,False,False,False,85,85,False,True,1
BBOB_F22,s42,62,50,12,50,50,False,False,False,104,104,False,True,1
BBOB_F22,s42,63,50,0,50,50,False,False,False,167,167,False,True,1
BBOB_F22,s42,64,50,9,50,50,False,False,False,42,42,False,True,1
BBOB_F22,s42,65,50,17,50,50,False,False,False,119,119,False,True,1
BBOB_F22,s42,66,50,0,50,50,False,False,False,168,168,False,True,1
BBOB_F22,s42,67,50,13,50,50,False,False,False,94,94,False,True,1
BBOB_F22,s42,68,50,37,50,50,False,False,False,79,79,False,True,1
BBOB_F22,s42,69,50,14,50,50,False,False,False,73,73,False,True,1
BBOB_F22,s42,70,50,46,50,50,False,False,False,150,150,False,True,1
BBOB_F22,s42,71,50,2,50,50,False,False,False,122,122,False,True,1
BBOB_F22,s42,72,50,27,50,50,False,False,False,204,204,False,True,1
BBOB_F22,s42,73,50,0,50,50,False,False,False,72,72,False,True,1
BBOB_F22,s42,74,50,9,50,50,False,False,False,64,64,False,True,1
BBOB_F22,s42,75,50,36,50,50,False,False,False,43,43,False,True,1
BBOB_F22,s42,76,50,12,50,50,False,False,False,100,100,False,True,1
BBOB_F22,s42,77,50,41,50,50,False,False,False,56,56,False,True,1
BBOB_F22,s42,78,50,40,50,50,False,False,False,133,133,False,True,1
BBOB_F22,s42,79,50,15,50,50,False,False,False,44,44,False,True,1
BBOB_F22,s42,80,50,17,50,50,False,False,False,259,259,False,True,1
BBOB_F22,s42,81,50,16,50,50,False,False,False,116,116,False,True,1
BBOB_F22,s42,82,50,5,50,50,False,False,False,24,24,False,True,1
BBOB_F22,s42,83,50,19,50,50,False,False,False,72,72,False,True,1
BBOB_F22,s42,84,50,20,50,50,False,False,False,47,47,False,True,1
BBOB_F22,s42,85,50,0,50,50,False,False,False,31,31,False,True,1
BBOB_F22,s42,86,50,25,50,50,False,False,False,27,27,False,True,1
BBOB_F22,s42,87,50,0,50,50,False,False,False,37,37,False,True,1
BBOB_F22,s42,88,50,6,50,50,False,False,False,191,191,False,True,1
BBOB_F22,s42,89,50,3,50,50,False,False,False,15,15,False,True,1
BBOB_F22,s42,90,50,5,50,50,False,False,False,55,55,False,True,1
BBOB_F22,s42,91,50,46,50,50,False,False,False,55,55,False,True,1
BBOB_F22,s42,92,50,13,50,50,False,False,False,29,29,False,True,1
BBOB_F22,s42,93,50,17,50,50,False,False,False,85,85,False,True,1
BBOB_F22,s42,94,50,2,50,50,False,False,False,40,40,False,True,1
BBOB_F22,s42,95,50,1,50,50,False,False,False,88,88,False,True,1
BBOB_F22,s42,96,50,13,50,50,False,False,False,27,27,False,True,1
BBOB_F22,s42,97,50,15,50,50,False,False,False,56,56,False,True,1
BBOB_F22,s42,98,50,26,50,50,False,False,False,7,7,False,True,1
BBOB_F22,s42,99,50,23,50,50,False,False,False,19,19,False,True,1
BBOB_F22,s42,100,50,0,50,50,False,False,False,96,96,False,True,1
BBOB_F22,s42,101,50,20,50,50,False,False,False,18,18,False,True,1
BBOB_F22,s42,102,50,30,50,50,False,False,False,52,52,False,True,1
BBOB_F22,s42,103,50,49,50,50,False,False,False,68,68,True,True,1
BBOB_F22,s42,104,50,24,50,50,False,False,False,102,102,False,True,1
BBOB_F22,s42,105,50,24,50,50,False,False,False,115,115,False,True,1
BBOB_F22,s42,106,50,1,50,50,False,False,False,23,23,False,True,1
BBOB_F22,s42,107,50,21,50,50,False,False,False,7,7,False,True,1
BBOB_F22,s42,108,50,27,50,50,False,False,False,50,50,False,True,1
BBOB_F22,s42,109,50,44,50,50,False,False,False,35,35,False,True,1
BBOB_F22,s42,110,50,8,50,50,False,False,False,56,56,False,True,1
BBOB_F22,s42,111,50,8,50,50,False,False,False,19,19,False,True,1
BBOB_F22,s42,112,50,47,50,50,False,False,False,31,31,False,True,1
BBOB_F22,s42,113,50,12,50,50,False,False,False,1,1,False,True,1
BBOB_F22,s42,114,50,0,50,50,False,False,False,11,11,False,True,1
BBOB_F22,s42,115,50,36,50,50,False,False,False,24,24,False,True,1
BBOB_F22,s42,116,50,13,50,50,False,False,False,65,65,False,True,1
BBOB_F22,s42,117,50,35,50,50,False,False,False,47,47,False,True,1
BBOB_F22,s42,118,50,20,50,50,False,False,False,32,32,False,True,1
BBOB_F22,s42,119,50,11,50,50,False,False,False,11,11,False,True,1
BBOB_F22,s42,120,50,22,50,50,False,False,False,11,11,False,True,1
BBOB_F22,s42,121,50,11,50,50,False,False,False,59,59,False,True,1
BBOB_F22,s42,122,50,13,50,50,False,False,False,8,8,False,True,1
BBOB_F22,s42,123,50,39,50,50,False,False,False,24,24,False,True,1
BBOB_F22,s42,124,50,46,50,50,False,False,False,13,13,False,True,1
BBOB_F22,s42,125,50,27,50,50,False,False,False,23,23,False,True,1
BBOB_F22,s42,126,50,30,50,50,False,False,False,32,32,False,True,1
BBOB_F22,s42,127,50,19,50,50,False,False,False,21,21,False,True,1
BBOB_F22,s42,128,50,19,50,50,False,False,False,10,10,False,True,1
BBOB_F22,s42,129,50,24,50,50,False,False,False,13,13,False,True,1
BBOB_F22,s42,130,50,46,50,50,False,False,False,118,118,False,True,1
BBOB_F22,s42,131,50,6,50,50,False,False,False,32,32,False,True,1
BBOB_F22,s42,132,50,17,50,50,False,False,False,83,83,False,True,1
BBOB_F22,s42,133,50,2,50,50,False,False,False,79,79,False,True,1
BBOB_F22,s42,134,50,31,50,50,False,False,False,97,97,False,True,1
BBOB_F22,s42,135,50,20,50,50,False,False,False,6,6,False,True,1
BBOB_F22,s42,136,50,13,50,50,False,False,False,40,40,False,True,1
BBOB_F22,s42,137,50,13,50,50,False,False,False,5,5,False,True,1
BBOB_F22,s42,138,50,4,50,50,False,False,False,47,47,False,True,1
BBOB_F22,s42,139,50,34,50,50,False,False,False,214,214,False,True,1
BBOB_F22,s42,140,50,12,50,50,False,False,False,10,10,False,True,1
BBOB_F22,s42,141,50,6,50,50,False,False,False,25,25,False,True,1
BBOB_F22,s42,142,50,43,50,50,False,False,False,68,68,False,True,1
BBOB_F22,s42,143,50,4,50,50,False,False,False,21,21,False,True,1
BBOB_F22,s42,144,50,20,50,50,False,False,False,18,18,False,True,1
BBOB_F22,s42,145,50,46,50,50,False,False,False,59,59,False,True,1
BBOB_F22,s42,146,50,0,50,50,False,False,False,17,17,False,True,1
BBOB_F22,s42,147,50,12,50,50,False,False,False,21,21,False,True,1
BBOB_F22,s42,148,50,38,50,50,False,False,False,67,67,False,True,1
BBOB_F22,s42,149,50,42,50,50,False,False,False,26,26,False,True,1
BBOB_F22,s42,150,50,20,50,50,False,False,False,243,243,False,True,1
BBOB_F22,s42,151,50,24,50,50,False,False,False,26,26,False,True,1
BBOB_F22,s42,152,50,0,50,50,False,False,False,23,23,False,True,1
BBOB_F22,s42,153,50,41,50,50,False,False,False,28,28,False,True,1
BBOB_F22,s42,154,50,8,50,50,False,False,False,68,68,False,True,1
BBOB_F22,s42,155,50,4,50,50,False,False,False,16,16,False,True,1
BBOB_F22,s42,156,50,17,50,50,False,False,False,42,42,False,True,1
BBOB_F22,s42,157,50,11,50,50,False,False,False,39,39,False,True,1
BBOB_F22,s42,158,50,36,50,50,False,False,False,34,34,False,True,1
BBOB_F22,s42,159,50,31,50,50,False,False,False,17,17,False,True,1
BBOB_F22,s42,160,50,47,50,50,False,False,False,41,41,False,True,1
BBOB_F22,s42,161,50,20,50,50,False,False,False,24,24,False,True,1
BBOB_F22,s42,162,50,13,50,50,False,False,False,58,58,False,True,1
BBOB_F22,s42,163,50,30,50,50,False,False,False,19,19,False,True,1
BBOB_F22,s42,164,50,23,50,50,False,False,False,17,17,False,True,1
BBOB_F22,s42,165,50,0,50,50,False,False,False,35,35,False,True,1
BBOB_F22,s42,166,50,1,50,50,False,False,False,32,32,False,True,1
BBOB_F22,s42,167,50,17,50,50,False,False,False,16,16,False,True,1
BBOB_F22,s42,168,50,25,50,50,False,False,False,79,79,False,True,1
BBOB_F22,s42,169,50,2,50,50,False,False,False,69,69,False,True,1
BBOB_F22,s42,170,50,5,50,50,False,False,False,25,25,False,True,1
BBOB_F22,s42,171,50,11,50,50,False,False,False,43,43,False,True,1
BBOB_F22,s42,172,50,18,50,50,False,False,False,69,69,False,True,1
BBOB_F22,s42,173,50,12,50,50,False,False,False,26,26,False,True,1
BBOB_F22,s42,174,50,11,50,50,False,False,False,43,43,False,True,1
BBOB_F22,s42,175,50,7,50,50,False,False,False,182,182,False,True,1
BBOB_F22,s42,176,50,17,50,50,False,False,False,13,13,False,True,1
BBOB_F22,s42,177,50,6,50,50,False,False,False,11,11,False,True,1
BBOB_F22,s42,178,50,39,50,50,False,False,False,14,14,False,True,1
BBOB_F22,s42,179,50,28,50,50,False,False,False,60,60,False,True,1
BBOB_F22,s42,180,50,3,50,50,False,False,False,32,32,False,True,1
BBOB_F22,s42,181,50,40,50,50,False,False,False,24,24,False,True,1
BBOB_F22,s42,182,50,39,50,50,False,False,False,31,31,False,True,1
BBOB_F22,s42,183,50,25,50,50,False,False,False,38,38,False,True,1
BBOB_F22,s42,184,50,26,50,50,False,False,False,36,36,False,True,1
BBOB_F22,s42,185,50,17,50,50,False,False,False,25,25,False,True,1
BBOB_F22,s42,186,50,37,50,50,False,False,False,400,400,False,True,1
BBOB_F22,s42,187,50,12,50,50,False,False,False,26,26,False,True,1
BBOB_F22,s42,188,50,2,50,50,False,False,False,16,16,False,True,1
BBOB_F22,s42,189,50,32,50,50,False,False,False,25,25,False,True,1
BBOB_F22,s42,190,50,19,50,50,False,False,False,18,18,False,True,1
BBOB_F22,s42,191,50,32,50,50,False,False,False,15,15,False,True,1
BBOB_F22,s42,192,50,0,50,50,False,False,False,17,17,False,True,1
BBOB_F22,s42,193,50,45,50,50,False,False,False,25,25,False,True,1
BBOB_F22,s42,194,50,41,50,50,False,False,False,13,13,False,True,1
BBOB_F22,s42,195,50,0,50,50,False,False,False,15,15,False,True,1
BBOB_F22,s42,196,50,34,50,50,False,False,False,20,20,False,True,1
BBOB_F22,s42,197,50,3,50,50,False,False,False,15,15,False,True,1
BBOB_F22,s42,198,50,29,50,50,False,False,False,3,3,False,True,1
BBOB_F22,s42,199,50,40,50,50,False,False,False,20,20,False,True,1
BBOB_F22,s42,200,50,11,50,50,False,False,False,56,56,False,True,1
BBOB_F22,s42,201,50,1,50,50,False,False,False,13,13,False,,0
BBOB_F37,s42,1,50,38,50,50,False,False,False,1225,1225,False,True,1
BBOB_F37,s42,2,50,20,50,50,False,False,False,1130,1130,False,True,1
BBOB_F37,s42,3,50,37,50,50,False,False,False,495,495,False,True,1
BBOB_F37,s42,4,50,38,50,50,False,False,False,404,404,False,True,1
BBOB_F37,s42,5,50,6,50,50,False,False,False,535,535,False,True,1
BBOB_F37,s42,6,50,23,50,50,False,False,False,401,401,False,True,1
BBOB_F37,s42,7,50,0,50,50,False,False,False,80,80,False,True,1
BBOB_F37,s42,8,50,31,50,50,False,False,False,1035,1035,False,True,1
BBOB_F37,s42,9,50,7,50,50,False,False,False,106,106,False,True,1
BBOB_F37,s42,10,50,33,50,50,False,False,False,149,149,False,True,1
BBOB_F37,s42,11,50,32,50,50,False,False,False,632,632,False,True,1
BBOB_F37,s42,12,50,27,50,50,False,False,False,313,313,False,True,1
BBOB_F37,s42,13,50,37,50,50,False,False,False,382,382,False,True,1
BBOB_F37,s42,14,50,18,50,50,False,False,False,234,234,False,True,1
BBOB_F37,s42,15,50,30,50,50,False,False,False,71,71,False,True,1
BBOB_F37,s42,16,50,17,50,50,False,False,False,50,50,False,True,1
BBOB_F37,s42,17,50,29,50,50,False,False,False,220,220,False,True,1
BBOB_F37,s42,18,50,18,50,50,False,False,False,51,51,False,True,1
BBOB_F37,s42,19,50,36,50,50,False,False,False,19,19,False,True,1
BBOB_F37,s42,20,50,9,50,50,False,False,False,186,186,False,True,1
BBOB_F37,s42,21,50,21,50,50,False,False,False,264,264,False,True,1
BBOB_F37,s42,22,50,42,50,50,False,False,False,47,47,False,True,1
BBOB_F37,s42,23,50,26,50,50,False,False,False,73,73,False,True,1
BBOB_F37,s42,24,50,40,50,50,False,False,False,29,29,False,True,1
BBOB_F37,s42,25,50,27,50,50,False,False,False,87,87,False,True,1
BBOB_F37,s42,26,50,49,50,50,False,False,False,89,89,True,True,1
BBOB_F37,s42,27,50,39,50,50,False,False,False,67,67,False,True,1
BBOB_F37,s42,28,50,18,50,50,False,False,False,30,30,False,True,1
BBOB_F37,s42,29,50,43,50,50,False,False,False,14,14,False,True,1
BBOB_F37,s42,30,50,6,50,50,False,False,False,1,1,False,True,1
BBOB_F37,s42,31,50,36,50,50,False,False,False,175,175,False,True,1
BBOB_F37,s42,32,50,44,50,50,False,False,False,115,115,False,True,1
BBOB_F37,s42,33,50,23,50,50,False,False,False,81,81,False,True,1
BBOB_F37,s42,34,50,30,50,50,False,False,False,7,7,False,True,1
BBOB_F37,s42,35,50,22,50,50,False,False,False,185,185,False,True,1
BBOB_F37,s42,36,50,1,50,50,False,False,False,78,78,False,True,1
BBOB_F37,s42,37,50,37,50,50,False,False,False,68,68,False,True,1
BBOB_F37,s42,38,50,23,50,50,False,False,False,100,100,False,True,1
BBOB_F37,s42,39,50,43,50,50,False,False,False,120,120,False,True,1
BBOB_F37,s42,40,50,36,50,50,False,False,False,63,63,False,True,1
BBOB_F37,s42,41,50,13,50,50,False,False,False,51,51,False,True,1
BBOB_F37,s42,42,50,30,50,50,False,False,False,126,126,False,True,1
BBOB_F37,s42,43,50,6,50,50,False,False,False,24,24,False,True,1
BBOB_F37,s42,44,50,10,50,50,False,False,False,233,233,False,True,1
BBOB_F37,s42,45,50,19,50,50,False,False,False,19,19,False,True,1
BBOB_F37,s42,46,50,15,50,50,False,False,False,18,18,False,True,1
BBOB_F37,s42,47,50,3,50,50,False,False,False,38,38,False,True,1
BBOB_F37,s42,48,50,33,50,50,False,False,False,42,42,False,True,1
BBOB_F37,s42,49,50,9,50,50,False,False,False,45,45,False,True,1
BBOB_F37,s42,50,50,1,50,50,False,False,False,168,168,False,True,1
BBOB_F37,s42,51,50,4,50,50,False,False,False,133,133,False,True,1
BBOB_F37,s42,52,50,44,50,50,False,False,False,21,21,False,True,1
BBOB_F37,s42,53,50,0,50,50,False,False,False,151,151,False,True,1
BBOB_F37,s42,54,50,40,50,50,False,False,False,89,89,False,True,1
BBOB_F37,s42,55,50,17,50,50,False,False,False,40,40,False,True,1
BBOB_F37,s42,56,50,11,50,50,False,False,False,32,32,False,True,1
BBOB_F37,s42,57,50,18,50,50,False,False,False,102,102,False,True,1
BBOB_F37,s42,58,50,36,50,50,False,False,False,15,15,False,True,1
BBOB_F37,s42,59,50,47,50,50,False,False,False,144,144,False,True,1
BBOB_F37,s42,60,50,36,50,50,False,False,False,51,51,False,True,1
BBOB_F37,s42,61,50,3,50,50,False,False,False,88,88,False,True,1
BBOB_F37,s42,62,50,8,50,50,False,False,False,67,67,False,True,1
BBOB_F37,s42,63,50,34,50,50,False,False,False,185,185,False,True,1
BBOB_F37,s42,64,50,11,50,50,False,False,False,84,84,False,True,1
BBOB_F37,s42,65,50,13,50,50,False,False,False,98,98,False,True,1
BBOB_F37,s42,66,50,5,50,50,False,False,False,44,44,False,True,1
BBOB_F37,s42,67,50,32,50,50,False,False,False,79,79,False,True,1
BBOB_F37,s42,68,50,30,50,50,False,False,False,107,107,False,True,1
BBOB_F37,s42,69,50,40,50,50,False,False,False,88,88,False,True,1
BBOB_F37,s42,70,50,4,50,50,False,False,False,91,91,False,True,1
BBOB_F37,s42,71,50,2,50,50,False,False,False,7,7,False,True,1
BBOB_F37,s42,72,50,47,50,50,False,False,False,49,49,False,True,1
BBOB_F37,s42,73,50,29,50,50,False,False,False,38,38,False,True,1
BBOB_F37,s42,74,50,11,50,50,False,False,False,145,145,False,True,1
BBOB_F37,s42,75,50,7,50,50,False,False,False,19,19,False,True,1
BBOB_F37,s42,76,50,25,50,50,False,False,False,28,28,False,True,1
BBOB_F37,s42,77,50,13,50,50,False,False,False,49,49,False,True,1
BBOB_F37,s42,78,50,10,50,50,False,False,False,68,68,False,True,1
BBOB_F37,s42,79,50,0,50,50,False,False,False,41,41,False,True,1
BBOB_F37,s42,80,50,21,50,50,False,False,False,52,52,False,True,1
BBOB_F37,s42,81,50,10,50,50,False,False,False,50,50,False,True,1
BBOB_F37,s42,82,50,2,50,50,False,False,False,8,8,False,True,1
BBOB_F37,s42,83,50,35,50,50,False,False,False,54,54,False,True,1
BBOB_F37,s42,84,50,1,50,50,False,False,False,67,67,False,True,1
BBOB_F37,s42,85,50,8,50,50,False,False,False,12,12,False,True,1
BBOB_F37,s42,86,50,37,50,50,False,False,False,224,224,False,True,1
BBOB_F37,s42,87,50,18,50,50,False,False,False,21,21,False,True,1
BBOB_F37,s42,88,50,17,50,50,False,False,False,41,41,False,True,1
BBOB_F37,s42,89,50,20,50,50,False,False,False,59,59,False,True,1
BBOB_F37,s42,90,50,26,50,50,False,False,False,25,25,False,True,1
BBOB_F37,s42,91,50,17,50,50,False,False,False,12,12,False,True,1
BBOB_F37,s42,92,50,1,50,50,False,False,False,29,29,False,True,1
BBOB_F37,s42,93,50,0,50,50,False,False,False,31,31,False,True,1
BBOB_F37,s42,94,50,4,50,50,False,False,False,33,33,False,True,1
BBOB_F37,s42,95,50,17,50,50,False,False,False,24,24,False,True,1
BBOB_F37,s42,96,50,1,50,50,False,False,False,15,15,False,True,1
BBOB_F37,s42,97,50,7,50,50,False,False,False,33,33,False,True,1
BBOB_F37,s42,98,50,17,50,50,False,False,False,48,48,False,True,1
BBOB_F37,s42,99,50,32,50,50,False,False,False,4,4,False,True,1
BBOB_F37,s42,100,50,3,50,50,False,False,False,77,77,False,True,1
BBOB_F37,s42,101,50,7,50,50,False,False,False,137,137,False,True,1
BBOB_F37,s42,102,50,32,50,50,False,False,False,15,15,False,True,1
BBOB_F37,s42,103,50,25,50,50,False,False,False,55,55,False,True,1
BBOB_F37,s42,104,50,6,50,50,False,False,False,87,87,False,True,1
BBOB_F37,s42,105,50,43,50,50,False,False,False,48,48,False,True,1
BBOB_F37,s42,106,50,37,50,50,False,False,False,27,27,False,True,1
BBOB_F37,s42,107,50,13,50,50,False,False,False,55,55,False,True,1
BBOB_F37,s42,108,50,34,50,50,False,False,False,30,30,False,True,1
BBOB_F37,s42,109,50,10,50,50,False,False,False,73,73,False,True,1
BBOB_F37,s42,110,50,0,50,50,False,False,False,85,85,False,True,1
BBOB_F37,s42,111,50,15,50,50,False,False,False,58,58,False,True,1
BBOB_F37,s42,112,50,22,50,50,False,False,False,30,30,False,True,1
BBOB_F37,s42,113,50,1,50,50,False,False,False,35,35,False,True,1
BBOB_F37,s42,114,50,21,50,50,False,False,False,37,37,False,True,1
BBOB_F37,s42,115,50,30,50,50,False,False,False,123,123,False,True,1
BBOB_F37,s42,116,50,2,50,50,False,False,False,61,61,False,True,1
BBOB_F37,s42,117,50,12,50,50,False,False,False,34,34,False,True,1
BBOB_F37,s42,118,50,9,50,50,False,False,False,7,7,False,True,1
BBOB_F37,s42,119,50,1,50,50,False,False,False,80,80,False,True,1
BBOB_F37,s42,120,50,0,50,50,False,False,False,66,66,False,True,1
BBOB_F37,s42,121,50,1,50,50,False,False,False,39,39,False,True,1
BBOB_F37,s42,122,50,16,50,50,False,False,False,10,10,False,True,1
BBOB_F37,s42,123,50,13,50,50,False,False,False,28,28,False,True,1
BBOB_F37,s42,124,50,48,50,50,False,False,False,61,61,False,True,1
BBOB_F37,s42,125,50,4,50,50,False,False,False,32,32,False,True,1
BBOB_F37,s42,126,50,6,50,50,False,False,False,12,12,False,True,1
BBOB_F37,s42,127,50,36,50,50,False,False,False,31,31,False,True,1
BBOB_F37,s42,128,50,15,50,50,False,False,False,39,39,False,True,1
BBOB_F37,s42,129,50,1,50,50,False,False,False,98,98,False,True,1
BBOB_F37,s42,130,50,2,50,50,False,False,False,68,68,False,True,1
BBOB_F37,s42,131,50,2,50,50,False,False,False,69,69,False,True,1
BBOB_F37,s42,132,50,19,50,50,False,False,False,15,15,False,True,1
BBOB_F37,s42,133,50,2,50,50,False,False,False,67,67,False,True,1
BBOB_F37,s42,134,50,48,50,50,False,False,False,97,97,False,True,1
BBOB_F37,s42,135,50,19,50,50,False,False,False,18,18,False,True,1
BBOB_F37,s42,136,50,33,50,50,False,False,False,32,32,False,True,1
BBOB_F37,s42,137,50,42,50,50,False,False,False,57,57,False,True,1
BBOB_F37,s42,138,50,3,50,50,False,False,False,10,10,False,True,1
BBOB_F37,s42,139,50,27,50,50,False,False,False,25,25,False,True,1
BBOB_F37,s42,140,50,0,50,50,False,False,False,94,94,False,True,1
BBOB_F37,s42,141,50,34,50,50,False,False,False,73,73,False,True,1
BBOB_F37,s42,142,50,2,50,50,False,False,False,44,44,False,True,1
BBOB_F37,s42,143,50,1,50,50,False,False,False,174,174,False,True,1
BBOB_F37,s42,144,50,20,50,50,False,False,False,41,41,False,True,1
BBOB_F37,s42,145,50,15,50,50,False,False,False,32,32,False,True,1
