label,problema,D,M,tier,dist,geracao,n_ds_membros,kflag
MMF11_L,MMF11_L,2,2,small,lhs,3,6,1
MMF11_L,MMF11_L,2,2,small,lhs,4,2,1
MMF11_L,MMF11_L,2,2,small,lhs,5,0,1
MMF11_L,MMF11_L,2,2,small,lhs,6,0,1
MMF11_L,MMF11_L,2,2,small,lhs,7,0,1
MMF11_L,MMF11_L,2,2,small,lhs,8,0,1
MMF11_L,MMF11_L,2,2,small,lhs,9,0,1
MMF11_L,MMF11_L,2,2,small,lhs,10,0,1
MMF11_L,MMF11_L,2,2,small,lhs,11,0,1
MMF11_L,MMF11_L,2,2,small,lhs,12,0,1
MMF11_L,MMF11_L,2,2,small,lhs,13,0,1
MMF11_L,MMF11_L,2,2,small,lhs,14,0,1
MMF11_L,MMF11_L,2,2,small,lhs,15,0,1
MMF11_L,MMF11_L,2,2,small,lhs,16,0,1
MMF11_L,MMF11_L,2,2,small,lhs,17,0,1
MMF11_L,MMF11_L,2,2,small,lhs,18,0,1
MMF11_L,MMF11_L,2,2,small,lhs,19,0,1
MMF11_L,MMF11_L,2,2,small,lhs,20,0,1
MMF11_L,MMF11_L,2,2,small,lhs,21,0,1
MMF11_L,MMF11_L,2,2,small,lhs,22,0,1
MMF11_L,MMF11_L,2,2,small,lhs,23,0,1
MMF11_L,MMF11_L,2,2,small,lhs,24,0,1
MMF11_L,MMF11_L,2,2,small,lhs,25,0,1
MMF11_L,MMF11_L,2,2,small,lhs,26,0,1
MMF11_L,MMF11_L,2,2,small,lhs,27,0,1
MMF11_L,MMF11_L,2,2,small,lhs,28,0,1
MMF11_L,MMF11_L,2,2,small,lhs,29,0,1
MMF11_L,MMF11_L,2,2,small,lhs,30,0,1
MMF11_L,MMF11_L,2,2,small,lhs,31,0,1
MMF11_L,MMF11_L,2,2,small,lhs,32,0,1
MMF11_L,MMF11_L,2,2,small,lhs,33,0,1
MMF11_L,MMF11_L,2,2,small,lhs,34,0,1
MMF11_L,MMF11_L,2,2,small,lhs,35,0,1
MMF11_L,MMF11_L,2,2,small,lhs,36,0,1
MMF11_L,MMF11_L,2,2,small,lhs,37,0,1
MMF11_L,MMF11_L,2,2,small,lhs,38,0,1
MMF11_L,MMF11_L,2,2,small,lhs,39,0,1
MMF11_L,MMF11_L,2,2,small,lhs,40,0,1
MMF11_L,MMF11_L,2,2,small,lhs,41,0,1
MMF11_L,MMF11_L,2,2,small,lhs,42,0,1
MMF11_L,MMF11_L,2,2,small,lhs,43,0,1
MMF11_L,MMF11_L,2,2,small,lhs,44,0,1
MMF11_L,MMF11_L,2,2,small,lhs,45,0,1
MMF11_L,MMF11_L,2,2,small,lhs,46,0,1
MMF11_L,MMF11_L,2,2,small,lhs,47,0,1
MMF11_L,MMF11_L,2,2,small,lhs,48,0,1
MMF11_L,MMF11_L,2,2,small,lhs,49,0,1
MMF11_L,MMF11_L,2,2,small,lhs,50,0,1
MMF11_L,MMF11_L,2,2,small,lhs,51,0,1
MMF11_L,MMF11_L,2,2,small,lhs,52,0,1
MMF11_L,MMF11_L,2,2,small,lhs,53,0,1
MMF11_L,MMF11_L,2,2,small,lhs,54,0,1
MMF11_L,MMF11_L,2,2,small,lhs,55,0,1
MMF11_L,MMF11_L,2,2,small,lhs,56,0,1
MMF11_L,MMF11_L,2,2,small,lhs,57,0,1
MMF11_L,MMF11_L,2,2,small,lhs,58,0,1
MMF11_L,MMF11_L,2,2,small,lhs,59,0,1
MMF11_L,MMF11_L,2,2,small,lhs,60,0,1
MMF11_L,MMF11_L,2,2,small,lhs,61,0,1
MMF11_L,MMF11_L,2,2,small,lhs,62,0,1
MMF11_L,MMF11_L,2,2,small,lhs,63,0,1
MMF11_L,MMF11_L,2,2,small,lhs,64,0,1
MMF11_L,MMF11_L,2,2,small,lhs,65,0,1
MMF11_L,MMF11_L,2,2,small,lhs,66,0,1
MMF11_L,MMF11_L,2,2,small,lhs,67,0,1
MMF11_L,MMF11_L,2,2,small,lhs,68,0,1
MMF11_L,MMF11_L,2,2,small,lhs,69,0,1
MMF11_L,MMF11_L,2,2,small,lhs,70,0,1
MMF11_L,MMF11_L,2,2,small,lhs,71,0,1
MMF11_L,MMF11_L,2,2,small,lhs,72,0,1
MMF11_L,MMF11_L,2,2,small,lhs,73,0,1
MMF11_L,MMF11_L,2,2,small,lhs,74,0,1
MMF11_L,MMF11_L,2,2,small,lhs,75,0,1
MMF11_L,MMF11_L,2,2,small,lhs,76,0,1
MMF11_L,MMF11_L,2,2,small,lhs,77,0,1
MMF11_L,MMF11_L,2,2,small,lhs,78,0,1
MMF11_L,MMF11_L,2,2,small,lhs,79,0,1
MMF11_L,MMF11_L,2,2,small,lhs,80,0,1
MMF11_L,MMF11_L,2,2,small,lhs,81,0,1
MMF11_L,MMF11_L,2,2,small,lhs,82,0,1
MMF11_L,MMF11_L,2,2,small,lhs,83,0,1
MMF11_L,MMF11_L,2,2,small,lhs,84,0,1
MMF11_L,MMF11_L,2,2,small,lhs,85,0,1
MMF11_L,MMF11_L,2,2,small,lhs,86,0,1
MMF11_L,MMF11_L,2,2,small,lhs,87,0,1
MMF11_L,MMF11_L,2,2,small,lhs,88,0,1
MMF11_L,MMF11_L,2,2,small,lhs,89,0,1
MMF11_L,MMF11_L,2,2,small,lhs,90,0,1
MMF11_L,MMF11_L,2,2,small,lhs,91,0,1
MMF11_L,MMF11_L,2,2,small,lhs,92,0,1
MMF11_L,MMF11_L,2,2,small,lhs,93,0,1
MMF11_L,MMF11_L,2,2,small,lhs,94,0,1
MMF11_L,MMF11_L,2,2,small,lhs,95,0,1
MMF11_L,MMF11_L,2,2,small,lhs,96,0,1
MMF11_L,MMF11_L,2,2,small,lhs,97,0,1
MMF11_L,MMF11_L,2,2,small,lhs,98,0,1
MMF11_L,MMF11_L,2,2,small,lhs,99,0,1
MMF16_20,MMF16_20,20,3,small,lhs,1,94,0
MMF16_20,MMF16_20,20,3,small,lhs,2,84,0
MMF16_20,MMF16_20,20,3,small,lhs,3,80,0
MMF16_20,MMF16_20,20,3,small,lhs,4,78,0
MMF16_20,MMF16_20,20,3,small,lhs,5,76,0
MMF16_20,MMF16_20,20,3,small,lhs,6,73,0
MMF16_20,MMF16_20,20,3,small,lhs,7,71,0
MMF16_20,MMF16_20,20,3,small,lhs,8,70,0
MMF16_20,MMF16_20,20,3,small,lhs,9,68,0
MMF16_20,MMF16_20,20,3,small,lhs,10,68,0
MMF16_20,MMF16_20,20,3,small,lhs,11,66,0
MMF16_20,MMF16_20,20,3,small,lhs,12,64,0
MMF16_20,MMF16_20,20,3,small,lhs,13,64,0
MMF16_20,MMF16_20,20,3,small,lhs,14,63,0
MMF16_20,MMF16_20,20,3,small,lhs,15,61,0
MMF16_20,MMF16_20,20,3,small,lhs,16,61,0
MMF16_20,MMF16_20,20,3,small,lhs,17,59,0
MMF16_20,MMF16_20,20,3,small,lhs,18,59,0
MMF16_20,MMF16_20,20,3,small,lhs,19,58,0
MMF16_20,MMF16_20,20,3,small,lhs,20,56,0
MMF16_20,MMF16_20,20,3,small,lhs,21,54,0
MMF16_20,MMF16_20,20,3,small,lhs,22,53,0
MMF16_20,MMF16_20,20,3,small,lhs,23,51,0
MMF16_20,MMF16_20,20,3,small,lhs,24,47,0
MMF16_20,MMF16_20,20,3,small,lhs,25,42,0
MMF16_20,MMF16_20,20,3,small,lhs,26,39,0
MMF16_20,MMF16_20,20,3,small,lhs,27,35,0
MMF16_20,MMF16_20,20,3,small,lhs,28,33,0
MMF16_20,MMF16_20,20,3,small,lhs,29,33,0
MMF16_20,MMF16_20,20,3,small,lhs,30,31,0
MMF16_20,MMF16_20,20,3,small,lhs,31,29,0
MMF16_20,MMF16_20,20,3,small,lhs,32,28,0
MMF16_20,MMF16_20,20,3,small,lhs,33,26,0
MMF16_20,MMF16_20,20,3,small,lhs,34,22,0
MMF16_20,MMF16_20,20,3,small,lhs,35,22,0
MMF16_20,MMF16_20,20,3,small,lhs,36,20,0
MMF16_20,MMF16_20,20,3,small,lhs,37,18,0
MMF16_20,MMF16_20,20,3,small,lhs,38,17,0
MMF16_20,MMF16_20,20,3,small,lhs,39,15,0
MMF16_20,MMF16_20,20,3,small,lhs,40,12,0
MMF16_20,MMF16_20,20,3,small,lhs,41,10,0
MMF16_20,MMF16_20,20,3,small,lhs,42,9,0
MMF16_20,MMF16_20,20,3,small,lhs,43,6,0
MMF16_20,MMF16_20,20,3,small,lhs,44,4,0
MMF16_20,MMF16_20,20,3,small,lhs,45,3,0
MMF16_20,MMF16_20,20,3,small,lhs,46,3,0
MMF16_20,MMF16_20,20,3,small,lhs,47,2,0
MMF16_20,MMF16_20,20,3,small,lhs,48,2,0
MMF16_20,MMF16_20,20,3,small,lhs,49,2,0
MMF16_20,MMF16_20,20,3,small,lhs,50,2,0
MMF16_20,MMF16_20,20,3,small,lhs,51,2,0
MMF16_20,MMF16_20,20,3,small,lhs,52,2,0
MMF16_20,MMF16_20,20,3,small,lhs,53,2,0
MMF16_20,MMF16_20,20,3,small,lhs,54,2,0
MMF16_20,MMF16_20,20,3,small,lhs,55,2,0
MMF16_20,MMF16_20,20,3,small,lhs,56,2,0
MMF16_20,MMF16_20,20,3,small,lhs,57,2,0
MMF16_20,MMF16_20,20,3,small,lhs,58,2,0
MMF16_20,MMF16_20,20,3,small,lhs,59,2,0
MMF16_20,MMF16_20,20,3,small,lhs,60,2,0
MMF16_20,MMF16_20,20,3,small,lhs,61,2,0
MMF16_20,MMF16_20,20,3,small,lhs,62,2,0
MMF16_20,MMF16_20,20,3,small,lhs,63,2,0
MMF16_20,MMF16_20,20,3,small,lhs,64,2,0
MMF16_20,MMF16_20,20,3,small,lhs,65,2,0
MMF16_20,MMF16_20,20,3,small,lhs,66,2,0
MMF16_20,MMF16_20,20,3,small,lhs,67,2,0
MMF16_20,MMF16_20,20,3,small,lhs,68,2,0
MMF16_20,MMF16_20,20,3,small,lhs,69,2,0
MMF16_20,MMF16_20,20,3,small,lhs,70,1,0
MMF16_20,MMF16_20,20,3,small,lhs,71,1,0
MMF16_20,MMF16_20,20,3,small,lhs,72,1,0
MMF16_20,MMF16_20,20,3,small,lhs,73,1,0
MMF16_20,MMF16_20,20,3,small,lhs,74,1,0
MMF16_20,MMF16_20,20,3,small,lhs,75,1,0
MMF16_20,MMF16_20,20,3,small,lhs,76,1,0
MMF16_20,MMF16_20,20,3,small,lhs,77,1,0
MMF16_20,MMF16_20,20,3,small,lhs,78,1,0
MMF16_20,MMF16_20,20,3,small,lhs,79,1,0
MMF16_20,MMF16_20,20,3,small,lhs,80,1,0
MMF16_20,MMF16_20,20,3,small,lhs,81,1,0
MMF16_20,MMF16_20,20,3,small,lhs,82,1,0
MMF16_20,MMF16_20,20,3,small,lhs,83,1,0
MMF16_20,MMF16_20,20,3,small,lhs,84,1,0
MMF16_20,MMF16_20,20,3,small,lhs,85,1,0
MMF16_20,MMF16_20,20,3,small,lhs,86,1,0
MMF16_20,MMF16_20,20,3,small,lhs,87,1,0
MMF16_20,MMF16_20,20,3,small,lhs,88,1,0
MMF16_20,MMF16_20,20,3,small,lhs,89,1,0
MMF16_20,MMF16_20,20,3,small,lhs,90,1,0
MMF16_20,MMF16_20,20,3,small,lhs,91,1,0
MMF16_20,MMF16_20,20,3,small,lhs,92,1,0
MMF16_20,MMF16_20,20,3,small,lhs,93,0,0
MMF16_20,MMF16_20,20,3,small,lhs,94,0,0
MMF16_20,MMF16_20,20,3,small,lhs,95,0,0
MMF16_20,MMF16_20,20,3,small,lhs,96,0,0
MMF16_20,MMF16_20,20,3,small,lhs,97,0,0
MMF16_20,MMF16_20,20,3,small,lhs,98,0,0
MMF16_20,MMF16_20,20,3,small,lhs,99,0,0
MMF4,MMF4,2,2,small,lhs,1,41,0
MMF4,MMF4,2,2,small,lhs,2,21,0
MMF4,MMF4,2,2,small,lhs,3,5,0
MMF4,MMF4,2,2,small,lhs,4,3,0
MMF4,MMF4,2,2,small,lhs,5,1,0
MMF4,MMF4,2,2,small,lhs,6,0,0
MMF4,MMF4,2,2,small,lhs,7,0,0
MMF4,MMF4,2,2,small,lhs,8,0,0
MMF4,MMF4,2,2,small,lhs,9,0,0
MMF4,MMF4,2,2,small,lhs,10,0,0
MMF4,MMF4,2,2,small,lhs,11,0,0
MMF4,MMF4,2,2,small,lhs,12,0,0
MMF4,MMF4,2,2,small,lhs,13,0,0
MMF4,MMF4,2,2,small,lhs,14,0,0
MMF4,MMF4,2,2,small,lhs,15,0,0
MMF4,MMF4,2,2,small,lhs,16,0,0
MMF4,MMF4,2,2,small,lhs,17,0,0
MMF4,MMF4,2,2,small,lhs,18,0,0
MMF4,MMF4,2,2,small,lhs,19,0,0
MMF4,MMF4,2,2,small,lhs,20,0,0
MMF4,MMF4,2,2,small,lhs,21,0,0
MMF4,MMF4,2,2,small,lhs,22,0,0
MMF4,MMF4,2,2,small,lhs,23,0,0
MMF4,MMF4,2,2,small,lhs,24,0,0
MMF4,MMF4,2,2,small,lhs,25,0,0
MMF4,MMF4,2,2,small,lhs,26,0,0
MMF4,MMF4,2,2,small,lhs,27,0,0
MMF4,MMF4,2,2,small,lhs,28,0,0
MMF4,MMF4,2,2,small,lhs,29,0,0
MMF4,MMF4,2,2,small,lhs,30,0,0
MMF4,MMF4,2,2,small,lhs,31,0,0
MMF4,MMF4,2,2,small,lhs,32,0,0
MMF4,MMF4,2,2,small,lhs,33,0,0
MMF4,MMF4,2,2,small,lhs,34,0,0
MMF4,MMF4,2,2,small,lhs,35,0,0
MMF4,MMF4,2,2,small,lhs,36,0,0
MMF4,MMF4,2,2,small,lhs,37,0,0
MMF4,MMF4,2,2,small,lhs,38,0,0
MMF4,MMF4,2,2,small,lhs,39,0,0
MMF4,MMF4,2,2,small,lhs,40,0,0
MMF4,MMF4,2,2,small,lhs,41,0,0
MMF4,MMF4,2,2,small,lhs,42,0,0
MMF4,MMF4,2,2,small,lhs,43,0,0
MMF4,MMF4,2,2,small,lhs,44,0,0
MMF4,MMF4,2,2,small,lhs,45,0,0
MMF4,MMF4,2,2,small,lhs,46,0,0
MMF4,MMF4,2,2,small,lhs,47,0,0
MMF4,MMF4,2,2,small,lhs,48,0,0
MMF4,MMF4,2,2,small,lhs,49,0,0
MMF4,MMF4,2,2,small,lhs,50,0,0
MMF4,MMF4,2,2,small,lhs,51,0,0
MMF4,MMF4,2,2,small,lhs,52,0,0
MMF4,MMF4,2,2,small,lhs,53,0,0
MMF4,MMF4,2,2,small,lhs,54,0,0
MMF4,MMF4,2,2,small,lhs,55,0,0
MMF4,MMF4,2,2,small,lhs,56,0,0
MMF4,MMF4,2,2,small,lhs,57,0,0
MMF4,MMF4,2,2,small,lhs,58,0,0
MMF4,MMF4,2,2,small,lhs,59,0,0
MMF4,MMF4,2,2,small,lhs,60,0,0
MMF4,MMF4,2,2,small,lhs,61,0,0
MMF4,MMF4,2,2,small,lhs,62,0,0
MMF4,MMF4,2,2,small,lhs,63,0,0
MMF4,MMF4,2,2,small,lhs,64,0,0
MMF4,MMF4,2,2,small,lhs,65,0,0
MMF4,MMF4,2,2,small,lhs,66,0,0
MMF4,MMF4,2,2,small,lhs,67,0,0
MMF4,MMF4,2,2,small,lhs,68,0,0
MMF4,MMF4,2,2,small,lhs,69,0,0
MMF4,MMF4,2,2,small,lhs,70,0,0
MMF4,MMF4,2,2,small,lhs,71,0,0
MMF4,MMF4,2,2,small,lhs,72,0,0
MMF4,MMF4,2,2,small,lhs,73,0,0
MMF4,MMF4,2,2,small,lhs,74,0,0
MMF4,MMF4,2,2,small,lhs,75,0,0
MMF4,MMF4,2,2,small,lhs,76,0,0
MMF4,MMF4,2,2,small,lhs,77,0,0
MMF4,MMF4,2,2,small,lhs,78,0,0
MMF4,MMF4,2,2,small,lhs,79,0,0
MMF4,MMF4,2,2,small,lhs,80,0,0
MMF4,MMF4,2,2,small,lhs,81,0,0
MMF4,MMF4,2,2,small,lhs,82,0,0
MMF4,MMF4,2,2,small,lhs,83,0,0
MMF4,MMF4,2,2,small,lhs,84,0,0
MMF4,MMF4,2,2,small,lhs,85,0,0
MMF4,MMF4,2,2,small,lhs,86,0,0
MMF4,MMF4,2,2,small,lhs,87,0,0
MMF4,MMF4,2,2,small,lhs,88,0,0
MMF4,MMF4,2,2,small,lhs,89,0,0
MMF4,MMF4,2,2,small,lhs,90,0,0
MMF4,MMF4,2,2,small,lhs,91,0,0
MMF4,MMF4,2,2,small,lhs,92,0,0
MMF4,MMF4,2,2,small,lhs,93,0,0
MMF4,MMF4,2,2,small,lhs,94,0,0
MMF4,MMF4,2,2,small,lhs,95,0,0
MMF4,MMF4,2,2,small,lhs,96,0,0
MMF4,MMF4,2,2,small,lhs,97,0,0
MMF4,MMF4,2,2,small,lhs,98,0,0
MMF4,MMF4,2,2,small,lhs,99,0,0
WFG1,WFG1,22,2,small,lhs,1,100,0
WFG1,WFG1,22,2,small,lhs,2,99,0
WFG1,WFG1,22,2,small,lhs,3,98,0
WFG1,WFG1,22,2,small,lhs,4,98,0
WFG1,WFG1,22,2,small,lhs,5,97,0
WFG1,WFG1,22,2,small,lhs,6,97,0
WFG1,WFG1,22,2,small,lhs,7,96,0
WFG1,WFG1,22,2,small,lhs,8,96,0
WFG1,WFG1,22,2,small,lhs,9,96,0
WFG1,WFG1,22,2,small,lhs,10,95,0
WFG1,WFG1,22,2,small,lhs,11,94,0
WFG1,WFG1,22,2,small,lhs,12,93,0
WFG1,WFG1,22,2,small,lhs,13,92,0
WFG1,WFG1,22,2,small,lhs,14,92,0
WFG1,WFG1,22,2,small,lhs,15,91,0
WFG1,WFG1,22,2,small,lhs,16,90,0
WFG1,WFG1,22,2,small,lhs,17,90,0
WFG1,WFG1,22,2,small,lhs,18,90,0
WFG1,WFG1,22,2,small,lhs,19,90,0
WFG1,WFG1,22,2,small,lhs,20,90,0
WFG1,WFG1,22,2,small,lhs,21,89,0
WFG1,WFG1,22,2,small,lhs,22,89,0
WFG1,WFG1,22,2,small,lhs,23,89,0
WFG1,WFG1,22,2,small,lhs,24,88,0
WFG1,WFG1,22,2,small,lhs,25,88,0
WFG1,WFG1,22,2,small,lhs,26,88,0
WFG1,WFG1,22,2,small,lhs,27,88,0
WFG1,WFG1,22,2,small,lhs,28,88,0
WFG1,WFG1,22,2,small,lhs,29,88,0
WFG1,WFG1,22,2,small,lhs,30,88,0
WFG1,WFG1,22,2,small,lhs,31,88,0
WFG1,WFG1,22,2,small,lhs,32,88,0
WFG1,WFG1,22,2,small,lhs,33,87,0
WFG1,WFG1,22,2,small,lhs,34,87,0
WFG1,WFG1,22,2,small,lhs,35,87,0
WFG1,WFG1,22,2,small,lhs,36,87,0
WFG1,WFG1,22,2,small,lhs,37,86,0
WFG1,WFG1,22,2,small,lhs,38,86,0
WFG1,WFG1,22,2,small,lhs,39,86,0
WFG1,WFG1,22,2,small,lhs,40,86,0
WFG1,WFG1,22,2,small,lhs,41,86,0
WFG1,WFG1,22,2,small,lhs,42,86,0
WFG1,WFG1,22,2,small,lhs,43,85,0
WFG1,WFG1,22,2,small,lhs,44,85,0
WFG1,WFG1,22,2,small,lhs,45,84,0
WFG1,WFG1,22,2,small,lhs,46,84,0
WFG1,WFG1,22,2,small,lhs,47,84,0
WFG1,WFG1,22,2,small,lhs,48,84,0
WFG1,WFG1,22,2,small,lhs,49,84,0
WFG1,WFG1,22,2,small,lhs,50,84,0
WFG1,WFG1,22,2,small,lhs,51,84,0
WFG1,WFG1,22,2,small,lhs,52,84,0
WFG1,WFG1,22,2,small,lhs,53,84,0
WFG1,WFG1,22,2,small,lhs,54,84,0
WFG1,WFG1,22,2,small,lhs,55,84,0
WFG1,WFG1,22,2,small,lhs,56,84,0
WFG1,WFG1,22,2,small,lhs,57,84,0
WFG1,WFG1,22,2,small,lhs,58,84,0
WFG1,WFG1,22,2,small,lhs,59,84,0
WFG1,WFG1,22,2,small,lhs,60,84,0
WFG1,WFG1,22,2,small,lhs,61,83,0
WFG1,WFG1,22,2,small,lhs,62,83,0
WFG1,WFG1,22,2,small,lhs,63,83,0
WFG1,WFG1,22,2,small,lhs,64,83,0
WFG1,WFG1,22,2,small,lhs,65,82,0
WFG1,WFG1,22,2,small,lhs,66,82,0
WFG1,WFG1,22,2,small,lhs,67,82,0
WFG1,WFG1,22,2,small,lhs,68,82,0
WFG1,WFG1,22,2,small,lhs,69,82,0
WFG1,WFG1,22,2,small,lhs,70,81,0
WFG1,WFG1,22,2,small,lhs,71,80,0
WFG1,WFG1,22,2,small,lhs,72,80,0
WFG1,WFG1,22,2,small,lhs,73,80,0
WFG1,WFG1,22,2,small,lhs,74,80,0
WFG1,WFG1,22,2,small,lhs,75,80,0
WFG1,WFG1,22,2,small,lhs,76,80,0
WFG1,WFG1,22,2,small,lhs,77,80,0
WFG1,WFG1,22,2,small,lhs,78,80,0
WFG1,WFG1,22,2,small,lhs,79,80,0
WFG1,WFG1,22,2,small,lhs,80,80,0
WFG1,WFG1,22,2,small,lhs,81,80,0
WFG1,WFG1,22,2,small,lhs,82,80,0
WFG1,WFG1,22,2,small,lhs,83,79,0
WFG1,WFG1,22,2,small,lhs,84,79,0
WFG1,WFG1,22,2,small,lhs,85,79,0
WFG1,WFG1,22,2,small,lhs,86,79,0
WFG1,WFG1,22,2,small,lhs,87,79,0
WFG1,WFG1,22,2,small,lhs,88,79,0
WFG1,WFG1,22,2,small,lhs,89,79,0
WFG1,WFG1,22,2,small,lhs,90,79,0
WFG1,WFG1,22,2,small,lhs,91,79,0
WFG1,WFG1,22,2,small,lhs,92,79,0
WFG1,WFG1,22,2,small,lhs,93,79,0
WFG1,WFG1,22,2,small,lhs,94,79,0
WFG1,WFG1,22,2,small,lhs,95,79,0
WFG1,WFG1,22,2,small,lhs,96,79,0
WFG1,WFG1,22,2,small,lhs,97,79,0
WFG1,WFG1,22,2,small,lhs,98,79,0
WFG1,WFG1,22,2,small,lhs,99,79,0
WFG2,WFG2,22,2,small,lhs,1,100,0
WFG2,WFG2,22,2,small,lhs,2,100,0
WFG2,WFG2,22,2,small,lhs,3,100,0
WFG2,WFG2,22,2,small,lhs,4,100,0
WFG2,WFG2,22,2,small,lhs,5,100,0
WFG2,WFG2,22,2,small,lhs,6,100,0
WFG2,WFG2,22,2,small,lhs,7,100,0
WFG2,WFG2,22,2,small,lhs,8,100,0
WFG2,WFG2,22,2,small,lhs,9,100,0
WFG2,WFG2,22,2,small,lhs,10,100,0
WFG2,WFG2,22,2,small,lhs,11,100,0
WFG2,WFG2,22,2,small,lhs,12,100,0
WFG2,WFG2,22,2,small,lhs,13,100,0
WFG2,WFG2,22,2,small,lhs,14,99,0
WFG2,WFG2,22,2,small,lhs,15,99,0
WFG2,WFG2,22,2,small,lhs,16,99,0
WFG2,WFG2,22,2,small,lhs,17,99,0
WFG2,WFG2,22,2,small,lhs,18,99,0
WFG2,WFG2,22,2,small,lhs,19,99,0
WFG2,WFG2,22,2,small,lhs,20,99,0
WFG2,WFG2,22,2,small,lhs,21,99,0
WFG2,WFG2,22,2,small,lhs,22,99,0
WFG2,WFG2,22,2,small,lhs,23,99,0
WFG2,WFG2,22,2,small,lhs,24,99,0
WFG2,WFG2,22,2,small,lhs,25,99,0
WFG2,WFG2,22,2,small,lhs,26,99,0
WFG2,WFG2,22,2,small,lhs,27,99,0
WFG2,WFG2,22,2,small,lhs,28,99,0
WFG2,WFG2,22,2,small,lhs,29,99,0
WFG2,WFG2,22,2,small,lhs,30,99,0
WFG2,WFG2,22,2,small,lhs,31,99,0
WFG2,WFG2,22,2,small,lhs,32,99,0
WFG2,WFG2,22,2,small,lhs,33,99,0
WFG2,WFG2,22,2,small,lhs,34,99,0
WFG2,WFG2,22,2,small,lhs,35,99,0
WFG2,WFG2,22,2,small,lhs,36,99,0
WFG2,WFG2,22,2,small,lhs,37,99,0
WFG2,WFG2,22,2,small,lhs,38,98,0
WFG2,WFG2,22,2,small,lhs,39,98,0
WFG2,WFG2,22,2,small,lhs,40,98,0
WFG2,WFG2,22,2,small,lhs,41,98,0
WFG2,WFG2,22,2,small,lhs,42,98,0
WFG2,WFG2,22,2,small,lhs,43,98,0
WFG2,WFG2,22,2,small,lhs,44,98,0
WFG2,WFG2,22,2,small,lhs,45,97,0
WFG2,WFG2,22,2,small,lhs,46,97,0
WFG2,WFG2,22,2,small,lhs,47,97,0
WFG2,WFG2,22,2,small,lhs,48,97,0
WFG2,WFG2,22,2,small,lhs,49,97,0
WFG2,WFG2,22,2,small,lhs,50,97,0
WFG2,WFG2,22,2,small,lhs,51,97,0
WFG2,WFG2,22,2,small,lhs,52,97,0
WFG2,WFG2,22,2,small,lhs,53,96,0
WFG2,WFG2,22,2,small,lhs,54,96,0
WFG2,WFG2,22,2,small,lhs,55,96,0
WFG2,WFG2,22,2,small,lhs,56,96,0
WFG2,WFG2,22,2,small,lhs,57,96,0
WFG2,WFG2,22,2,small,lhs,58,96,0
WFG2,WFG2,22,2,small,lhs,59,95,0
WFG2,WFG2,22,2,small,lhs,60,95,0
WFG2,WFG2,22,2,small,lhs,61,95,0
WFG2,WFG2,22,2,small,lhs,62,95,0
WFG2,WFG2,22,2,small,lhs,63,95,0
WFG2,WFG2,22,2,small,lhs,64,95,0
WFG2,WFG2,22,2,small,lhs,65,95,0
WFG2,WFG2,22,2,small,lhs,66,95,0
WFG2,WFG2,22,2,small,lhs,67,95,0
WFG2,WFG2,22,2,small,lhs,68,95,0
WFG2,WFG2,22,2,small,lhs,69,95,0
WFG2,WFG2,22,2,small,lhs,70,95,0
WFG2,WFG2,22,2,small,lhs,71,95,0
WFG2,WFG2,22,2,small,lhs,72,95,0
WFG2,WFG2,22,2,small,lhs,73,95,0
WFG2,WFG2,22,2,small,lhs,74,95,0
WFG2,WFG2,22,2,small,lhs,75,95,0
WFG2,WFG2,22,2,small,lhs,76,95,0
WFG2,WFG2,22,2,small,lhs,77,95,0
WFG2,WFG2,22,2,small,lhs,78,95,0
WFG2,WFG2,22,2,small,lhs,79,95,0
WFG2,WFG2,22,2,small,lhs,80,95,0
WFG2,WFG2,22,2,small,lhs,81,95,0
WFG2,WFG2,22,2,small,lhs,82,95,0
WFG2,WFG2,22,2,small,lhs,83,95,0
WFG2,WFG2,22,2,small,lhs,84,95,0
WFG2,WFG2,22,2,small,lhs,85,95,0
WFG2,WFG2,22,2,small,lhs,86,95,0
WFG2,WFG2,22,2,small,lhs,87,95,0
WFG2,WFG2,22,2,small,lhs,88,95,0
WFG2,WFG2,22,2,small,lhs,89,95,0
WFG2,WFG2,22,2,small,lhs,90,95,0
WFG2,WFG2,22,2,small,lhs,91,95,0
WFG2,WFG2,22,2,small,lhs,92,95,0
WFG2,WFG2,22,2,small,lhs,93,95,0
WFG2,WFG2,22,2,small,lhs,94,95,0
WFG2,WFG2,22,2,small,lhs,95,95,0
WFG2,WFG2,22,2,small,lhs,96,95,0
WFG2,WFG2,22,2,small,lhs,97,95,0
WFG2,WFG2,22,2,small,lhs,98,95,0
WFG2,WFG2,22,2,small,lhs,99,95,0
WFG4,WFG4,22,2,small,lhs,1,82,0
WFG4,WFG4,22,2,small,lhs,2,68,0
WFG4,WFG4,22,2,small,lhs,3,67,0
WFG4,WFG4,22,2,small,lhs,4,62,0
WFG4,WFG4,22,2,small,lhs,5,61,0
WFG4,WFG4,22,2,small,lhs,6,61,0
WFG4,WFG4,22,2,small,lhs,7,61,0
WFG4,WFG4,22,2,small,lhs,8,61,0
WFG4,WFG4,22,2,small,lhs,9,61,0
WFG4,WFG4,22,2,small,lhs,10,61,0
WFG4,WFG4,22,2,small,lhs,11,59,0
WFG4,WFG4,22,2,small,lhs,12,59,0
WFG4,WFG4,22,2,small,lhs,13,59,0
WFG4,WFG4,22,2,small,lhs,14,59,0
