problema,geracao,seed_log,seed_calc,seed_ok,lote_bit_a_bit,max_absdiff_nat,fe_evento,n_linhas_lote_real,u_min,u_max
MMF16_20,43,3339395492,3339395492,True,True,2.9802322387695312e-08,649,10,0.0021673720329999924,0.9969414556398988
MMF16_20,44,874467473,874467473,True,True,2.9802322387695312e-08,659,10,0.006515802815556526,0.9986498421058059
MMF16_20,45,160635831,160635831,True,True,2.8870999813079834e-08,669,10,0.015822303481400013,0.9994863281026483
MMF16_20,46,1946352888,1946352888,True,True,2.9802322387695312e-08,679,10,0.003036883659660816,0.9995149057358503
MMF16_20,47,3137065642,3137065642,True,True,2.9802322387695312e-08,689,10,0.010566504672169685,0.9968603178858757
MMF16_20,48,2904438633,2904438633,True,True,2.9802322387695312e-08,699,10,0.0036817556247115135,0.9981978051364422
MMF16_20,49,4033952540,4033952540,True,True,2.9802322387695312e-08,709,10,0.007307564839720726,0.9967794883996248
MMF16_20,50,714993139,714993139,True,True,2.9802322387695312e-08,719,10,0.0037605399265885353,0.9749468732625246
MMF16_20,51,3676055588,3676055588,True,True,2.9802322387695312e-08,729,10,0.003532995469868183,0.9944424228742719
MMF16_20,52,2451970584,2451970584,True,True,2.9802322387695312e-08,739,10,0.005440359935164452,0.9992528073489666
MMF16_20,53,389651307,389651307,True,True,2.9802322387695312e-08,749,10,0.010399987921118736,0.9971420364454389
MMF16_20,54,3625937640,3625937640,True,True,2.9802322387695312e-08,759,10,0.002239537425339222,0.9991092765703797
MMF16_20,55,862069175,862069175,True,True,2.9802322387695312e-08,769,10,0.0025374814867973328,0.9993706243112683
MMF16_20,56,1404136993,1404136993,True,True,2.9802322387695312e-08,779,10,0.0006643682718276978,0.9958511143922806
MMF16_20,57,1226374421,1226374421,True,True,2.9802322387695312e-08,789,10,0.005322292447090149,0.984141475521028
MMF16_20,58,3561557794,3561557794,True,True,2.9802322387695312e-08,799,10,0.008570525795221329,0.9911379534751177
MMF16_20,59,2934202464,2934202464,True,True,2.9802322387695312e-08,809,10,0.004368748515844345,0.9953247243538499
MMF16_20,60,1098335104,1098335104,True,True,2.9802322387695312e-08,819,10,0.005326377227902412,0.997944769449532
MMF16_20,61,2913975435,2913975435,True,True,2.9802322387695312e-08,829,10,0.003615051507949829,0.9980952935293317
MMF16_20,62,3924500886,3924500886,True,True,2.9802322387695312e-08,839,10,0.010451571084558964,0.9953186605125666
MMF16_20,63,4271627220,4271627220,True,True,2.9802322387695312e-08,849,10,0.004777262918651104,0.9996389010921121
MMF16_20,64,3011779428,3011779428,True,True,2.9802322387695312e-08,859,10,0.008640160784125328,0.9951638616621494
MMF16_20,65,4250841277,4250841277,True,True,2.9802322387695312e-08,869,10,0.0006272308528423309,0.9988269340246916
MMF16_20,66,366883875,366883875,True,True,2.9802322387695312e-08,879,10,0.01277466956526041,0.9943979540839791
MMF16_20,67,3776379520,3776379520,True,True,2.8870999813079834e-08,889,10,0.008561955764889717,0.9925262155011296
MMF16_20,68,817661582,817661582,True,True,2.9802322387695312e-08,899,10,0.001560734584927559,0.9939301311969757
MMF16_20,69,3869574007,3869574007,True,True,2.9802322387695312e-08,909,10,0.0049937404692173,0.996777543798089
MMF16_20,70,1887547529,1887547529,True,True,2.9802322387695312e-08,919,10,0.0009133359417319298,0.9968532044440508
MMF16_20,71,720839126,720839126,True,True,2.9802322387695312e-08,929,10,3.6199577152729034e-05,0.9974564984440804
MMF16_20,72,1985021522,1985021522,True,True,2.9802322387695312e-08,939,10,0.0016726162284612656,0.9921160517260432
MMF16_20,73,2610049498,2610049498,True,True,2.9802322387695312e-08,949,10,0.0010395534336566925,0.9918597675859928
MMF16_20,74,1517746977,1517746977,True,True,2.9802322387695312e-08,959,10,0.002742324024438858,0.9970605345442891
MMF16_20,75,3510948951,3510948951,True,True,2.9802322387695312e-08,969,10,0.0016459934413433075,0.9926421446725726
MMF16_20,76,1130878588,1130878588,True,True,2.8870999813079834e-08,979,10,0.002611943520605564,0.9973496925085783
MMF16_20,77,2151269100,2151269100,True,True,2.9802322387695312e-08,989,10,0.005398772656917572,0.9955293359234929
MMF16_20,78,632815734,632815734,True,True,2.9802322387695312e-08,999,10,0.006343098357319832,0.9960221415385604
MMF16_20,79,3538986738,3538986738,True,True,2.9802322387695312e-08,1009,10,0.00013824272900819778,0.9969379752874374
MMF16_20,80,516636034,516636034,True,True,2.9802322387695312e-08,1019,10,0.004857737571001053,0.9996350528672338
MMF16_20,81,2371957930,2371957930,True,True,2.8870999813079834e-08,1029,10,0.008506017737090588,0.9989882335066795
MMF16_20,82,342957437,342957437,True,True,2.8870999813079834e-08,1039,10,0.0029694372788071632,0.9883923335000873
MMF16_20,83,399575080,399575080,True,True,2.9802322387695312e-08,1049,10,0.004684783518314362,0.9998913481831551
MMF16_20,84,911814076,911814076,True,True,2.8870999813079834e-08,1059,10,0.019609399139881134,0.9998847283422947
MMF16_20,85,1521155427,1521155427,True,True,2.8870999813079834e-08,1069,10,0.0004046643152832985,0.994464373216033
MMF16_20,86,3750218832,3750218832,True,True,2.9802322387695312e-08,1079,10,0.004454795271158218,0.9971124771982431
MMF16_20,87,1112316872,1112316872,True,True,2.9802322387695312e-08,1089,10,0.005410315468907356,0.9970343131572008
MMF16_20,88,3015908081,3015908081,True,True,2.9802322387695312e-08,1099,10,0.0008037788793444633,0.9871178148314357
MMF16_20,89,1898687068,1898687068,True,True,2.9802322387695312e-08,1109,10,0.007256641052663326,0.9987259935587645
MMF16_20,90,3933139375,3933139375,True,True,2.8870999813079834e-08,1119,10,0.0013111568987369537,0.9972177967429161
MMF16_20,91,91271492,91271492,True,True,2.9802322387695312e-08,1129,10,0.01063917763531208,0.9971187496557832
MMF16_20,92,2749793150,2749793150,True,True,2.8870999813079834e-08,1139,10,0.0007000351324677467,0.9968667086213827
MMF16_20,93,3782835874,3782835874,True,True,2.9802322387695312e-08,1149,10,0.0005412790924310684,0.9975398620590568
MMF16_20,94,1788915900,1788915900,True,True,2.9802322387695312e-08,1159,10,0.005574158392846584,0.9961053347215056
MMF16_20,95,896154316,896154316,True,True,2.8870999813079834e-08,1169,10,0.004751581698656082,0.9973948281258345
MMF16_20,96,2253721466,2253721466,True,True,2.9802322387695312e-08,1179,10,0.005777593702077866,0.9980175346136093
MMF16_20,97,1112773141,1112773141,True,True,2.9802322387695312e-08,1189,10,0.00025460682809352875,0.9981978423893452
MMF16_20,98,469138701,469138701,True,True,2.9802322387695312e-08,1199,10,0.008628008887171745,0.9917545989155769
MMF16_20,99,2683574398,2683574398,True,True,2.9802322387695312e-08,1209,10,0.0032861139625310898,0.9990873783826828
MMF16_20,100,280708244,280708244,True,True,2.9802322387695312e-08,1219,10,0.001479804515838623,0.9945914456620812
MMF16_20,101,2278267685,2278267685,True,True,2.9802322387695312e-08,1229,10,0.001664995215833187,0.9995183767750859
MMF16_20,102,1275801284,1275801284,True,True,2.8870999813079834e-08,1239,10,0.00021886080503463745,0.9980731252580881
MMF16_20,103,2670535944,2670535944,True,True,2.9802322387695312e-08,1249,10,0.007271443493664265,0.9913293151184916
MMF16_20,104,3481144348,3481144348,True,True,2.9802322387695312e-08,1259,10,0.0012738117948174477,0.9961589844897389
MMF16_20,105,1849433549,1849433549,True,True,2.9802322387695312e-08,1269,10,0.011541139334440231,0.9996046610176563
MMF16_20,106,1073027652,1073027652,True,True,2.9802322387695312e-08,1279,10,0.004866007715463638,0.997269406914711
MMF16_20,107,1999785332,1999785332,True,True,2.9802322387695312e-08,1289,10,0.003327752463519573,0.9914431199431419
MMF16_20,108,557315839,557315839,True,True,2.8870999813079834e-08,1299,10,0.004672194831073284,0.9958567703142762
MMF16_20,109,3572270399,3572270399,True,True,2.8870999813079834e-08,1309,10,0.000994647853076458,0.9949145186692476
MMF16_20,110,791436992,791436992,True,True,2.8870999813079834e-08,1319,10,0.0067283157259225845,0.9979367488995194
MMF16_20,111,905798919,905798919,True,True,2.9802322387695312e-08,1329,10,0.005956733599305153,0.9990112204104662
MMF16_20,112,3330113532,3330113532,True,True,2.9802322387695312e-08,1339,10,0.0010330397635698318,0.9988416563719511
MMF16_20,113,310355428,310355428,True,True,2.9802322387695312e-08,1349,10,0.009943051263689995,0.9898954313248396
MMF16_20,114,3787355612,3787355612,True,True,2.9802322387695312e-08,1359,10,0.0017406865954399109,0.9968458842486143
MMF16_20,115,829557018,829557018,True,True,2.8870999813079834e-08,1369,10,0.0010726535692811012,0.9942548470571637
MMF16_20,116,4165220514,4165220514,True,True,2.9802322387695312e-08,1379,10,0.01115617249161005,0.9988870276138186
MMF16_20,117,673564029,673564029,True,True,2.8870999813079834e-08,1389,10,0.0018646158277988434,0.9940041871741414
MMF16_20,118,1286616897,1286616897,True,True,2.9802322387695312e-08,1399,10,0.0033100834116339684,0.999679864384234
MMF16_20,119,2892962097,2892962097,True,True,2.9802322387695312e-08,1409,10,0.005085844546556473,0.9986106874421239
MMF16_20,120,3401421247,3401421247,True,True,2.8870999813079834e-08,1419,10,0.015807723626494408,0.9954042406752706
MMF16_20,121,1097979843,1097979843,True,True,2.9802322387695312e-08,1429,10,0.0012405375018715858,0.9719599820673466
MMF16_20,122,978110580,978110580,True,True,2.9802322387695312e-08,1439,10,0.0014156913384795189,0.9938124977052212
MMF16_20,123,1217947320,1217947320,True,True,2.9802322387695312e-08,1449,10,0.0072745056822896,0.9908981900662184
MMF16_20,124,2547088148,2547088148,True,True,2.9802322387695312e-08,1459,10,0.002526405267417431,0.9959494713693857
MMF16_20,125,2373209474,2373209474,True,True,2.9802322387695312e-08,1469,10,0.00028387829661369324,0.9835764458402991
MMF16_20,126,4281731174,4281731174,True,True,2.9802322387695312e-08,1479,10,0.007653381675481796,0.9919787785038352
MMF16_20,127,2237316625,2237316625,True,True,2.8870999813079834e-08,1489,10,0.0009372830390930176,0.9980593761429191
MMF16_20,128,1406375660,1406375660,True,True,2.9802322387695312e-08,1499,10,0.0023680860176682472,0.9942045863717794
MMF16_20,129,2389504378,2389504378,True,True,2.9802322387695312e-08,1509,10,0.005954248830676079,0.9943489637225866
MMF16_20,130,874188926,874188926,True,True,2.9802322387695312e-08,1519,10,0.011378108523786068,0.9993088841438293
MMF16_20,131,2088416102,2088416102,True,True,2.8870999813079834e-08,1529,10,0.00035581551492214203,0.997065294533968
MMF16_20,132,2781256627,2781256627,True,True,2.9802322387695312e-08,1539,10,0.01025321427732706,0.9934611320495605
MMF16_20,133,3612219559,3612219559,True,True,2.9802322387695312e-08,1549,10,0.00801462959498167,0.9952756157144904
MMF16_20,134,217849553,217849553,True,True,2.9802322387695312e-08,1559,10,0.0034046703949570656,0.983829390257597
MMF16_20,135,2964425710,2964425710,True,True,2.9802322387695312e-08,1569,10,0.000382336787879467,0.9981399569660425
MMF16_20,136,3840522651,3840522651,True,True,2.8870999813079834e-08,1579,10,0.0066754622384905815,0.999177067540586
MMF16_20,137,2263838889,2263838889,True,True,2.9802322387695312e-08,1589,10,0.009618309326469898,0.9939528908580542
MMF16_20,138,3597571576,3597571576,True,True,2.8870999813079834e-08,1599,10,0.018799505196511745,0.9983868123963475
MMF16_20,139,4254793566,4254793566,True,True,2.8870999813079834e-08,1609,10,0.006802160292863846,0.9857547329738736
MMF16_20,140,3011301605,3011301605,True,True,2.9802322387695312e-08,1619,10,0.0009673358872532845,0.9931286117061973
MMF16_20,141,3865017833,3865017833,True,True,2.9802322387695312e-08,1629,10,0.00035118404775857925,0.9925826610997319
MMF16_20,142,3797178146,3797178146,True,True,2.9802322387695312e-08,1639,10,0.00017259735614061356,0.9975664941594005
MMF16_20,143,820777656,820777656,True,True,2.9802322387695312e-08,1649,10,0.0010727029293775558,0.9941385490819812
MMF16_20,144,3045333213,3045333213,True,True,2.9802322387695312e-08,1659,10,0.001694890670478344,0.9986012382432818
MMF16_20,145,3638811665,3638811665,True,True,2.8870999813079834e-08,1669,10,0.003072855994105339,0.9896962074562907
MMF16_20,146,3242637894,3242637894,True,True,2.9802322387695312e-08,1679,10,0.006099543534219265,0.9923789231106639
MMF16_20,147,284945584,284945584,True,True,2.9802322387695312e-08,1689,10,0.005050258710980415,0.9998065801337361
MMF16_20,148,950976045,950976045,True,True,2.8870999813079834e-08,1699,10,0.007659701630473137,0.9945866595953703
MMF16_20,149,4190101277,4190101277,True,True,2.9802322387695312e-08,1709,10,0.0021708710119128227,0.9957319190725684
MMF16_20,150,4240298493,4240298493,True,True,2.9802322387695312e-08,1719,10,0.0006841728463768959,0.9983947891741991
MMF16_20,151,2734206366,2734206366,True,True,2.9802322387695312e-08,1729,10,0.0063698915764689445,0.999646226875484
MMF16_20,152,897201061,897201061,True,True,2.9802322387695312e-08,1739,10,0.007835022173821926,0.9899218585342169
MMF16_20,153,800841217,800841217,True,True,2.8870999813079834e-08,1749,10,0.007377920672297478,0.999098508618772
MMF16_20,154,3727287082,3727287082,True,True,2.9802322387695312e-08,1759,10,0.0007338579744100571,0.9989170115441084
MMF16_20,155,2285187862,2285187862,True,True,2.9802322387695312e-08,1769,10,0.0029605869203805923,0.9832128025591373
MMF16_20,156,39571393,39571393,True,True,2.9802322387695312e-08,1779,10,0.004279186949133873,0.9979594834148884
MMF16_20,157,101994020,101994020,True,True,2.9802322387695312e-08,1789,10,0.002867691218852997,0.9946811366826296
MMF16_20,158,347657349,347657349,True,True,2.8870999813079834e-08,1799,10,0.0018848991021513939,0.9991247793659568
MMF16_20,159,4188814821,4188814821,True,True,2.9802322387695312e-08,1809,10,0.0018694819882512093,0.9880304541438818
MMF16_20,160,2227096487,2227096487,True,True,2.9802322387695312e-08,1819,10,0.0017919614911079407,0.9974173447117209
MMF16_20,161,3681653188,3681653188,True,True,2.9802322387695312e-08,1829,10,0.001551453024148941,0.9876513853669167
MMF16_20,162,2381844788,2381844788,True,True,2.9802322387695312e-08,1839,10,0.0024236654862761497,0.9975897995755076
MMF16_20,163,1132760349,1132760349,True,True,2.9802322387695312e-08,1849,10,0.0014140987768769264,0.9933922737836838
MMF16_20,164,2557017996,2557017996,True,True,2.9802322387695312e-08,1859,10,0.006991414353251457,0.9984116237610579
MMF16_20,165,2707086986,2707086986,True,True,2.8870999813079834e-08,1869,10,0.00043151993304491043,0.988404618576169
MMF16_20,166,1960506298,1960506298,True,True,2.9802322387695312e-08,1879,10,0.0076891276985406876,0.9959690421819687
MMF16_20,167,4198347951,4198347951,True,True,2.9802322387695312e-08,1889,10,0.0005870666354894638,0.9984891023486853
MMF16_20,168,3034052617,3034052617,True,True,2.9802322387695312e-08,1899,10,0.0018452238291501999,0.9970491239801049
MMF16_20,169,1813513565,1813513565,True,True,2.9802322387695312e-08,1909,10,0.00995519571006298,0.9990373253822327
MMF16_20,170,1076051391,1076051391,True,True,2.9802322387695312e-08,1919,10,0.004170936532318592,0.9991293353959918
MMF16_20,171,3145112,3145112,True,True,2.9802322387695312e-08,1929,10,0.0007922761142253876,0.998062620870769
MMF16_20,172,447480960,447480960,True,True,2.9802322387695312e-08,1939,10,0.008686896413564682,0.9938859231770039
MMF16_20,173,543610436,543610436,True,True,2.9802322387695312e-08,1949,10,0.0008879462257027626,0.9987641954794526
MMF16_20,174,234800418,234800418,True,True,2.9802322387695312e-08,1959,10,0.007099932059645653,0.9946951577439904
MMF16_20,175,3569818446,3569818446,True,True,2.8870999813079834e-08,1969,10,0.00015074852854013443,0.9990144884213805
MMF16_20,176,3937749341,3937749341,True,True,2.9802322387695312e-08,1979,10,0.002520982176065445,0.9954030439257622
MMF16_20,177,3167630698,3167630698,True,True,2.9802322387695312e-08,1989,10,0.001325349323451519,0.9997669337317348
MMF16_20,178,3754766837,3754766837,True,True,2.9802322387695312e-08,1999,10,0.006281699985265732,0.9997011888772249
MMF16_20,179,3440455371,3440455371,True,True,2.9802322387695312e-08,2009,10,0.00332631915807724,0.9972625700756907
MMF16_20,180,4062738837,4062738837,True,True,2.9802322387695312e-08,2019,10,0.005384108051657677,0.9928425522521138
MMF16_20,181,4238092138,4238092138,True,True,2.8870999813079834e-08,2029,10,0.010235880501568317,0.9979063794016838
MMF16_20,182,3191159481,3191159481,True,True,2.9802322387695312e-08,2039,10,0.013246102258563042,0.9964716993272305
MMF16_20,183,338272653,338272653,True,True,2.8870999813079834e-08,2049,10,0.007312530651688576,0.9962496915832162
MMF16_20,184,3364110680,3364110680,True,True,2.9802322387695312e-08,2059,10,0.003393951803445816,0.9969304017722607
MMF16_20,185,2691828570,2691828570,True,True,2.9802322387695312e-08,2069,10,0.001052251085639,0.9961339989677072
MMF16_20,186,1756661230,1756661230,True,True,2.9802322387695312e-08,2079,10,0.011304636485874653,0.9968948904424906
MMF16_20,187,930869526,930869526,True,True,2.9802322387695312e-08,2089,10,0.0010643396526575089,0.9875551173463464
MMF16_20,188,3121039207,3121039207,True,True,2.9802322387695312e-08,2099,10,0.013306643813848495,0.9989490052685142
MMF16_20,189,4202236004,4202236004,True,True,2.9802322387695312e-08,2109,10,0.00045457109808921814,0.9985684361308813
MMF16_20,190,39050894,39050894,True,True,2.9802322387695312e-08,2119,10,0.018995041027665138,0.9860516441985965
MMF16_20,191,2680218704,2680218704,True,True,2.8870999813079834e-08,2129,10,0.005398423410952091,0.9990068003535271
MMF16_20,192,1723573172,1723573172,True,True,2.8870999813079834e-08,2139,10,0.0013499567285180092,0.9989045793190598
MMF16_20,193,3826296998,3826296998,True,True,2.9802322387695312e-08,2149,10,0.0018459493294358253,0.9992654593661427
MMF16_20,194,356140725,356140725,True,True,2.9802322387695312e-08,2159,10,5.747564136981964e-05,0.9841703725978732
MMF16_20,195,1879428589,1879428589,True,True,2.9802322387695312e-08,2169,10,0.008110451512038708,0.9921503094956279
MMF16_20,196,1473390918,1473390918,True,True,2.9802322387695312e-08,2179,10,0.0013230545446276665,0.9993139812722802
MMF16_20,197,2716802463,2716802463,True,True,2.8870999813079834e-08,2189,10,0.009493613615632057,0.9949093023315072
MMF16_20,198,1121008210,1121008210,True,True,2.9802322387695312e-08,2199,10,0.00035706162452697754,0.9987852703779936
MMF16_20,199,76518805,76518805,True,True,2.8870999813079834e-08,2209,10,0.0028121760115027428,0.9893923001363873
MMF16_20,200,1989099844,1989099844,True,True,2.9802322387695312e-08,2219,10,0.0005395878106355667,0.9946889840066433
WFG9,1,933708677,933708677,True,True,1.8868595361709595e-06,251,10,0.0017851395532488823,0.9983977526426315
WFG9,2,2994616791,2994616791,True,True,1.7639249563217163e-06,261,10,0.0003899550065398216,0.9994632704183459
WFG9,3,3342987507,3342987507,True,True,1.8142163753509521e-06,271,10,0.0005645174533128738,0.9899133024737239
WFG9,4,644100034,644100034,True,True,1.773238182067871e-06,281,10,0.005399751476943493,0.9993969304487109
WFG9,5,2150065031,2150065031,True,True,1.8812716007232666e-06,291,10,0.007215740159153938,0.9961364232003689
WFG9,6,1260788964,1260788964,True,True,1.8030405044555664e-06,301,10,0.00039712991565465927,0.9945236807689071
WFG9,7,2740120906,2740120906,True,True,1.6316771507263184e-06,311,10,0.005133914761245251,0.9899672726169229
WFG9,8,3526466499,3526466499,True,True,1.5459954738616943e-06,321,10,0.003828456625342369,0.9996615247800946
WFG9,9,1118246763,1118246763,True,True,1.7993152141571045e-06,331,10,0.01848200149834156,0.9959561480209231
WFG9,10,12212900,12212900,True,True,1.7024576663970947e-06,341,10,0.016514559276401997,0.9969875160604715
WFG9,11,1124738283,1124738283,True,True,1.8440186977386475e-06,351,10,0.005216670222580433,0.9906044183298945
WFG9,12,1536005704,1536005704,True,True,1.9073486328125e-06,361,10,0.005865084007382393,0.9890509126707911
WFG9,13,1623154133,1623154133,True,True,1.778826117515564e-06,371,10,0.008725856430828571,0.999816769734025
WFG9,14,2411994283,2411994283,True,True,1.7546117305755615e-06,381,10,0.004346036352217197,0.9938165349885821
WFG9,15,2977824913,2977824913,True,True,1.5273690223693848e-06,391,10,0.005200168117880821,0.9922763695940375
WFG9,16,8033846,8033846,True,True,1.7397105693817139e-06,401,10,0.008307293988764286,0.9903919054195285
WFG9,17,1849310794,1849310794,True,True,1.8831342458724976e-06,411,10,0.00014989729970693588,0.9999619480222464
WFG9,18,135365848,135365848,True,True,1.8291175365447998e-06,421,10,0.0018699439242482185,0.9989834679290652
WFG9,19,3675884182,3675884182,True,True,1.6670674085617065e-06,431,10,0.007308400236070156,0.9974962370470166
WFG9,20,4187209530,4187209530,True,True,1.6279518604278564e-06,441,10,0.0007592746987938881,0.9993201708421111
WFG9,21,1953483353,1953483353,True,True,1.8011778593063354e-06,451,10,0.019975746050477028,0.9905441496521235
WFG9,22,3200210475,3200210475,True,True,1.8011778593063354e-06,461,10,0.00249385554343462,0.9968987023457885
WFG9,23,690105596,690105596,True,True,1.8551945686340332e-06,471,10,0.0005404511466622353,0.99279909953475
WFG9,24,2376847590,2376847590,True,True,1.4007091522216797e-06,481,10,0.0006614746525883675,0.997132258489728
WFG9,25,1353967299,1353967299,True,True,1.8775463104248047e-06,491,10,0.0009616855531930923,0.9957805592566729
WFG9,26,2484501875,2484501875,True,True,1.5813857316970825e-06,501,10,0.0015850234776735306,0.9907125234603882
WFG9,27,3264550778,3264550778,True,True,1.8365681171417236e-06,511,10,0.009134968742728233,0.9997945642098784
WFG9,28,4191262284,4191262284,True,True,1.8998980522155762e-06,521,10,0.003446156159043312,0.9926247540861368
WFG9,29,3662099770,3662099770,True,True,1.4565885066986084e-06,531,10,0.0022870488464832306,0.996902878396213
WFG9,30,3902364483,3902364483,True,True,1.7881393432617188e-06,541,10,0.00039756111800670624,0.9987833788618445
WFG9,31,2348467950,2348467950,True,True,1.8998980522155762e-06,551,10,0.004522285424172878,0.9985838728025556
WFG9,32,1924812543,1924812543,True,True,1.7546117305755615e-06,561,10,0.004102515056729317,0.9979468835517764
WFG9,33,2021883790,2021883790,True,True,1.8365681171417236e-06,571,10,0.004391055554151535,0.9905407298356295
WFG9,34,1853367922,1853367922,True,True,1.1026859283447266e-06,581,10,0.008771594613790512,0.9993622312322259
WFG9,35,3671139195,3671139195,True,True,1.8030405044555664e-06,591,10,0.001827126368880272,0.9963565189391375
WFG9,36,105738018,105738018,True,True,1.6838312149047852e-06,601,10,0.01346732396632433,0.995537931099534
WFG9,37,3507106890,3507106890,True,True,1.5683472156524658e-06,611,10,0.002194947563111782,0.9976754933595657
WFG9,38,2658641751,2658641751,True,True,1.8998980522155762e-06,621,10,0.009188568219542503,0.982342422939837
WFG9,39,378463023,378463023,True,True,1.7862766981124878e-06,631,10,0.0014236541464924812,0.9974681502208114
WFG9,40,2198060547,2198060547,True,True,1.6577541828155518e-06,641,10,4.890467971563339e-05,0.9931863741949201
WFG9,41,2547117697,2547117697,True,True,1.8253922462463379e-06,651,10,0.005083264783024788,0.9974007681012154
WFG9,42,811038363,811038363,True,True,1.5310943126678467e-06,661,10,0.002739713527262211,0.9921689284965396
WFG9,43,3339395492,3339395492,True,True,1.8328428268432617e-06,671,10,0.004214723594486713,0.9937671981751919
WFG9,44,874467473,874467473,True,True,1.8011778593063354e-06,681,10,0.0012912992388010025,0.9953738041222095
WFG9,45,160635831,160635831,True,True,1.8998980522155762e-06,691,10,0.006164091639220715,0.9979886757209897
WFG9,46,1946352888,1946352888,True,True,1.8477439880371094e-06,701,10,0.000816047191619873,0.9958514021709561
WFG9,47,3137065642,3137065642,True,True,1.5310943126678467e-06,711,10,0.005095053464174271,0.9991174908354878
WFG9,48,2904438633,2904438633,True,True,1.8700957298278809e-06,721,10,0.0033421581611037254,0.989977652207017
WFG9,49,4033952540,4033952540,True,True,1.5720725059509277e-06,731,10,0.0007262825965881348,0.9996211351826787
WFG9,50,714993139,714993139,True,True,1.8514692783355713e-06,741,10,0.003171214833855629,0.9999183379113674
WFG9,51,3676055588,3676055588,True,True,1.8291175365447998e-06,751,10,0.00012762192636728287,0.9989008437842131
WFG9,52,2451970584,2451970584,True,True,1.7546117305755615e-06,761,10,0.006602664478123188,0.998489442281425
WFG9,53,389651307,389651307,True,True,1.817941665649414e-06,771,10,0.003225678578019142,0.9885436594486237
WFG9,54,3625937640,3625937640,True,True,1.8030405044555664e-06,781,10,0.015009406954050064,0.9996746461838484
WFG9,55,862069175,862069175,True,True,1.4379620552062988e-06,791,10,0.0008386978879570961,0.9956429097801447
WFG9,56,1404136993,1404136993,True,True,1.7471611499786377e-06,801,10,0.0007892865687608719,0.999924061819911
WFG9,57,1226374421,1226374421,True,True,1.605600118637085e-06,811,10,0.002429475076496601,0.9912041397765279
WFG9,58,3561557794,3561557794,True,True,1.7583370208740234e-06,821,10,0.0008236067369580269,0.9981395741924644
WFG9,59,2934202464,2934202464,True,True,1.7695128917694092e-06,831,10,0.005109776742756367,0.9967771135270596
WFG9,60,1098335104,1098335104,True,True,1.4863908290863037e-06,841,10,0.000974711962044239,0.9983126949518919
WFG9,61,2913975435,2913975435,True,True,1.8477439880371094e-06,851,10,0.007323191501200199,0.9980728048831224
WFG9,62,3924500886,3924500886,True,True,1.5292316675186157e-06,861,10,0.0005334392189979553,0.9992683185264468
WFG9,63,4271627220,4271627220,True,True,1.5422701835632324e-06,871,10,0.0008478313684463501,0.9995747776702046
WFG9,64,3011779428,3011779428,True,True,1.5124678611755371e-06,881,10,8.090119808912277e-05,0.9994394909590483
WFG9,65,4250841277,4250841277,True,True,1.3522803783416748e-06,891,10,0.0006272308528423309,0.9890439677983522
WFG9,66,366883875,366883875,True,True,1.6521662473678589e-06,901,10,0.0008046440780162811,0.9880908215418458
WFG9,67,3776379520,3776379520,True,True,1.8328428268432617e-06,911,10,0.010048864409327507,0.9955480936914682
WFG9,68,817661582,817661582,True,True,1.7844140529632568e-06,921,10,0.0002705547958612442,0.9990998730063438
WFG9,69,3869574007,3869574007,True,True,1.5348196029663086e-06,931,10,0.007386392913758755,0.9999565538018942
WFG9,70,1887547529,1887547529,True,True,1.8272548913955688e-06,941,10,0.001440698280930519,0.9968532044440508
WFG9,71,720839126,720839126,True,True,1.5385448932647705e-06,951,10,0.007273003458976746,0.9922240814194083
WFG9,72,1985021522,1985021522,True,True,1.821666955947876e-06,961,10,0.003433428704738617,0.9981732554733753
WFG9,73,2610049498,2610049498,True,True,1.8998980522155762e-06,971,10,0.001266726292669773,0.9801026862114668
WFG9,74,1517746977,1517746977,True,True,1.7117708921432495e-06,981,10,0.0004713330417871475,0.9968317318707705
WFG9,75,3510948951,3510948951,True,True,1.8030405044555664e-06,991,10,0.018291992135345936,0.9982519615441561
WFG9,76,1130878588,1130878588,True,True,1.8067657947540283e-06,1001,10,0.003180362284183502,0.9990541897714138
WFG9,77,2151269100,2151269100,True,True,1.4100223779678345e-06,1011,10,0.005425580777227879,0.9999774806201458
WFG9,78,632815734,632815734,True,True,1.7136335372924805e-06,1021,10,0.003445618785917759,0.9967547664418817
WFG9,79,3538986738,3538986738,True,True,1.8440186977386475e-06,1031,10,0.002552136778831482,0.9969379752874374
WFG9,80,516636034,516636034,True,True,1.8291175365447998e-06,1041,10,0.0007403567433357239,0.9923418909311295
WFG9,81,2371957930,2371957930,True,True,1.8551945686340332e-06,1051,10,0.0013801148161292076,0.9993935786187649
WFG9,82,342957437,342957437,True,True,1.7061829566955566e-06,1061,10,0.0029694372788071632,0.9897138467058539
WFG9,83,399575080,399575080,True,True,1.8477439880371094e-06,1071,10,0.002213885076344013,0.9934476781636477
WFG9,84,911814076,911814076,True,True,1.5683472156524658e-06,1081,10,0.005810979753732681,0.9964402550831437
WFG9,85,1521155427,1521155427,True,True,1.903623342514038e-06,1091,10,0.007478559389710426,0.9898274363949895
WFG9,86,3750218832,3750218832,True,True,1.905485987663269e-06,1101,10,0.002479035407304764,0.9937295811250806
WFG9,87,1112316872,1112316872,True,True,1.8104910850524902e-06,1111,10,0.002104397863149643,0.9974193498492241
WFG9,88,3015908081,3015908081,True,True,1.8514692783355713e-06,1121,10,0.010462064296007156,0.9966321410611272
