it,i,j,dacqf,dacqf_rel,viol,cache_hit,dist_min,n_train
226,4,6,0.0,0.0,False,False,0.10696193882974167,554.0
226,4,8,0.0,0.0,False,False,0.10696193882974167,554.0
226,6,8,0.0,0.0,False,False,0.10696193882974167,554.0
227,1,3,0.0,0.0,False,False,0.475995770846591,555.0
227,1,5,0.0,0.0,False,False,0.475995770846591,555.0
227,1,8,0.0,0.0,False,False,0.475995770846591,555.0
227,3,5,0.0,0.0,False,False,0.475995770846591,555.0
227,3,8,0.0,0.0,False,False,0.475995770846591,555.0
227,5,8,0.0,0.0,False,False,0.475995770846591,555.0
228,2,5,0.0,0.0,False,False,0.006803313599232086,556.0
228,2,6,0.0,0.0,False,False,0.006803313599232086,556.0
228,2,7,0.0,0.0,False,False,0.006803313599232086,556.0
228,5,6,0.0,0.0,False,False,0.006803313599232086,556.0
228,5,7,0.0,0.0,False,False,0.006803313599232086,556.0
228,6,7,0.0,0.0,False,False,0.006803313599232086,556.0
229,0,1,2.5800197533953906e-09,2.0734902050879959e-10,False,False,0.20473807269821948,557.0
229,0,4,0.0,0.0,False,False,0.20473807269821948,557.0
229,0,6,2.5800197533953906e-09,2.0734902050879959e-10,False,False,0.20473807269821948,557.0
229,0,8,8.133124396181302e-09,6.536366146053973e-10,False,False,0.20473807269821948,557.0
229,1,4,2.5800197533953906e-09,2.0734902050879959e-10,False,False,0.20473807269821948,557.0
229,1,6,0.0,0.0,False,False,0.20473807269821948,557.0
229,1,8,5.553104642785911e-09,4.462875940965977e-10,False,False,0.20473807269821948,557.0
229,4,6,2.5800197533953906e-09,2.0734902050879959e-10,False,False,0.20473807269821948,557.0
229,4,8,8.133124396181302e-09,6.536366146053973e-10,False,False,0.20473807269821948,557.0
229,6,8,5.553104642785911e-09,4.462875940965977e-10,False,False,0.20473807269821948,557.0
230,0,3,0.0,0.0,False,False,0.007700003803215283,558.0
230,0,4,0.0,0.0,False,False,0.007700003803215283,558.0
230,0,5,0.0,0.0,False,False,0.007700003803215283,558.0
230,0,8,5.9583022959941445e-09,4.77372178218163e-10,False,False,0.007700003803215283,558.0
230,3,4,0.0,0.0,False,False,0.007700003803215283,558.0
230,3,5,0.0,0.0,False,False,0.007700003803215283,558.0
230,3,8,5.9583022959941445e-09,4.77372178218163e-10,False,False,0.007700003803215283,558.0
230,4,5,0.0,0.0,False,False,0.007700003803215283,558.0
230,4,8,5.9583022959941445e-09,4.77372178218163e-10,False,False,0.007700003803215283,558.0
230,5,8,5.9583022959941445e-09,4.77372178218163e-10,False,False,0.007700003803215283,558.0
231,0,1,0.0,0.0,False,False,0.009107031890809636,559.0
231,0,4,0.0,0.0,False,False,0.009107031890809636,559.0
231,0,6,0.0,0.0,False,False,0.009107031890809636,559.0
231,0,8,0.0,0.0,False,False,0.009107031890809636,559.0
231,1,4,0.0,0.0,False,False,0.009107031890809636,559.0
231,1,6,0.0,0.0,False,False,0.009107031890809636,559.0
231,1,8,0.0,0.0,False,False,0.009107031890809636,559.0
231,4,6,0.0,0.0,False,False,0.009107031890809636,559.0
231,4,8,0.0,0.0,False,False,0.009107031890809636,559.0
231,6,8,0.0,0.0,False,False,0.009107031890809636,559.0
232,0,5,0.0,0.0,False,False,0.009296947919100379,560.0
232,0,6,0.0,0.0,False,False,0.009296947919100379,560.0
232,5,6,0.0,0.0,False,False,0.009296947919100379,560.0
233,1,2,0.0,0.0,False,False,0.008080823056869746,561.0
233,1,4,0.0,0.0,False,False,0.008080823056869746,561.0
233,1,5,0.0,0.0,False,False,0.008080823056869746,561.0
233,1,6,0.0,0.0,False,False,0.008080823056869746,561.0
233,1,7,0.0,0.0,False,False,0.008080823056869746,561.0
233,1,8,0.0,0.0,False,False,0.008080823056869746,561.0
233,2,4,0.0,0.0,False,False,0.008080823056869746,561.0
233,2,5,0.0,0.0,False,False,0.008080823056869746,561.0
233,2,6,0.0,0.0,False,False,0.008080823056869746,561.0
233,2,7,0.0,0.0,False,False,0.008080823056869746,561.0
233,2,8,0.0,0.0,False,False,0.008080823056869746,561.0
233,4,5,0.0,0.0,False,False,0.008080823056869746,561.0
233,4,6,0.0,0.0,False,False,0.008080823056869746,561.0
233,4,7,0.0,0.0,False,False,0.008080823056869746,561.0
233,4,8,0.0,0.0,False,False,0.008080823056869746,561.0
233,5,6,0.0,0.0,False,False,0.008080823056869746,561.0
233,5,7,0.0,0.0,False,False,0.008080823056869746,561.0
233,5,8,0.0,0.0,False,False,0.008080823056869746,561.0
233,6,7,0.0,0.0,False,False,0.008080823056869746,561.0
233,6,8,0.0,0.0,False,False,0.008080823056869746,561.0
233,7,8,0.0,0.0,False,False,0.008080823056869746,561.0
234,2,6,0.0,0.0,False,False,0.006960254351944417,562.0
235,0,2,0.0,0.0,False,False,0.004968482598275111,563.0
235,0,3,0.0,0.0,False,False,0.004968482598275111,563.0
235,0,5,0.0,0.0,False,False,0.004968482598275111,563.0
235,0,8,0.0,0.0,False,False,0.004968482598275111,563.0
235,2,3,0.0,0.0,False,False,0.004968482598275111,563.0
235,2,5,0.0,0.0,False,False,0.004968482598275111,563.0
235,2,8,0.0,0.0,False,False,0.004968482598275111,563.0
235,3,5,0.0,0.0,False,False,0.004968482598275111,563.0
235,3,8,0.0,0.0,False,False,0.004968482598275111,563.0
235,5,8,0.0,0.0,False,False,0.004968482598275111,563.0
236,1,3,0.0,0.0,False,False,0.1428800506394046,564.0
236,1,4,0.0,0.0,False,False,0.1428800506394046,564.0
236,1,5,0.0,0.0,False,False,0.1428800506394046,564.0
236,1,6,0.0,0.0,False,False,0.1428800506394046,564.0
236,1,7,0.0,0.0,False,False,0.1428800506394046,564.0
236,3,4,0.0,0.0,False,False,0.1428800506394046,564.0
236,3,5,0.0,0.0,False,False,0.1428800506394046,564.0
236,3,6,0.0,0.0,False,False,0.1428800506394046,564.0
236,3,7,0.0,0.0,False,False,0.1428800506394046,564.0
236,4,5,0.0,0.0,False,False,0.1428800506394046,564.0
236,4,6,0.0,0.0,False,False,0.1428800506394046,564.0
236,4,7,0.0,0.0,False,False,0.1428800506394046,564.0
236,5,6,0.0,0.0,False,False,0.1428800506394046,564.0
236,5,7,0.0,0.0,False,False,0.1428800506394046,564.0
236,6,7,0.0,0.0,False,False,0.1428800506394046,564.0
237,1,2,0.0,0.0,False,False,0.009424994741711545,565.0
237,1,5,0.0,0.0,False,False,0.009424994741711545,565.0
237,1,6,0.0,0.0,False,False,0.009424994741711545,565.0
237,1,7,0.0,0.0,False,False,0.009424994741711545,565.0
237,1,8,0.0,0.0,False,False,0.009424994741711545,565.0
237,2,5,0.0,0.0,False,False,0.009424994741711545,565.0
237,2,6,0.0,0.0,False,False,0.009424994741711545,565.0
237,2,7,0.0,0.0,False,False,0.009424994741711545,565.0
237,2,8,0.0,0.0,False,False,0.009424994741711545,565.0
237,5,6,0.0,0.0,False,False,0.009424994741711545,565.0
237,5,7,0.0,0.0,False,False,0.009424994741711545,565.0
237,5,8,0.0,0.0,False,False,0.009424994741711545,565.0
237,6,7,0.0,0.0,False,False,0.009424994741711545,565.0
237,6,8,0.0,0.0,False,False,0.009424994741711545,565.0
237,7,8,0.0,0.0,False,False,0.009424994741711545,565.0
239,0,1,6.834590987381262e-06,4.0812016351374707e-07,False,False,0.28099619614622967,567.0
239,0,4,0.0,0.0,False,False,0.28099619614622967,567.0
239,0,8,1.6988927598049486e-08,1.0144753244254945e-09,False,False,0.28099619614622967,567.0
239,1,4,6.834590987381262e-06,4.0812016351374707e-07,False,False,0.28099619614622967,567.0
239,1,8,6.817602059783212e-06,4.071056881893216e-07,False,False,0.28099619614622967,567.0
239,4,8,1.6988927598049486e-08,1.0144753244254945e-09,False,False,0.28099619614622967,567.0
240,0,2,0.0,0.0,False,False,0.11521480743633176,568.0
240,0,4,0.0,0.0,False,False,0.11521480743633176,568.0
240,2,4,0.0,0.0,False,False,0.11521480743633176,568.0
242,1,5,0.0,0.0,False,False,0.2355136122017207,570.0
242,1,6,0.0,0.0,False,False,0.2355136122017207,570.0
242,5,6,0.0,0.0,False,False,0.2355136122017207,570.0
243,3,7,0.0,0.0,False,False,0.23692403394357459,571.0
243,4,6,0.0,0.0,False,False,0.23692403394357459,571.0
244,0,1,0.0,0.0,False,False,0.0084049359559204,572.0
244,0,3,0.0,0.0,False,False,0.0084049359559204,572.0
244,0,4,0.0,0.0,False,False,0.0084049359559204,572.0
244,0,5,0.0,0.0,False,False,0.0084049359559204,572.0
244,0,8,0.0,0.0,False,False,0.0084049359559204,572.0
244,1,3,0.0,0.0,False,False,0.0084049359559204,572.0
244,1,4,0.0,0.0,False,False,0.0084049359559204,572.0
244,1,5,0.0,0.0,False,False,0.0084049359559204,572.0
244,1,8,0.0,0.0,False,False,0.0084049359559204,572.0
244,2,7,0.0,0.0,False,False,0.0084049359559204,572.0
244,3,4,0.0,0.0,False,False,0.0084049359559204,572.0
244,3,5,0.0,0.0,False,False,0.0084049359559204,572.0
244,3,8,0.0,0.0,False,False,0.0084049359559204,572.0
244,4,5,0.0,0.0,False,False,0.0084049359559204,572.0
244,4,8,0.0,0.0,False,False,0.0084049359559204,572.0
244,5,8,0.0,0.0,False,False,0.0084049359559204,572.0
246,1,3,0.0,0.0,False,False,0.007208540477161907,574.0
246,1,4,0.0,0.0,False,False,0.007208540477161907,574.0
246,1,5,0.0,0.0,False,False,0.007208540477161907,574.0
246,1,6,0.0,0.0,False,False,0.007208540477161907,574.0
246,1,7,0.0,0.0,False,False,0.007208540477161907,574.0
246,3,4,0.0,0.0,False,False,0.007208540477161907,574.0
246,3,5,0.0,0.0,False,False,0.007208540477161907,574.0
246,3,6,0.0,0.0,False,False,0.007208540477161907,574.0
246,3,7,0.0,0.0,False,False,0.007208540477161907,574.0
246,4,5,0.0,0.0,False,False,0.007208540477161907,574.0
246,4,6,0.0,0.0,False,False,0.007208540477161907,574.0
246,4,7,0.0,0.0,False,False,0.007208540477161907,574.0
246,5,6,0.0,0.0,False,False,0.007208540477161907,574.0
246,5,7,0.0,0.0,False,False,0.007208540477161907,574.0
246,6,7,0.0,0.0,False,False,0.007208540477161907,574.0
247,0,2,0.0,0.0,False,False,0.24308494122082655,575.0
247,0,6,1.612357340974313e-06,9.856465524627721e-08,False,False,0.24308494122082655,575.0
247,2,6,1.612357340974313e-06,9.856465524627721e-08,False,False,0.24308494122082655,575.0
248,3,4,0.0,0.0,False,False,0.00803503643745973,576.0
249,2,3,0.0,0.0,False,False,0.14924859442212818,577.0
249,2,5,0.0,0.0,False,False,0.14924859442212818,577.0
249,2,6,0.0,0.0,False,False,0.14924859442212818,577.0
249,2,8,0.0,0.0,False,False,0.14924859442212818,577.0
249,3,5,0.0,0.0,False,False,0.14924859442212818,577.0
249,3,6,0.0,0.0,False,False,0.14924859442212818,577.0
249,3,8,0.0,0.0,False,False,0.14924859442212818,577.0
249,5,6,0.0,0.0,False,False,0.14924859442212818,577.0
249,5,8,0.0,0.0,False,False,0.14924859442212818,577.0
249,6,8,0.0,0.0,False,False,0.14924859442212818,577.0
250,0,2,0.0,0.0,False,False,0.008106854324753221,578.0
250,0,3,0.0,0.0,False,False,0.008106854324753221,578.0
250,0,6,0.0,0.0,False,False,0.008106854324753221,578.0
250,0,7,0.0,0.0,False,False,0.008106854324753221,578.0
250,2,3,0.0,0.0,False,False,0.008106854324753221,578.0
250,2,6,0.0,0.0,False,False,0.008106854324753221,578.0
250,2,7,0.0,0.0,False,False,0.008106854324753221,578.0
250,3,6,0.0,0.0,False,False,0.008106854324753221,578.0
250,3,7,0.0,0.0,False,False,0.008106854324753221,578.0
250,6,7,0.0,0.0,False,False,0.008106854324753221,578.0
251,1,4,0.0,0.0,False,False,0.007543670797739932,579.0
252,0,6,0.0,0.0,False,False,0.005589024671251858,580.0
252,0,7,0.0,0.0,False,False,0.005589024671251858,580.0
252,0,8,7.879878083372205e-09,6.324029315671559e-10,False,False,0.005589024671251858,580.0
252,6,7,0.0,0.0,False,False,0.005589024671251858,580.0
252,6,8,7.879878083372205e-09,6.324029315671559e-10,False,False,0.005589024671251858,580.0
252,7,8,7.879878083372205e-09,6.324029315671559e-10,False,False,0.005589024671251858,580.0
253,0,2,0.0,0.0,False,False,0.007426473596299443,581.0
253,0,3,0.0,0.0,False,False,0.007426473596299443,581.0
253,0,4,0.0,0.0,False,False,0.007426473596299443,581.0
253,2,3,0.0,0.0,False,False,0.007426473596299443,581.0
253,2,4,0.0,0.0,False,False,0.007426473596299443,581.0
253,3,4,0.0,0.0,False,False,0.007426473596299443,581.0
254,1,5,0.0,0.0,False,False,0.009650712564978847,582.0
254,1,6,0.0,0.0,False,False,0.009650712564978847,582.0
254,1,7,0.0,0.0,False,False,0.009650712564978847,582.0
254,2,9,6.853184686406166e-12,5.339519061452536e-13,False,False,0.009650712564978847,582.0
254,5,6,0.0,0.0,False,False,0.009650712564978847,582.0
254,5,7,0.0,0.0,False,False,0.009650712564978847,582.0
254,6,7,0.0,0.0,False,False,0.009650712564978847,582.0
255,0,1,0.0,0.0,False,False,0.2432222438114703,583.0
255,0,3,0.0,0.0,False,False,0.2432222438114703,583.0
255,0,5,0.0,0.0,False,False,0.2432222438114703,583.0
255,0,7,0.0,0.0,False,False,0.2432222438114703,583.0
255,0,8,0.0,0.0,False,False,0.2432222438114703,583.0
255,1,3,0.0,0.0,False,False,0.2432222438114703,583.0
255,1,5,0.0,0.0,False,False,0.2432222438114703,583.0
255,1,7,0.0,0.0,False,False,0.2432222438114703,583.0
255,1,8,0.0,0.0,False,False,0.2432222438114703,583.0
255,3,5,0.0,0.0,False,False,0.2432222438114703,583.0
255,3,7,0.0,0.0,False,False,0.2432222438114703,583.0
255,3,8,0.0,0.0,False,False,0.2432222438114703,583.0
255,5,7,0.0,0.0,False,False,0.2432222438114703,583.0
255,5,8,0.0,0.0,False,False,0.2432222438114703,583.0
255,7,8,0.0,0.0,False,False,0.2432222438114703,583.0
256,1,6,1.9255708139098715e-11,1.5481093327334181e-12,False,False,0.006177851499258369,584.0
256,3,4,0.0,0.0,False,False,0.006177851499258369,584.0
256,3,5,0.0,0.0,False,False,0.006177851499258369,584.0
256,3,7,0.0,0.0,False,False,0.006177851499258369,584.0
256,4,5,0.0,0.0,False,False,0.006177851499258369,584.0
256,4,7,0.0,0.0,False,False,0.006177851499258369,584.0
256,5,7,0.0,0.0,False,False,0.006177851499258369,584.0
257,2,4,0.0,0.0,False,False,0.006167296663032562,585.0
257,2,5,0.016610951121700523,0.001085724469030545,True,False,0.006167296663032562,585.0
257,2,7,0.0,0.0,False,False,0.006167296663032562,585.0
257,4,5,0.016610951121700523,0.001085724469030545,True,False,0.006167296663032562,585.0
257,4,7,0.0,0.0,False,False,0.006167296663032562,585.0
257,5,7,0.016610951121700523,0.001085724469030545,True,False,0.006167296663032562,585.0
257,6,8,9.728723142643503e-07,6.358884985575979e-08,False,False,0.006167296663032562,585.0
258,0,2,0.0,0.0,False,False,0.008614127920365755,586.0
258,0,4,0.0,0.0,False,False,0.008614127920365755,586.0
258,0,5,0.0,0.0,False,False,0.008614127920365755,586.0
258,0,7,0.0,0.0,False,False,0.008614127920365755,586.0
258,0,8,0.0,0.0,False,False,0.008614127920365755,586.0
258,2,4,0.0,0.0,False,False,0.008614127920365755,586.0
258,2,5,0.0,0.0,False,False,0.008614127920365755,586.0
258,2,7,0.0,0.0,False,False,0.008614127920365755,586.0
258,2,8,0.0,0.0,False,False,0.008614127920365755,586.0
258,4,5,0.0,0.0,False,False,0.008614127920365755,586.0
258,4,7,0.0,0.0,False,False,0.008614127920365755,586.0
258,4,8,0.0,0.0,False,False,0.008614127920365755,586.0
258,5,7,0.0,0.0,False,False,0.008614127920365755,586.0
258,5,8,0.0,0.0,False,False,0.008614127920365755,586.0
258,7,8,0.0,0.0,False,False,0.008614127920365755,586.0
259,1,3,0.0,0.0,False,False,0.3145960286665885,587.0
259,1,4,7.428049286772875e-10,5.981644234614722e-11,False,False,0.3145960286665885,587.0
259,1,7,7.428049286772875e-10,5.981644234614722e-11,False,False,0.3145960286665885,587.0
259,3,4,7.428049286772875e-10,5.981644234614722e-11,False,False,0.3145960286665885,587.0
259,3,7,7.428049286772875e-10,5.981644234614722e-11,False,False,0.3145960286665885,587.0
259,4,7,0.0,0.0,False,False,0.3145960286665885,587.0
260,2,4,0.0,0.0,False,False,0.19268488393393338,588.0
260,2,5,0.0,0.0,False,False,0.19268488393393338,588.0
260,2,7,0.0,0.0,False,False,0.19268488393393338,588.0
260,2,8,3.934023240503848e-08,2.4062478976342024e-09,False,False,0.19268488393393338,588.0
260,4,5,0.0,0.0,False,False,0.19268488393393338,588.0
260,4,7,0.0,0.0,False,False,0.19268488393393338,588.0
260,4,8,3.934023240503848e-08,2.4062478976342024e-09,False,False,0.19268488393393338,588.0
260,5,7,0.0,0.0,False,False,0.19268488393393338,588.0
260,5,8,3.934023240503848e-08,2.4062478976342024e-09,False,False,0.19268488393393338,588.0
260,7,8,3.934023240503848e-08,2.4062478976342024e-09,False,False,0.19268488393393338,588.0
261,0,1,2.9109026279172667e-05,1.7786456107252932e-06,True,False,0.3347115254394846,589.0
262,0,3,0.0,0.0,False,False,0.007519171012992043,590.0
262,0,5,0.0,0.0,False,False,0.007519171012992043,590.0
262,0,7,0.0,0.0,False,False,0.007519171012992043,590.0
262,0,8,1.965844376172754e-08,1.5806114817210396e-09,False,False,0.007519171012992043,590.0
262,2,4,6.80557832311024e-11,5.471936317869836e-12,False,False,0.007519171012992043,590.0
262,3,5,0.0,0.0,False,False,0.007519171012992043,590.0
262,3,7,0.0,0.0,False,False,0.007519171012992043,590.0
262,3,8,1.965844376172754e-08,1.5806114817210396e-09,False,False,0.007519171012992043,590.0
262,5,7,0.0,0.0,False,False,0.007519171012992043,590.0
262,5,8,1.965844376172754e-08,1.5806114817210396e-09,False,False,0.007519171012992043,590.0
262,7,8,1.965844376172754e-08,1.5806114817210396e-09,False,False,0.007519171012992043,590.0
263,0,4,0.0,0.0,False,False,0.007945968631396738,591.0
263,0,5,0.0,0.0,False,False,0.007945968631396738,591.0
263,2,8,0.0,0.0,False,False,0.007945968631396738,591.0
263,4,5,0.0,0.0,False,False,0.007945968631396738,591.0
264,1,2,0.0,0.0,False,False,0.006199122026948167,592.0
264,1,3,0.0,0.0,False,False,0.006199122026948167,592.0
264,1,5,0.0,0.0,False,False,0.006199122026948167,592.0
264,1,7,0.0,0.0,False,False,0.006199122026948167,592.0
264,1,8,0.0,0.0,False,False,0.006199122026948167,592.0
264,2,3,0.0,0.0,False,False,0.006199122026948167,592.0
264,2,5,0.0,0.0,False,False,0.006199122026948167,592.0
264,2,7,0.0,0.0,False,False,0.006199122026948167,592.0
264,2,8,0.0,0.0,False,False,0.006199122026948167,592.0
264,3,5,0.0,0.0,False,False,0.006199122026948167,592.0
264,3,7,0.0,0.0,False,False,0.006199122026948167,592.0
264,3,8,0.0,0.0,False,False,0.006199122026948167,592.0
264,5,7,0.0,0.0,False,False,0.006199122026948167,592.0
264,5,8,0.0,0.0,False,False,0.006199122026948167,592.0
264,7,8,0.0,0.0,False,False,0.006199122026948167,592.0
265,1,5,2.5162094630104548e-11,1.5382525088330373e-12,False,False,0.007918463429601008,593.0
265,2,4,0.0,0.0,False,False,0.007918463429601008,593.0
266,0,6,0.0,0.0,False,False,0.19233758952989477,594.0
266,2,7,4.8476778147232835e-12,3.0938052631641946e-13,False,False,0.19233758952989477,594.0
266,3,4,0.0,0.0,False,False,0.19233758952989477,594.0
266,3,8,1.0495865012671857e-06,6.698498468491702e-08,False,False,0.19233758952989477,594.0
266,4,8,1.0495865012671857e-06,6.698498468491702e-08,False,False,0.19233758952989477,594.0
267,1,3,0.0,0.0,False,False,0.00605291991359258,595.0
267,1,8,1.5651567153440737e-06,9.954092986503512e-08,False,False,0.00605291991359258,595.0
267,3,8,1.5651567153440737e-06,9.954092986503512e-08,False,False,0.00605291991359258,595.0
268,1,8,0.0,0.0,False,False,0.11210975433474883,596.0
269,0,1,0.0,0.0,False,False,0.07429565240943889,597.0
269,0,2,0.0,0.0,False,False,0.07429565240943889,597.0
269,0,3,0.0,0.0,False,False,0.07429565240943889,597.0
269,0,4,0.0,0.0,False,False,0.07429565240943889,597.0
269,0,5,0.0,0.0,False,False,0.07429565240943889,597.0
269,0,7,0.0,0.0,False,False,0.07429565240943889,597.0
269,0,8,0.0,0.0,False,False,0.07429565240943889,597.0
269,1,2,0.0,0.0,False,False,0.07429565240943889,597.0
269,1,3,0.0,0.0,False,False,0.07429565240943889,597.0
269,1,4,0.0,0.0,False,False,0.07429565240943889,597.0
269,1,5,0.0,0.0,False,False,0.07429565240943889,597.0
269,1,7,0.0,0.0,False,False,0.07429565240943889,597.0
269,1,8,0.0,0.0,False,False,0.07429565240943889,597.0
269,2,3,0.0,0.0,False,False,0.07429565240943889,597.0
269,2,4,0.0,0.0,False,False,0.07429565240943889,597.0
269,2,5,0.0,0.0,False,False,0.07429565240943889,597.0
269,2,7,0.0,0.0,False,False,0.07429565240943889,597.0
269,2,8,0.0,0.0,False,False,0.07429565240943889,597.0
269,3,4,0.0,0.0,False,False,0.07429565240943889,597.0
269,3,5,0.0,0.0,False,False,0.07429565240943889,597.0
269,3,7,0.0,0.0,False,False,0.07429565240943889,597.0
269,3,8,0.0,0.0,False,False,0.07429565240943889,597.0
269,4,5,0.0,0.0,False,False,0.07429565240943889,597.0
269,4,7,0.0,0.0,False,False,0.07429565240943889,597.0
269,4,8,0.0,0.0,False,False,0.07429565240943889,597.0
269,5,7,0.0,0.0,False,False,0.07429565240943889,597.0
269,5,8,0.0,0.0,False,False,0.07429565240943889,597.0
269,7,8,0.0,0.0,False,False,0.07429565240943889,597.0
272,2,5,0.0,0.0,False,False,0.007100334153302468,600.0
272,2,7,0.0,0.0,False,False,0.007100334153302468,600.0
272,2,8,3.9260699596665205,0.23435521673521667,True,False,0.007100334153302468,600.0
272,5,7,0.0,0.0,False,False,0.007100334153302468,600.0
272,5,8,3.9260699596665205,0.23435521673521667,True,False,0.007100334153302468,600.0
272,7,8,3.9260699596665205,0.23435521673521667,True,False,0.007100334153302468,600.0
273,2,4,0.0,0.0,False,False,0.007488798412498443,601.0
273,2,6,0.0,0.0,False,False,0.007488798412498443,601.0
273,2,8,0.0,0.0,False,False,0.007488798412498443,601.0
273,4,6,0.0,0.0,False,False,0.007488798412498443,601.0
273,4,8,0.0,0.0,False,False,0.007488798412498443,601.0
273,6,8,0.0,0.0,False,False,0.007488798412498443,601.0
274,0,3,0.0,0.0,False,False,0.006128340379354669,602.0
274,0,5,0.0,0.0,False,False,0.006128340379354669,602.0
274,0,6,0.0,0.0,False,False,0.006128340379354669,602.0
274,0,7,0.0,0.0,False,False,0.006128340379354669,602.0
274,0,8,1.1448939574165706e-09,9.225007603962471e-11,False,False,0.006128340379354669,602.0
274,3,5,0.0,0.0,False,False,0.006128340379354669,602.0
274,3,6,0.0,0.0,False,False,0.006128340379354669,602.0
274,3,7,0.0,0.0,False,False,0.006128340379354669,602.0
274,3,8,1.1448939574165706e-09,9.225007603962471e-11,False,False,0.006128340379354669,602.0
274,5,6,0.0,0.0,False,False,0.006128340379354669,602.0
274,5,7,0.0,0.0,False,False,0.006128340379354669,602.0
274,5,8,1.1448939574165706e-09,9.225007603962471e-11,False,False,0.006128340379354669,602.0
274,6,7,0.0,0.0,False,False,0.006128340379354669,602.0
274,6,8,1.1448939574165706e-09,9.225007603962471e-11,False,False,0.006128340379354669,602.0
274,7,8,1.1448939574165706e-09,9.225007603962471e-11,False,False,0.006128340379354669,602.0
275,1,4,0.0,0.0,False,False,0.008013500904932691,603.0
275,1,6,0.0,0.0,False,False,0.008013500904932691,603.0
275,1,7,0.0,0.0,False,False,0.008013500904932691,603.0
275,1,8,0.0,0.0,False,False,0.008013500904932691,603.0
275,4,6,0.0,0.0,False,False,0.008013500904932691,603.0
275,4,7,0.0,0.0,False,False,0.008013500904932691,603.0
275,4,8,0.0,0.0,False,False,0.008013500904932691,603.0
275,6,7,0.0,0.0,False,False,0.008013500904932691,603.0
275,6,8,0.0,0.0,False,False,0.008013500904932691,603.0
275,7,8,0.0,0.0,False,False,0.008013500904932691,603.0
276,1,5,0.0,0.0,False,False,0.007240855602308693,604.0
276,1,7,0.0,0.0,False,False,0.007240855602308693,604.0
276,5,7,0.0,0.0,False,False,0.007240855602308693,604.0
277,1,2,0.0,0.0,False,False,0.006224471694028788,605.0
277,3,5,0.0,0.0,False,False,0.006224471694028788,605.0
277,4,8,1.2607515031959338e-10,9.822976364979566e-12,False,False,0.006224471694028788,605.0
278,2,3,0.0,0.0,False,False,0.3896373228727722,606.0
278,2,4,0.0,0.0,False,False,0.3896373228727722,606.0
278,2,8,0.4606601156165837,0.02820201074391974,True,False,0.3896373228727722,606.0
278,3,4,0.0,0.0,False,False,0.3896373228727722,606.0
278,3,8,0.4606601156165837,0.02820201074391974,True,False,0.3896373228727722,606.0
278,4,8,0.4606601156165837,0.02820201074391974,True,False,0.3896373228727722,606.0
279,0,4,3.5220210747866076e-08,2.8354643888832073e-09,False,False,0.00794537319783406,607.0
280,1,3,0.0,0.0,False,False,0.007141726134293425,608.0
280,1,4,0.0,0.0,False,False,0.007141726134293425,608.0
280,3,4,0.0,0.0,False,False,0.007141726134293425,608.0
281,1,2,1.174084474087067e-08,7.678282186312349e-10,False,False,0.0072014841162431065,609.0
281,1,3,0.0,0.0,False,False,0.0072014841162431065,609.0
281,1,4,0.0,0.0,False,False,0.0072014841162431065,609.0
281,1,5,1.174084474087067e-08,7.678282186312349e-10,False,False,0.0072014841162431065,609.0
281,2,3,1.174084474087067e-08,7.678282186312349e-10,False,False,0.0072014841162431065,609.0
281,2,4,1.174084474087067e-08,7.678282186312349e-10,False,False,0.0072014841162431065,609.0
281,2,5,0.0,0.0,False,False,0.0072014841162431065,609.0
281,3,4,0.0,0.0,False,False,0.0072014841162431065,609.0
281,3,5,1.174084474087067e-08,7.678282186312349e-10,False,False,0.0072014841162431065,609.0
281,4,5,1.174084474087067e-08,7.678282186312349e-10,False,False,0.0072014841162431065,609.0
282,1,9,1.2002843163827492e-11,9.353058600835676e-13,False,False,0.006640156490253957,610.0
282,3,5,0.0,0.0,False,False,0.006640156490253957,610.0
283,0,1,2.3730859020076878e-06,1.4521450140437457e-07,False,False,0.004788627100026255,611.0
283,0,2,0.0,0.0,False,False,0.004788627100026255,611.0
283,0,4,0.0,0.0,False,False,0.004788627100026255,611.0
283,0,6,0.0,0.0,False,False,0.004788627100026255,611.0
283,0,7,0.0,0.0,False,False,0.004788627100026255,611.0
283,1,2,2.3730859020076878e-06,1.4521450140437457e-07,False,False,0.004788627100026255,611.0
283,1,4,2.3730859020076878e-06,1.4521450140437457e-07,False,False,0.004788627100026255,611.0
283,1,6,2.3730859020076878e-06,1.4521450140437457e-07,False,False,0.004788627100026255,611.0
283,1,7,2.3730859020076878e-06,1.4521450140437457e-07,False,False,0.004788627100026255,611.0
283,2,4,0.0,0.0,False,False,0.004788627100026255,611.0
283,2,6,0.0,0.0,False,False,0.004788627100026255,611.0
283,2,7,0.0,0.0,False,False,0.004788627100026255,611.0
283,4,6,0.0,0.0,False,False,0.004788627100026255,611.0
283,4,7,0.0,0.0,False,False,0.004788627100026255,611.0
283,6,7,0.0,0.0,False,False,0.004788627100026255,611.0
284,0,1,0.0,0.0,False,False,0.004249151062432954,612.0
284,0,2,0.0,0.0,False,False,0.004249151062432954,612.0
284,0,3,0.0,0.0,False,False,0.004249151062432954,612.0
284,0,4,0.0,0.0,False,False,0.004249151062432954,612.0
284,0,6,0.0,0.0,False,False,0.004249151062432954,612.0
284,0,8,0.0,0.0,False,False,0.004249151062432954,612.0
284,1,2,0.0,0.0,False,False,0.004249151062432954,612.0
