problema,D,geracao,n,obj,lnL,sigma2_cota,tmin,tmax,tmed
DTLZ7,22,291,531,2,2733.56201313548,3.377120231881406e-05,0.001,2.091318026851636,0.18436446571581622
DTLZ7,22,292,532,0,4219.495724105798,1.290887247688928e-07,0.001,1.3653213396061419,0.06301460634573362
DTLZ7,22,292,532,1,4197.112268968273,1.4042145375402038e-07,0.001,1.3284609653353239,0.06133913478796916
DTLZ7,22,292,532,2,2739.3284825624182,3.3692766820349835e-05,0.001,2.0865097858723796,0.18417811403809736
DTLZ7,22,293,533,0,4229.019364744346,1.2831975775439663e-07,0.001,1.3279528530866394,0.061316038776724244
DTLZ7,22,293,533,1,4202.714548297634,1.4163169747562903e-07,0.001,2.043732524085326,0.09385147836770144
DTLZ7,22,293,533,2,2746.4834653137736,3.3440123009737804e-05,0.001,2.08850433035619,0.18428889134414347
DTLZ7,22,294,534,0,4236.819245810546,1.2838440933404443e-07,0.001,1.542517253709903,0.07106956090833147
DTLZ7,22,294,534,1,4214.826189104591,1.3940731337006755e-07,0.001,1.3901220410042572,0.06414264019804593
DTLZ7,22,294,534,2,2564.6981586858374,6.734976925172083e-05,0.0012001719084837933,2.211362294207258,0.16612113057704733
DTLZ7,22,295,535,0,4245.909204793358,1.2783086999323703e-07,0.001,1.3731776229510193,0.06337292928142128
DTLZ7,22,295,535,1,4221.473980811402,1.400577298557262e-07,0.001,1.7596392271606274,0.08093814669649636
DTLZ7,22,295,535,2,2758.015183819855,3.3287216093756457e-05,0.001,2.0515025888491953,0.18425136470843667
DTLZ7,22,296,536,0,4253.533152278468,1.2797993293684436e-07,0.001,1.4268826644535586,0.06581284838425266
DTLZ7,22,296,536,1,4230.8461920288755,1.3928557395655236e-07,0.001,1.369051326958441,0.06318870334289134
DTLZ7,22,296,536,2,2759.6722856375472,3.3724544984329404e-05,0.001,2.027505373076209,0.17165370196570662
DTLZ7,22,297,537,0,4260.458087354336,1.284626179455565e-07,0.001,1.3890341723617794,0.06409246238008078
DTLZ7,22,297,537,1,4239.679072152801,1.38799050456055e-07,0.001,1.4291133637299054,0.06591924006754002
DTLZ7,22,297,537,2,2768.473004160646,3.326893692333994e-05,0.001,2.187710826014282,0.19198743336873172
DTLZ7,22,298,538,0,4268.34970106468,1.2848277250915782e-07,0.001,1.3581317713271297,0.06268882660807759
DTLZ7,22,298,538,1,4250.595878343829,1.3724863983880146e-07,0.001,1.2751534210765065,0.05891854528495876
DTLZ7,22,298,538,2,2566.7186675591306,7.179432788384297e-05,0.001,3.5889271682996386,0.3135113233800508
DTLZ7,22,299,539,0,4278.027670538882,1.2765390287879052e-07,0.001,1.408386103741682,0.06497209562462188
DTLZ7,22,299,539,1,4258.992935345321,1.369961102724551e-07,0.001,1.3094417222279007,0.06048011876775569
DTLZ7,22,299,539,2,2782.6899138590616,3.279022798272352e-05,0.001,2.1088650361034356,0.18528898999939922
DTLZ7,22,300,540,0,4287.389337109298,1.2698209215655708e-07,0.001,1.3740140670016572,0.06340973031826153
DTLZ7,22,300,540,1,4269.430774499381,1.3571529396486624e-07,0.001,1.497912344503308,0.06904147020469571
DTLZ7,22,300,540,2,2788.4458232863763,3.271826336490916e-05,0.001,2.1089806964823423,0.18562681303028486
DTLZ7,22,301,541,0,4294.93741213101,1.2716602530013887e-07,0.001,1.3455571637022328,0.06211623471373775
DTLZ7,22,301,541,1,4278.8775487473085,1.3494463020521356e-07,0.001,1.4283862249648263,0.06588119204477748
DTLZ7,22,301,541,2,2795.006194971142,3.254977530796076e-05,0.001,2.1078459626790083,0.18563838655469933
DTLZ7,22,302,542,0,4303.988125486092,1.266453721295468e-07,0.001,1.3731234015048188,0.06336924552295539
DTLZ7,22,302,542,1,4288.585900167029,1.3405170918135734e-07,0.001,1.352888155325927,0.06244946160572897
DTLZ7,22,302,542,2,2801.640001040504,3.23739980919798e-05,0.001,2.1166870178411936,0.1859459283437762
DTLZ7,22,303,543,0,4313.249833568059,1.2603077440811794e-07,0.001,1.395009905820905,0.06436408662822285
DTLZ7,22,303,543,1,4296.170674811735,1.342136295088802e-07,0.001,1.4166770851377453,0.0653532411806521
DTLZ7,22,303,543,2,2800.8375215172255,3.3093942437902325e-05,0.001,1.915364875700545,0.1709868426749711
DTLZ7,22,304,544,0,4321.389659330131,1.2593977973799023e-07,0.001,1.4447004933769985,0.06662274971312925
DTLZ7,22,304,544,1,4306.066080072129,1.3323847164445078e-07,0.001,1.5079146760106372,0.06949769675909233
DTLZ7,22,304,544,2,2815.1492489745583,3.199875969817836e-05,0.001,2.1284563029246493,0.18648783668001234
DTLZ7,22,305,545,0,4330.506885722914,1.253985981328446e-07,0.001,1.3405923857427327,0.061890562988305926
DTLZ7,22,305,545,1,4311.789115442521,1.3431482897460935e-07,0.001,2.5791433095677183,0.118188332253078
DTLZ7,22,305,545,2,2821.41145259207,3.1871336457727226e-05,0.001,2.131133009406399,0.186464303914911
DTLZ7,22,306,546,0,4339.858062137064,1.2475475603355314e-07,0.001,1.358973979953568,0.06272608999788941
DTLZ7,22,306,546,1,4324.580053935727,1.3193551208874666e-07,0.001,1.3548516001251154,0.06253870909705844
DTLZ7,22,306,546,2,2679.959055330229,5.453325622812274e-05,0.001,1.7748389608616175,0.14663481362063108
DTLZ7,22,307,547,0,4349.1776175195755,1.2413090636580308e-07,0.001,1.3952065011635595,0.06437313002311983
DTLZ7,22,307,547,1,4330.166335841291,1.3306633855467885e-07,0.001,1.441177330760088,0.06646885672384086
DTLZ7,22,307,547,2,2834.4273208323148,3.156262716155078e-05,0.001,2.1348709819228784,0.18667806923762117
DTLZ7,22,308,548,0,4358.478562564534,1.2352082547656401e-07,0.001,1.359814089420556,0.06276427679189973
DTLZ7,22,308,548,1,4339.793030125491,1.3223823983714356e-07,0.001,1.3853616925996939,0.06393013058625939
DTLZ7,22,308,548,2,2840.727952740559,3.143400574719328e-05,0.001,2.138366229969986,0.18683882222809078
DTLZ7,22,309,549,0,4367.596653328,1.2299785518729627e-07,0.001,1.2484272012338016,0.057701236419718145
DTLZ7,22,309,549,1,4350.280058110048,1.3100703883247145e-07,0.001,1.4663569413205737,0.06760763014832429
DTLZ7,22,309,549,2,2847.990716490429,3.1196836360370816e-05,0.001,2.135900753317433,0.18667059467375002
DTLZ7,22,310,550,0,4376.44705802323,1.2259826830905394e-07,0.001,1.311499668821071,0.06056816676459403
DTLZ7,22,310,550,1,4356.884503165005,1.3163717473654247e-07,0.001,2.2815564423457695,0.10466165647026214
DTLZ7,22,310,550,2,2854.2042102151636,3.108067231996112e-05,0.001,2.1396294587664526,0.18690617364970355
DTLZ7,22,311,551,0,4385.932260074834,1.2192017488115158e-07,0.001,1.3762693670547717,0.06351224395703498
DTLZ7,22,311,551,1,4368.699896555039,1.2978976384669195e-07,0.001,1.3573289151185264,0.06265288689996794
DTLZ7,22,311,551,2,2860.8645243285937,3.0915179578088095e-05,0.001,2.138337715499932,0.18693050996463426
DTLZ7,22,312,552,0,4392.923277743995,1.2234894284911766e-07,0.001,1.3656273265941135,0.0630285148460865
DTLZ7,22,312,552,1,4377.403417107002,1.2942590155177197e-07,0.001,1.292385985482884,0.05970173774869103
DTLZ7,22,312,552,2,2866.506013559565,3.086488730103274e-05,0.001,2.13641588610189,0.18635935656161695
DTLZ7,22,313,553,0,4398.043646468372,1.2361112304689617e-07,0.001,1.4079368574728877,0.06495272067340602
DTLZ7,22,313,553,1,4387.47503302642,1.2842734895772576e-07,0.001,1.3752090314630168,0.06346404688490127
DTLZ7,22,313,553,2,2825.8216996087435,3.6435390816302774e-05,0.001,2.0806163197645637,0.1643609427227063
DTLZ7,22,314,554,0,4407.13565722545,1.231039114490795e-07,0.001,1.4793080015895312,0.0681964161096351
DTLZ7,22,314,554,1,4395.463799278468,1.2840193722194695e-07,0.001,1.388348839406451,0.06406132813864998
DTLZ7,22,314,554,2,2562.157890809504,9.614361682136267e-05,0.0018128873346104964,3.0062079875754497,0.2278006089489467
DTLZ7,22,315,555,0,4417.164931409739,1.2218720946622215e-07,0.001,1.3823774168925373,0.06378988258602432
DTLZ7,22,315,555,1,4401.378654863463,1.293396455361975e-07,0.001,2.3820852252067937,0.10923114660030869
DTLZ7,22,315,555,2,2815.57059989965,3.922483915219387e-05,0.001,1.8917213522424325,0.15087923764785413
DTLZ7,22,316,556,0,4426.411587331462,1.2162250149769305e-07,0.001,1.2760689457831178,0.058957679353831755
DTLZ7,22,316,556,1,4411.963999232651,1.2811031631921179e-07,0.001,1.3359343149102458,0.06167883249592016
DTLZ7,22,316,556,2,2860.7444958982546,3.3955903636961674e-05,0.001,2.380713397898496,0.1937651952207033
DTLZ7,22,317,557,0,4435.274055593731,1.2122953657368275e-07,0.001,1.3279639252293352,0.06131654205587877
DTLZ7,22,317,557,1,4421.301206161764,1.274670062108653e-07,0.001,1.3146127152767066,0.060709767835669996
DTLZ7,22,317,557,2,2709.7718145040035,5.947938107498995e-05,0.001,1.4695050063360804,0.13308759376062385
DTLZ7,22,318,558,0,4442.0980840827415,1.217253561216774e-07,0.001,1.3780039654099094,0.06359108933796169
DTLZ7,22,318,558,1,4430.292122708871,1.2698673109467647e-07,0.001,1.439869500108705,0.06640315909586171
DTLZ7,22,318,558,2,2902.0731778013364,3.0380913935714632e-05,0.001,2.1251374216945873,0.18677809192909942
DTLZ7,22,319,559,0,4451.077234326209,1.2128263821839847e-07,0.001,1.4207649666841649,0.06553477121291705
DTLZ7,22,319,559,1,4434.910273943391,1.285047808964584e-07,0.001,1.547719318417831,0.0713068988339133
DTLZ7,22,319,559,2,2908.0440367768824,3.0297330955989947e-05,0.001,2.1475713662662246,0.18722601195839442
DTLZ7,22,320,560,0,4460.1329568084375,1.208100602961762e-07,0.001,1.271480684568673,0.05874912202584867
DTLZ7,22,320,560,1,4445.700077056858,1.2720062466004144e-07,0.001,1.3551995932445062,0.06255452696690099
DTLZ7,22,320,560,2,2914.621400471183,3.0148899251166047e-05,0.001,2.149025520838608,0.18733139028147175
DTLZ7,22,321,561,0,4467.506655735352,1.2106479374855435e-07,0.001,1.380469629747192,0.06370330324311016
DTLZ7,22,321,561,1,4452.261824413081,1.2782660058381746e-07,0.001,1.4988525554192662,0.06908861231557709
DTLZ7,22,321,561,2,2919.674394629012,3.016520738041601e-05,0.001,2.111687319940953,0.18676883844755962
DTLZ7,22,322,562,0,4476.739060247918,1.205193241576334e-07,0.001,1.3351997180685835,0.06164544173181074
DTLZ7,22,322,562,1,4464.61517724663,1.2583299580016285e-07,0.001,1.3868606197913784,0.06399366453597168
DTLZ7,22,322,562,2,2925.9503906660407,3.0050392297953086e-05,0.001,2.154298948511265,0.18744588277950694
DTLZ7,22,323,563,0,4485.656136009335,1.2011270859771522e-07,0.001,1.3925120893032148,0.06425054951380384
DTLZ7,22,323,563,1,4471.927838209785,1.2611559614977417e-07,0.001,1.3969436770930064,0.06445698172363147
DTLZ7,22,323,563,2,2884.572206704577,3.545847874578862e-05,0.001,1.9361900504638334,0.15318785691244263
DTLZ7,22,324,564,0,4495.113183965885,1.1947990082693517e-07,0.001,1.3563682238195303,0.06260771170084257
DTLZ7,22,324,564,1,4483.71431572255,1.2440839748206394e-07,0.001,1.252253160540239,0.057875143660919844
DTLZ7,22,324,564,2,2939.265127975542,2.9742725236845368e-05,0.001,2.158322502628945,0.18780223455015
DTLZ7,22,325,565,0,4504.6270046160125,1.1882876648203979e-07,0.001,1.355982749010894,0.062590180305987
DTLZ7,22,325,565,1,4493.790032527976,1.234757132477904e-07,0.001,1.3684892280436978,0.0631586012752161
DTLZ7,22,325,565,2,2913.721785243409,3.316354203881539e-05,0.001,2.197613878744245,0.1823246585973326
DTLZ7,22,326,566,0,4513.775443941126,1.1833614793820254e-07,0.001,1.4035890416730288,0.06475404734877409
DTLZ7,22,326,566,1,4501.458242159007,1.2360029937229459e-07,0.001,1.4428025673779772,0.06653648033657779
DTLZ7,22,326,566,2,2951.9281489035184,2.9508225128665282e-05,0.001,2.1781724984977164,0.18599106002131824
DTLZ7,22,327,567,0,4522.446254745068,1.1804600981839392e-07,0.001,1.4430327655709414,0.06654755082718987
DTLZ7,22,327,567,1,4509.796096157378,1.2343267094401254e-07,0.001,1.5957848251035738,0.07349021932288961
DTLZ7,22,327,567,2,2904.986913816524,3.546843468346654e-05,0.001,2.3320808846258547,0.17073335788993751
DTLZ7,22,328,568,0,4532.796478797141,1.1706330481471528e-07,0.001,1.325453124671431,0.06120241475779221
DTLZ7,22,328,568,1,4520.73750249956,1.2214099075701153e-07,0.001,1.3287649338956753,0.061352951540712415
DTLZ7,22,328,568,2,2965.576488374633,2.917580658547968e-05,0.001,2.1605533540666877,0.1884929749174207
DTLZ7,22,329,569,0,4541.979059985317,1.1656963557523857e-07,0.001,1.2549670006313642,0.0579985000288934
DTLZ7,22,329,569,1,4526.77622284041,1.2296820943796004e-07,0.001,1.3953407204256365,0.06438336212839985
DTLZ7,22,329,569,2,2971.8370997884317,2.906939650049809e-05,0.001,2.15836241704189,0.18824777682803956
DTLZ7,22,330,570,0,4551.875688143191,1.1578930395534896e-07,0.001,1.3355068034837698,0.0616594001584273
DTLZ7,22,330,570,1,4538.119631002763,1.2151516399038202e-07,0.001,1.2491147129975242,0.05773293229949516
DTLZ7,22,330,570,2,2978.8536890358114,2.8887019755676427e-05,0.001,2.169745012889335,0.18930919887162814
DTLZ7,22,331,571,0,4561.136997103318,1.1527313231762729e-07,0.001,1.3539092967038633,0.06249629282426558
DTLZ7,22,331,571,1,4548.054383835502,1.2067824722878872e-07,0.001,1.4299279265688964,0.06595143175689863
DTLZ7,22,331,571,2,2985.7449733456824,2.871902192609361e-05,0.001,2.1619526424551077,0.18845093011703506
DTLZ7,22,332,572,0,4570.897135233512,1.145610675016643e-07,0.001,1.3276844629419082,0.061303839225629146
DTLZ7,22,332,572,1,4557.0531554709605,1.2024286170339088e-07,0.001,1.5390829876568928,0.07091286307611479
DTLZ7,22,332,572,2,2918.5717805524528,3.699246053167349e-05,0.001,3.044358662575037,0.22208652481981037
DTLZ7,22,333,573,0,4578.504507790081,1.1471460068998277e-07,0.001,1.4492116719425618,0.06682787081066167
DTLZ7,22,333,573,1,4563.155083891092,1.2102812556060894e-07,0.001,2.4205186408650725,0.11097812003932138
DTLZ7,22,333,573,2,2998.612193280178,2.8478527207735493e-05,0.001,2.161632364571247,0.1871378641749271
DTLZ7,22,334,574,0,4589.0370039143745,1.1370300903787002e-07,0.001,1.313845742676256,0.06067480648528427
DTLZ7,22,334,574,1,4576.366930837443,1.1883505761988067e-07,0.001,1.36525615359682,0.0630116433453099
DTLZ7,22,334,574,2,3004.3229901563427,2.843117351101778e-05,0.001,2.265027112800877,0.198081355662372
DTLZ7,22,335,575,0,4592.576074388148,1.1547894129644735e-07,0.001,1.2950701810101388,0.05982137186409711
DTLZ7,22,335,575,1,4584.537242306093,1.1875343181224403e-07,0.001,1.3888205416920392,0.06408443595970979
DTLZ7,22,335,575,2,3010.4690982775255,2.8341118322084493e-05,0.001,2.1068225682067325,0.18985416074826664
DTLZ7,22,336,576,0,4600.941849739187,1.1532719969380505e-07,0.001,1.3732465162205498,0.06337641242317246
DTLZ7,22,336,576,1,4594.746451247894,1.1783497202676644e-07,0.001,1.338962078264365,0.061816458103187234
DTLZ7,22,336,576,2,3017.516130821482,2.8163420558557903e-05,0.001,2.170840046658404,0.18915760474615476
DTLZ7,22,337,577,0,4612.052597543876,1.1408551983285814e-07,0.001,1.2792007742667308,0.059100035193997626
DTLZ7,22,337,577,1,4603.744183755178,1.1741879666295514e-07,0.001,1.526814683494886,0.07035521288662955
DTLZ7,22,337,577,2,3024.8075205708906,2.7963752003199535e-05,0.001,2.1757662045145603,0.18970950799256261
DTLZ7,22,338,578,0,4616.9554552089685,1.153119914988013e-07,0.001,1.4835848181098061,0.06839563761938393
DTLZ7,22,338,578,1,4613.825976087374,1.1656744959362269e-07,0.001,1.4003012764482679,0.06460460347573742
DTLZ7,22,338,578,2,3027.1087219815854,2.8249786906446884e-05,0.001,2.2128318960026956,0.1937539779074343
DTLZ7,22,339,579,0,4622.559942026414,1.1626522247693017e-07,0.001,1.555590019615385,0.0716702710723147
DTLZ7,22,339,579,1,4622.910542514403,1.161245040976858e-07,0.001,1.2741649364351337,0.058871133474324155
DTLZ7,22,339,579,2,3036.573450997621,2.784025774146721e-05,0.001,2.2230317908846766,0.18738124138963058
DTLZ7,22,340,580,0,4638.910158624992,1.1295888587066767e-07,0.001,1.2875041145363932,0.05947745975165413
DTLZ7,22,340,580,1,4633.010594249849,1.1528037862551537e-07,0.001,1.3782957682597374,0.06360435310294453
DTLZ7,22,340,580,2,3044.7794245436558,2.7557401678620423e-05,0.001,2.1749110119165076,0.18936429921417836
DTLZ7,22,341,581,0,4646.844569125876,1.1298366195347144e-07,0.001,1.303598342756145,0.06020901557982467
DTLZ7,22,341,581,1,4642.456655979493,1.1470319926338458e-07,0.001,1.3814853736994108,0.06374933516815497
DTLZ7,22,341,581,2,3050.6439451401375,2.749913265999709e-05,0.001,2.1765497774506737,0.18954521445875566
DTLZ7,22,342,582,0,4655.836322441607,1.125984897150239e-07,0.001,1.34405461831511,0.06204854121327375
DTLZ7,22,342,582,1,4651.407575181785,1.1432523962399023e-07,0.001,1.3582718467713848,0.06269417485324466
DTLZ7,22,342,582,2,3055.178989907393,2.7566842323921323e-05,0.001,2.175496141093766,0.1904807857655303
DTLZ7,22,343,583,0,4664.808124823133,1.1222362574919809e-07,0.001,1.1459023068835286,0.053041013949251196
DTLZ7,22,343,583,1,4661.243290368765,1.1360446576357153e-07,0.001,1.378770626283548,0.06362593755834299
DTLZ7,22,343,583,2,3062.2406898209847,2.7395991285184052e-05,0.001,2.1743347065988257,0.19049005481399514
DTLZ7,22,344,584,0,4675.368366481986,1.1124448372201392e-07,0.001,1.3654492746924103,0.06302086330394795
DTLZ7,22,344,584,1,4670.8871132628465,1.1296489343724475e-07,0.001,1.4272888843785014,0.06583131514623324
DTLZ7,22,344,584,2,3068.848380196966,2.726914467363392e-05,0.001,2.174544907389478,0.1906697254601867
DTLZ7,22,345,585,0,4685.4139226904335,1.104714039344846e-07,0.001,1.2581719072447133,0.05814417760217914
DTLZ7,22,345,585,1,4678.368672981685,1.131645578258413e-07,0.001,1.3837062592104088,0.06385028450980502
DTLZ7,22,345,585,2,3074.3863480515165,2.724276552452345e-05,0.001,2.1693115773782004,0.19050599514747893
DTLZ7,22,346,586,0,4692.14659013744,1.1095377267462132e-07,0.001,1.4959006270716009,0.06895002850328226
DTLZ7,22,346,586,1,4687.560785925223,1.1270399416403674e-07,0.001,1.5129908139463217,0.06972685517937817
DTLZ7,22,346,586,2,3073.2419217058095,2.7844355731603997e-05,0.001,2.243218326882843,0.19918981192780977
DTLZ7,22,347,587,0,4703.634673285218,1.0964559727140771e-07,0.001,1.3383769472358624,0.06178986123833843
DTLZ7,22,347,587,1,4696.487113468196,1.1234855824573176e-07,0.001,1.3837065576130891,0.06385029807332425
DTLZ7,22,347,587,2,3086.356252369753,2.710765992630496e-05,0.001,2.1717254583871495,0.18994714294990744
DTLZ7,22,348,588,0,4711.9405427651345,1.095364300104415e-07,0.001,1.2149409876284145,0.05618044418119701
DTLZ7,22,348,588,1,4704.131566681779,1.1248482585137646e-07,0.001,1.4619319901390933,0.06740599955333439
DTLZ7,22,348,588,2,3090.1542016434523,2.7242601535079612e-05,0.001,2.296973495953247,0.204014629539928
DTLZ7,22,349,589,0,4721.733412341558,1.088766076208611e-07,0.001,1.2401028873086701,0.057322858514031745
DTLZ7,22,349,589,1,4714.118252042743,1.1172864628307339e-07,0.001,1.3692191979860686,0.06319178172760533
DTLZ7,22,349,589,2,3052.082094482968,3.15604301375561e-05,0.001,2.7005499442890595,0.1971826368091466
DTLZ7,22,350,590,0,4730.815626629462,1.0848399990897793e-07,0.001,1.27283751746624,0.05881079624847059
DTLZ7,22,350,590,1,4722.682842033694,1.1151637679178659e-07,0.001,1.3437436829821345,0.06203565297395174
DTLZ7,22,350,590,2,3105.915704313269,2.6761994001299893e-05,0.001,2.173114765695532,0.18810030897303795
DTLZ7,22,351,591,0,4737.680201039084,1.0890839536438688e-07,0.001,1.2870077079092743,0.05945489581406213
DTLZ7,22,351,591,1,4732.813882908398,1.1071675696759832e-07,0.001,1.3652114775725086,0.0630096126173433
DTLZ7,22,351,591,2,3111.992985623283,2.6688464178355295e-05,0.001,2.183246213316519,0.19139184994113104
DTLZ7,22,352,592,0,4746.183656029716,1.0872933115958665e-07,0.001,1.2587288933830265,0.05816949515383629
DTLZ7,22,352,592,1,4742.4948742034185,1.1009280527040444e-07,0.001,1.4247017696472457,0.06571371680268613
DTLZ7,22,352,592,2,3118.2458226784856,2.659960303442871e-05,0.001,2.1835281875178554,0.19147198979608168
DTLZ7,22,353,593,0,4752.56326953935,1.0933151167428983e-07,0.001,1.44123395764613,0.06646517989438325
DTLZ7,22,353,593,1,4752.115914114129,1.0949659417306043e-07,0.001,1.3236180214933877,0.06111900097697423
DTLZ7,22,353,593,2,3123.5822070584877,2.6593406699419094e-05,0.001,2.180281867970564,0.1862939362079959
DTLZ7,22,354,594,0,4763.3857413864425,1.083026916518471e-07,0.001,1.2783439967165948,0.059061090759845114
DTLZ7,22,354,594,1,4762.096460699924,1.0877385690782794e-07,0.001,1.3377783427468803,0.06176265194303992
DTLZ7,22,354,594,2,3131.0603869780534,2.639619029465334e-05,0.001,2.1857420185204357,0.19167260677422837
DTLZ7,22,355,595,0,4773.115325025446,1.0768181387562139e-07,0.001,1.2824941833217813,0.05924973560553541
DTLZ7,22,355,595,1,4770.012807545581,1.0881066363769107e-07,0.001,1.3820044998219405,0.06377293181023973
DTLZ7,22,355,595,2,3135.8723713955997,2.6436961586808015e-05,0.001,2.217187385097372,0.19881022698617432
DTLZ7,22,356,596,0,4783.010178509119,1.0700719876813967e-07,0.001,1.243298715380538,0.05746812342638798
DTLZ7,22,356,596,1,4780.040279778277,1.0807897539320926e-07,0.001,1.3928029599499794,0.06426377090686788
DTLZ7,22,356,596,2,3143.98244548919,2.618623511057197e-05,0.001,2.187274518014953,0.19244381476907693
DTLZ7,22,357,597,0,4791.311939459796,1.0690809683972619e-07,0.001,1.2326022183829877,0.05698191901743581
DTLZ7,22,357,597,1,4787.110746583892,1.0842339701551886e-07,0.001,1.3683975373108603,0.06315879308027225
DTLZ7,22,357,597,2,3150.0550430517233,2.611637050277691e-05,0.001,2.1928213996088246,0.1928018359426207
DTLZ7,22,358,598,0,4792.963755911135,1.0921153834039642e-07,0.001,1.487662105620824,0.06858651414017002
DTLZ7,22,358,598,1,4796.954111826566,1.0776371952200353e-07,0.001,1.5414262590703667,0.07101937541774915
DTLZ7,22,358,598,2,3156.337079827297,2.602868643407731e-05,0.001,2.197732589633577,0.19460315989671875
DTLZ7,22,359,599,0,4807.731442841897,1.0677674414150158e-07,0.001,1.3387891438200155,0.06180859744904088
DTLZ7,22,359,599,1,4804.226566486531,1.0803363097399607e-07,0.001,2.0580715851418994,0.09450325387008623
DTLZ7,22,359,599,2,3160.5962619921193,2.611739331465054e-05,0.001,2.302081237310733,0.19417220398869992
DTLZ7,22,360,600,0,4817.399382621035,1.0619403024826323e-07,0.001,1.2801211848753946,0.05914187204053041
DTLZ7,22,360,600,1,4816.059267024225,1.0666946560898804e-07,0.001,1.3855836063302518,0.06393595421329273
DTLZ7,22,360,600,2,3168.405761124697,2.589779994481652e-05,0.001,2.1615171866618774,0.19206219508130984
DTLZ7,22,361,601,0,4826.796242078448,1.0571173902010067e-07,0.001,1.239299183442593,0.05728632652011776
DTLZ7,22,361,601,1,4824.44406473597,1.0654244940900163e-07,0.001,1.3368775660025791,0.06172170754561321
DTLZ7,22,361,601,2,3174.576640479637,2.5821193665171382e-05,0.001,2.1683669795615095,0.19130214624868602
DTLZ7,22,362,602,0,4836.445551579363,1.0514500699385649e-07,0.001,1.2637826766552451,0.058399212575700445
DTLZ7,22,362,602,1,4833.465243229648,1.0619125630360092e-07,0.001,1.5283613567778227,0.07042617383658119
DTLZ7,22,362,602,2,2881.6107000867146,6.955049827354165e-05,0.0014524064291917558,3.6534549160159826,0.26412657129581774
DTLZ7,22,363,603,0,4845.954902830224,1.0463173736352332e-07,0.001,1.3157570853017662,0.060761685695998
DTLZ7,22,363,603,1,4842.804479169961,1.0573078385459369e-07,0.001,1.442342915097854,0.06651558704997601
DTLZ7,22,363,603,2,3187.7875672657947,2.5595523319761065e-05,0.001,2.1914107003908194,0.1930449550119125
DTLZ7,22,364,604,0,4855.716542949642,1.0403571334847524e-07,0.001,1.279283185656551,0.05910378116646742
DTLZ7,22,364,604,1,4851.492373182689,1.0550111851359597e-07,0.001,1.364040618331723,0.0629563917434907
DTLZ7,22,364,604,2,3101.175549162559,3.4699224875335286e-05,0.001,2.3916099458398286,0.18189739545290662
DTLZ7,22,365,605,0,4863.464665923561,1.0413589130636646e-07,0.001,1.28201899206355,0.05922813600288854
DTLZ7,22,365,605,1,4860.870230204749,1.0503286911923622e-07,0.001,1.3952493430725432,0.06437497013966167
DTLZ7,22,365,605,2,3134.700262319198,3.159077231797638e-05,0.001,2.671841712091999,0.21139194255690838
DTLZ7,22,366,606,0,4872.624843764248,1.0375120002119315e-07,0.001,1.2715220752742686,0.05875100342156396
DTLZ7,22,366,606,1,4870.499696953275,1.0448143617418112e-07,0.001,1.391565039583989,0.06420750179960012
DTLZ7,22,366,606,2,3015.406823577263,4.7640005331013976e-05,0.0010388070837143342,3.143042943584891,0.2122181443133907
DTLZ7,22,367,607,0,4882.041715186516,1.0328179992994945e-07,0.001,1.1978833414706096,0.055403788248711665
DTLZ7,22,367,607,1,4880.220694745162,1.0390336052376304e-07,0.001,1.371713273884077,0.06330514881300266
DTLZ7,22,367,607,2,3213.26837308487,2.5232563389487516e-05,0.001,2.170136585076571,0.19230731506343635
DTLZ7,22,368,608,0,4889.679311736426,1.0341959147037044e-07,0.001,1.316182465483153,0.060782809309343606
DTLZ7,22,368,608,1,4889.4791444172,1.034877100203234e-07,0.001,1.3335049511250803,0.061568406870090395
DTLZ7,22,368,608,2,2884.809781737043,7.56414714541259e-05,0.0018597435208303553,2.514308907350884,0.23089705246154885
DTLZ7,22,369,609,0,4898.26026143202,1.0323678580273146e-07,0.001,1.2532148858302226,0.057918858446828196
DTLZ7,22,369,609,1,4898.938398372723,1.0300712807040673e-07,0.001,1.453900235216353,0.0670409197825614
DTLZ7,22,369,609,2,3116.383691917647,3.591235390677028e-05,0.001,2.153954224979072,0.18977534155388956
DTLZ7,22,370,610,0,4907.916421090936,1.0269224341671144e-07,0.001,1.2927727893363126,0.059716944969832285
DTLZ7,22,370,610,1,4907.6078453273985,1.0279619217983175e-07,0.001,1.3267259613628763,0.061260270971039726
DTLZ7,22,370,610,2,3232.4411520941007,2.4961704893094317e-05,0.001,2.177525544112168,0.19320567878711115
DTLZ7,22,371,611,0,4916.221778004479,1.0260501987619297e-07,0.001,1.2651837264552495,0.05846289665791198
DTLZ7,22,371,611,1,4917.260858570213,1.0225662781144041e-07,0.001,1.3737512556546219,0.06339778434831166
DTLZ7,22,371,611,2,3238.411257203502,2.4906937453740844e-05,0.001,2.1914624446125686,0.19392847603779673
DTLZ7,22,372,612,0,4914.612901884792,1.0589408115933586e-07,0.001,1.4857397766440728,0.06850675526850804
DTLZ7,22,372,612,1,4925.3112184092615,1.0225580250125289e-07,0.001,1.2765734754805602,0.058982946459882175
DTLZ7,22,372,612,2,3092.2564526529545,4.085778236778311e-05,0.001,2.2680999404853854,0.17122802294547187
DTLZ7,22,373,613,0,4935.117769130891,1.0167075226929556e-07,0.001,1.2798422015203363,0.05912919097890176
DTLZ7,22,373,613,1,4936.48864206302,1.0121702812128237e-07,0.001,1.4109906593117767,0.06509048451572591
