problema,geracao,N,n_front_ev,n_front_rec,pos,sel_rec,ok_forte,in_front,cand_eucli,sig_pos,k_local
DTLZ2,228,100,36,36,66,66,True,True,0.19919473377977936,0.19919472932815552,20
DTLZ2,232,100,33,33,89,89,True,True,0.20092891361071819,0.20092891156673431,20
DTLZ2,236,100,29,29,36,36,True,True,0.18853018932875826,0.18853019177913666,20
DTLZ2,240,100,39,39,2,2,True,True,0.19954347069259695,0.19954347610473633,20
DTLZ2,244,100,37,37,4,4,True,True,0.18058566766358877,0.18058566749095917,20
DTLZ2,248,100,35,35,67,67,True,True,0.13607727214275417,0.13607726991176605,20
DTLZ2,252,100,28,28,33,33,True,True,0.1672600625429952,0.1672600656747818,20
DTLZ2,256,100,23,23,35,35,True,True,0.16717821339620612,0.167178213596344,20
DTLZ2,260,100,29,29,24,24,True,True,0.18357242323868506,0.1835724264383316,20
DTLZ2,264,100,25,25,5,5,True,True,0.12513992012423025,0.12513992190361023,20
DTLZ2,268,100,22,22,44,44,True,True,0.12858801907515532,0.1285880208015442,20
DTLZ2,272,100,17,17,26,26,True,True,0.12998570475015356,0.12998570501804352,20
DTLZ2,276,100,28,28,23,23,True,True,0.14146243711365947,0.14146243035793304,20
DTLZ2,280,100,19,19,58,58,True,True,0.1639557549079551,0.16395574808120728,20
DTLZ2,284,100,22,22,72,72,True,True,0.14705153901323254,0.14705154299736023,20
DTLZ2,288,100,12,12,83,83,True,True,0.11238024231369742,0.1123802438378334,20
DTLZ2,292,100,26,26,77,77,True,True,0.1869455628568649,0.18694555759429932,20
DTLZ2,296,100,21,21,68,68,True,True,0.1291046042091061,0.1291045993566513,20
DTLZ2,300,100,22,22,46,46,True,True,0.168339347842277,0.168339341878891,20
DTLZ2,304,100,23,23,15,15,True,True,0.13264931340448488,0.13264931738376617,20
DTLZ2,308,100,20,20,73,73,True,True,0.1530904948682307,0.1530904918909073,20
DTLZ2,312,100,24,24,88,88,True,True,0.11615555432481381,0.11615555733442307,20
DTLZ2,316,100,23,23,97,97,True,True,0.10945887792522235,0.10945887863636017,20
DTLZ3,4,100,16,16,85,85,True,True,302.7984867136848,302.7984924316406,20
DTLZ3,8,100,35,35,88,88,True,True,279.3561817212415,279.3561706542969,20
DTLZ3,12,100,13,13,67,67,True,True,260.9513784658771,260.9513854980469,20
DTLZ3,16,100,24,24,79,79,True,True,279.7669452063446,279.7669372558594,20
DTLZ3,20,100,13,13,19,19,True,True,234.0043974943138,234.00439453125,20
DTLZ3,24,100,7,7,54,54,True,True,365.4551939988743,365.4552001953125,20
DTLZ3,28,100,7,7,92,92,True,True,336.8423774922391,336.8423767089844,20
DTLZ3,32,100,5,5,12,12,True,True,353.3091117376474,353.3091125488281,20
DTLZ3,36,100,4,4,33,33,True,True,377.05368968686264,377.0536804199219,20
DTLZ3,40,100,5,5,9,9,True,True,347.63466936575105,347.6346740722656,20
DTLZ3,44,100,6,6,88,88,True,True,346.86208779056136,346.8620910644531,20
DTLZ3,48,100,13,13,88,88,True,True,246.06180234812447,246.06179809570312,20
DTLZ3,52,100,3,3,79,79,True,True,622.6463109733068,622.6463012695312,20
DTLZ3,56,100,12,12,65,65,True,True,551.6391086415994,551.6390991210938,20
DTLZ3,60,100,4,4,93,93,True,True,414.5272292488762,414.5272216796875,20
DTLZ3,64,100,3,3,91,91,True,True,559.4317471195537,559.4317626953125,20
DTLZ3,68,100,2,2,81,81,True,True,266.5129606570994,266.5129699707031,20
DTLZ3,72,100,6,6,26,26,True,True,228.5792759020574,228.5792694091797,20
DTLZ3,76,100,9,9,6,6,True,True,117.0220789542558,117.02207946777344,20
DTLZ3,80,100,6,6,57,57,True,True,496.2826770245746,496.2826843261719,20
DTLZ3,84,100,2,2,74,74,True,True,391.69332655445606,391.6933288574219,20
DTLZ3,88,100,3,3,68,68,True,True,441.236002585644,441.2359924316406,20
DTLZ3,92,100,1,1,87,87,True,True,551.0465890429875,551.0465698242188,20
DTLZ3,96,100,1,1,47,47,True,True,600.0506294872879,600.0506591796875,20
DTLZ3,100,100,4,4,6,6,True,True,570.802506531322,570.802490234375,20
DTLZ3,104,100,2,2,12,12,True,True,564.4311565139498,564.43115234375,20
DTLZ3,108,100,4,4,73,73,True,True,188.0292591526063,188.02926635742188,20
DTLZ3,112,100,6,6,96,96,True,True,218.42163102329846,218.421630859375,20
DTLZ3,116,100,18,18,5,5,True,True,188.42635185953284,188.4263458251953,20
DTLZ3,120,100,15,15,20,20,True,True,161.40276207974625,161.4027557373047,20
DTLZ3,124,100,21,21,66,66,True,True,131.439441602609,131.43943786621094,20
DTLZ3,128,100,12,12,51,51,True,True,434.40429382206656,434.404296875,20
DTLZ3,132,100,6,6,98,98,True,True,117.94447120286586,117.94447326660156,20
DTLZ3,136,100,8,8,72,72,True,True,264.52160458613747,264.5216064453125,20
DTLZ3,140,100,21,21,34,34,True,True,184.97555751669358,184.97555541992188,20
DTLZ3,144,100,19,19,96,96,True,True,2148.1148105831553,2148.11474609375,20
DTLZ3,148,100,18,18,38,38,True,True,887.9386036507159,887.9385986328125,20
DTLZ3,152,100,26,26,34,34,True,True,156.33369072061348,156.3336944580078,20
DTLZ3,156,100,22,22,45,45,True,True,1569.638405530085,1569.638427734375,20
DTLZ3,160,100,15,15,68,68,True,True,983.4135317255369,983.4135131835938,20
DTLZ3,164,100,13,13,65,65,True,True,949.7055909888832,949.70556640625,20
DTLZ3,168,100,10,10,76,76,True,True,348.92485234827484,348.92486572265625,20
DTLZ3,172,100,8,8,5,5,True,True,292.1641027317739,292.1640930175781,20
DTLZ3,176,100,24,24,8,8,True,True,644.9756624816439,644.9756469726562,20
DTLZ3,180,100,39,39,49,49,True,True,445.55672891571083,445.5567321777344,20
DTLZ3,184,100,10,10,31,31,True,True,714.6404119135543,714.6404418945312,20
DTLZ3,188,100,10,10,16,16,True,True,283.1479654974025,283.1479797363281,20
DTLZ3,192,100,12,12,27,27,True,True,476.9952466969793,476.9952392578125,20
DTLZ3,196,100,11,11,13,13,True,True,692.950008528564,692.9500122070312,20
DTLZ3,200,100,10,10,81,81,True,True,118.7037942128866,118.70379638671875,20
DTLZ3,204,100,9,9,85,85,True,True,119.30722742905698,119.3072280883789,20
DTLZ3,208,100,12,12,48,48,True,True,65.18529217017205,65.18529510498047,20
DTLZ3,212,100,27,27,14,14,True,True,201.81118028535457,201.81118774414062,20
DTLZ3,216,100,26,26,65,65,True,True,418.35146599820075,418.3514709472656,20
DTLZ3,220,100,27,27,28,28,True,True,2505.7542695766806,2505.754150390625,20
DTLZ3,224,100,26,26,25,25,True,True,3859.7482058631836,3859.748291015625,20
DTLZ3,228,100,22,22,51,51,True,True,1040.2402596766867,1040.240234375,20
DTLZ3,232,100,5,5,40,40,True,True,878.3811513825947,878.3811645507812,20
DTLZ3,236,100,32,32,87,87,True,True,459.65091005664516,459.6509094238281,20
DTLZ3,240,100,12,12,76,76,True,True,344.52371451953877,344.5237121582031,20
DTLZ3,244,100,13,13,98,98,True,True,523.8790870174133,523.8790893554688,20
DTLZ3,248,100,15,15,36,36,True,True,566.7485348860288,566.74853515625,20
DTLZ3,252,100,16,16,21,21,True,True,239.78377017168893,239.7837677001953,20
DTLZ3,256,100,8,8,75,75,True,True,276.6282454646928,276.62823486328125,20
DTLZ3,260,100,14,14,69,69,True,True,383.98274460662833,383.9827575683594,20
DTLZ3,264,100,7,7,46,46,True,True,440.66086485276844,440.6608581542969,20
DTLZ3,268,100,11,11,26,26,True,True,463.133478839455,463.13348388671875,20
DTLZ3,272,100,6,6,0,0,True,True,944.0607890830663,944.060791015625,20
DTLZ3,276,100,9,9,96,96,True,True,580.5277075072008,580.5277099609375,20
DTLZ3,280,100,16,16,84,84,True,True,442.32110850878115,442.32110595703125,20
DTLZ3,284,100,10,10,16,16,True,True,225.8904533626598,225.8904571533203,20
DTLZ3,288,100,10,10,59,59,True,True,249.65585602754922,249.65585327148438,20
DTLZ3,292,100,12,12,82,82,True,True,392.8723122041879,392.872314453125,20
DTLZ3,296,100,10,10,5,5,True,True,290.94970119866645,290.94970703125,20
DTLZ3,300,100,5,5,33,33,True,True,1045.2268853914245,1045.2269287109375,20
DTLZ3,304,100,22,22,76,76,True,True,805.962339197107,805.9623413085938,20
DTLZ3,308,100,16,16,61,61,True,True,400.83146587408544,400.8314514160156,20
DTLZ3,312,100,15,15,34,34,True,True,237.83269880603254,237.83270263671875,20
DTLZ3,316,100,17,17,91,91,True,True,302.5379904148871,302.5379943847656,20
DTLZ3,320,100,16,16,99,99,True,True,252.25258003153203,252.25257873535156,20
DTLZ4,4,100,11,11,40,40,True,True,0.1147575504686009,0.11475755274295807,20
DTLZ4,8,100,43,43,98,98,True,True,0.7085781868838766,0.7085781693458557,20
DTLZ4,12,100,40,40,96,96,True,True,0.6564030892190614,0.6564030647277832,20
DTLZ4,16,100,46,46,7,7,True,True,0.692725237271073,0.6927252411842346,20
DTLZ4,20,100,40,40,2,2,True,True,0.645858922739382,0.6458589434623718,20
DTLZ4,24,100,54,55,22,22,True,True,0.7312872322713405,0.7312872409820557,20
DTLZ4,28,100,53,53,7,7,True,True,0.9564806433887014,0.9564806222915649,20
DTLZ4,32,100,16,16,81,81,True,True,0.023837345584663334,0.023837344720959663,20
DTLZ4,36,100,11,11,33,33,True,True,0.0321221996807148,0.03212219849228859,20
DTLZ4,40,100,74,72,28,28,True,True,0.8775067602393533,0.8775067329406738,20
DTLZ4,44,100,85,85,66,66,True,True,0.7137312860799051,0.7137312889099121,20
DTLZ4,48,100,85,85,7,7,True,True,0.7997313246260594,0.7997313141822815,20
DTLZ4,52,100,82,82,8,8,True,True,0.752458983565282,0.7524589896202087,20
DTLZ4,56,100,75,75,76,76,True,True,0.7765313130487439,0.7765313386917114,20
DTLZ4,60,100,19,19,41,41,True,True,0.0261918645945384,0.026191864162683487,20
DTLZ4,64,100,18,18,1,1,True,True,0.027531926258542047,0.027531925588846207,20
DTLZ4,68,100,9,9,55,55,True,True,0.12580872115176275,0.1258087158203125,20
DTLZ4,72,100,12,12,53,53,True,True,0.14567538940176922,0.145675390958786,20
DTLZ4,76,100,2,2,4,4,True,True,0.03758754044665567,0.037587542086839676,20
DTLZ4,80,100,22,22,28,28,True,True,0.0910995767764589,0.0910995751619339,20
DTLZ4,84,100,23,23,59,59,True,True,0.1323495757468861,0.13234958052635193,20
DTLZ4,88,100,23,23,62,62,True,True,0.0995088476014034,0.0995088443160057,20
DTLZ4,92,100,2,2,29,29,True,True,0.19608254734066055,0.19608254730701447,20
DTLZ4,96,100,25,25,35,35,True,True,0.11909779202348475,0.11909779161214828,20
DTLZ4,100,100,25,25,42,42,True,True,0.07872067499129717,0.07872067391872406,20
DTLZ4,104,100,16,16,85,85,True,True,0.07575958372929908,0.07575958222150803,20
DTLZ4,108,100,15,15,50,50,True,True,0.17178272670141254,0.1717827320098877,20
DTLZ4,112,100,23,23,46,46,True,True,0.1164121557135998,0.11641215533018112,20
DTLZ4,116,100,11,11,7,7,True,True,0.14163920122373463,0.14163920283317566,20
DTLZ4,120,100,15,15,1,1,True,True,0.1296745712834836,0.12967456877231598,20
DTLZ4,124,100,24,24,41,41,True,True,0.09468018366324497,0.09468018263578415,20
DTLZ4,128,100,31,31,80,80,True,True,0.21690264637845622,0.21690264344215393,20
DTLZ4,132,100,19,19,0,0,True,True,0.1618155625781165,0.1618155688047409,20
DTLZ4,136,100,26,26,10,10,True,True,0.13716005712245485,0.137160062789917,20
DTLZ4,140,100,22,22,71,71,True,True,0.12246044211329074,0.12246043980121613,20
DTLZ4,144,100,21,21,12,12,True,True,0.13252004163167785,0.13252003490924835,20
DTLZ4,148,100,15,15,54,54,True,True,0.08807946520845984,0.08807946741580963,20
DTLZ4,152,100,24,24,12,12,True,True,0.1089835552718847,0.10898355394601822,20
DTLZ4,156,100,48,48,53,53,True,True,0.8225413779563631,0.822541356086731,20
DTLZ4,160,100,39,39,33,33,True,True,0.7384659045896472,0.7384659051895142,20
DTLZ4,164,100,33,33,96,96,True,True,0.5342816041404996,0.5342816114425659,20
DTLZ4,168,100,42,42,69,69,True,True,0.6037000143157072,0.6037000417709351,20
DTLZ4,172,100,53,53,90,90,True,True,1.9014614803628376,1.9014614820480347,20
DTLZ4,176,100,12,12,68,68,True,True,0.0881449225092474,0.08814492076635361,20
DTLZ4,180,100,16,16,59,59,True,True,0.09735718349742793,0.09735718369483948,20
DTLZ4,184,100,18,18,77,77,True,True,0.11315821902946845,0.113158218562603,20
DTLZ4,188,100,43,43,51,51,True,True,1.487749941929096,1.4877499341964722,20
DTLZ4,192,100,75,75,42,42,True,True,6.868380217717031,6.868380069732666,20
DTLZ4,196,100,71,71,26,26,True,True,2.549983624987382,2.5499837398529053,20
DTLZ4,200,100,62,62,49,49,True,True,0.9790396732528798,0.9790396690368652,20
DTLZ4,204,100,55,55,27,27,True,True,0.978021048344142,0.9780210256576538,20
DTLZ4,208,100,62,62,20,20,True,True,0.6361580813688956,0.6361581087112427,20
DTLZ4,212,100,75,75,7,7,True,True,4.878645990992473,4.878645896911621,20
DTLZ4,216,100,78,78,55,55,True,True,5.144141531019843,5.144141674041748,20
DTLZ4,220,100,54,54,87,87,True,True,1.5599976389826582,1.5599976778030396,20
DTLZ4,224,100,60,60,26,26,True,True,7.044472210924198,7.0444722175598145,20
DTLZ4,228,100,50,50,55,55,True,True,2.268464370479396,2.2684643268585205,20
DTLZ4,232,100,69,70,43,43,True,True,5.736309385797514,5.73630952835083,20
DTLZ4,236,100,63,65,51,51,True,True,2.381233930832771,2.3812339305877686,20
DTLZ4,240,100,68,70,37,37,True,True,2.766430553765466,2.766430616378784,20
DTLZ4,244,100,39,41,52,52,True,True,0.6698275599335796,0.6698275804519653,20
DTLZ4,248,100,53,53,82,82,True,True,0.7140020082540226,0.7140020132064819,20
DTLZ4,252,100,40,40,1,1,True,True,0.5986352189508779,0.598635196685791,20
DTLZ4,256,100,48,48,19,19,True,True,0.6071387874974544,0.6071388125419617,20
DTLZ4,260,100,33,33,69,69,True,True,0.5596610164349675,0.5596610307693481,20
DTLZ4,264,100,28,28,71,71,True,True,0.5249288375519964,0.5249288082122803,20
DTLZ4,268,100,33,33,39,39,True,True,0.5762894868803221,0.5762894749641418,20
DTLZ4,272,100,22,22,97,97,True,True,0.511749446069785,0.5117494463920593,20
DTLZ4,276,100,29,29,37,37,True,True,0.5276229597792209,0.5276229381561279,20
DTLZ4,280,100,33,33,49,49,True,True,0.42521957328256554,0.4252195656299591,20
DTLZ4,284,100,44,44,42,42,True,True,0.45471759249850824,0.45471760630607605,20
DTLZ4,288,100,48,48,85,85,True,True,0.6979049544793188,0.6979049444198608,20
DTLZ4,292,100,55,56,68,68,True,True,0.5730064783260531,0.5730064511299133,20
DTLZ4,296,100,23,23,8,8,True,True,0.4100521451778302,0.4100521504878998,20
DTLZ4,300,100,17,17,43,43,True,True,0.39453364044710537,0.394533634185791,20
DTLZ4,304,100,19,19,42,42,True,True,0.5051625108419463,0.5051625370979309,20
DTLZ4,308,100,33,33,96,96,True,True,0.41424831106930804,0.4142483174800873,20
DTLZ4,312,100,71,71,73,73,True,True,0.5714779373937423,0.5714779496192932,20
DTLZ4,316,100,59,62,28,28,True,True,1.0017852028294918,1.001785159111023,20
DTLZ7,4,100,22,22,34,34,True,True,0.9623249950643353,0.9623249769210815,20
DTLZ7,8,100,6,6,87,87,True,True,1.0815304978998412,1.0815304517745972,20
DTLZ7,12,100,5,5,32,32,True,True,1.8443460813251749,1.844346046447754,20
DTLZ7,16,100,8,8,91,91,True,True,0.5723483786927875,0.5723483562469482,20
DTLZ7,20,100,7,7,9,9,True,True,0.4530108058120961,0.45301079750061035,20
DTLZ7,24,100,6,6,27,27,True,True,0.537344686545372,0.5373446941375732,20
DTLZ7,28,100,26,26,26,26,True,True,0.28475463981541427,0.2847546339035034,20
DTLZ7,32,100,19,19,45,45,True,True,0.2635051712111967,0.26350516080856323,20
DTLZ7,36,100,17,17,75,75,True,True,0.6381705573942398,0.6381705403327942,20
DTLZ7,40,100,21,21,53,53,True,True,0.4915451523089695,0.4915451407432556,20
DTLZ7,44,100,11,11,80,80,True,True,0.3747203854795416,0.37472039461135864,20
DTLZ7,48,100,11,11,67,67,True,True,0.4050824807307603,0.40508249402046204,20
DTLZ7,52,100,3,3,17,17,True,True,0.30487051719941133,0.30487051606178284,20
DTLZ7,56,100,9,9,82,82,True,True,0.285623141816879,0.28562313318252563,20
DTLZ7,60,100,16,16,37,37,True,True,0.22409191566813974,0.22409191727638245,20
DTLZ7,64,100,28,28,59,59,True,True,0.370685855364911,0.3706858456134796,20
DTLZ7,68,100,20,20,76,76,True,True,0.1636926060168237,0.16369260847568512,20
DTLZ7,72,100,16,16,45,45,True,True,0.2748057207116607,0.2748057246208191,20
DTLZ7,76,100,18,18,17,17,True,True,0.13838462222105338,0.1383846253156662,20
DTLZ7,80,100,9,9,48,48,True,True,0.12405612411166587,0.1240561231970787,20
DTLZ7,84,100,13,13,33,33,True,True,0.12161098689883115,0.12161098420619965,20
DTLZ7,88,100,7,7,64,64,True,True,0.21523100387604754,0.2152310013771057,20
DTLZ7,92,100,14,14,93,93,True,True,0.22883200246307667,0.22883200645446777,20
DTLZ7,96,100,15,15,65,65,True,True,0.1980325887451586,0.19803258776664734,20
DTLZ7,100,100,11,11,43,43,True,True,0.09525462434907253,0.09525462239980698,20
DTLZ7,104,100,12,12,83,83,True,True,0.273874583227773,0.27387458086013794,20
DTLZ7,108,100,30,30,86,86,True,True,1.623879808148314,1.6238797903060913,20
DTLZ7,112,100,24,24,75,75,True,True,0.6004513876806462,0.6004514098167419,20
DTLZ7,116,100,57,57,73,73,True,True,0.7006018316676732,0.7006018161773682,20
DTLZ7,120,100,49,49,64,64,True,True,0.3851903639750326,0.38519036769866943,20
DTLZ7,124,100,49,49,51,51,True,True,0.5705129851997827,0.5705130100250244,20
DTLZ7,128,100,42,42,86,86,True,True,0.4188189203661391,0.4188189208507538,20
DTLZ7,132,100,27,27,8,8,True,True,5.851378140100116,5.851377964019775,20
DTLZ7,136,100,21,21,0,0,True,True,3.797732998554373,3.7977330684661865,20
DTLZ7,140,100,56,50,82,82,True,True,3.901195847657296,3.901195764541626,20
DTLZ7,144,100,7,7,20,20,True,True,16.00451406537969,16.004514694213867,20
DTLZ7,148,100,10,10,89,89,True,True,28.163140871550393,28.16314125061035,20
DTLZ7,152,100,7,7,0,0,True,True,5.438221285808624,5.438221454620361,20
DTLZ7,156,100,7,7,80,80,True,True,15.657740735239225,15.657740592956543,20
DTLZ7,160,100,8,8,7,7,True,True,8.774811923464183,8.774811744689941,20
DTLZ7,164,100,10,10,45,45,True,True,20.94218871174838,20.942188262939453,20
DTLZ7,168,100,12,12,96,96,True,True,27.792925767289777,27.792924880981445,20
DTLZ7,172,100,11,11,92,92,True,True,17.359917303185384,17.35991668701172,20
DTLZ7,176,100,18,18,34,34,True,True,12.488165662442217,12.488165855407715,20
DTLZ7,180,100,17,17,97,97,True,True,17.03393632859642,17.033935546875,20
DTLZ7,184,100,19,19,60,60,True,True,7.493636912686452,7.4936370849609375,20
DTLZ7,188,100,17,17,61,61,True,True,0.8032391208331683,0.803239107131958,20
DTLZ7,192,100,17,17,69,69,True,True,13.943665808409342,13.943665504455566,20
DTLZ7,196,100,21,21,8,8,True,True,1.0774743516852887,1.0774743556976318,20
DTLZ7,200,100,13,13,73,73,True,True,0.3550273809665787,0.35502737760543823,20
DTLZ7,204,100,18,18,89,89,True,True,6.6831479525544895,6.68314790725708,20
DTLZ7,208,100,22,22,69,69,True,True,0.6884015072544151,0.6884015202522278,20
DTLZ7,212,100,15,15,34,34,True,True,10.854099816669025,10.854100227355957,20
DTLZ7,216,100,16,16,88,88,True,True,4.2892123579752575,4.289212226867676,20
DTLZ7,220,100,18,18,44,44,True,True,4.371585980562226,4.371585845947266,20
DTLZ7,224,100,16,16,17,17,True,True,2.6892298671625112,2.689229965209961,20
DTLZ7,228,100,34,34,18,18,True,True,0.6781808594065162,0.6781808733940125,20
DTLZ7,232,100,19,19,65,65,True,True,3.6720818517986538,3.67208194732666,20
DTLZ7,236,100,17,17,42,42,True,True,5.95057428351329,5.9505743980407715,20
DTLZ7,240,100,11,11,38,38,True,True,0.9369470360273325,0.9369470477104187,20
DTLZ7,244,100,17,17,80,80,True,True,3.6150221069527153,3.6150221824645996,20
DTLZ7,248,100,16,16,80,80,True,True,1.9494848589606277,1.9494848251342773,20
DTLZ7,252,100,6,6,24,24,True,True,0.62927504821304,0.6292750239372253,20
DTLZ7,256,100,24,24,20,20,True,True,3.440975807410056,3.4409759044647217,20
DTLZ7,260,100,13,13,99,99,True,True,0.4970520742158146,0.49705207347869873,20
DTLZ7,264,100,21,21,6,6,True,True,0.5419014130180931,0.5419014096260071,20
DTLZ7,268,100,6,6,90,90,True,True,4.383873565870676,4.383873462677002,20
DTLZ7,272,100,14,14,73,73,True,True,1.9743834132558271,1.9743833541870117,20
DTLZ7,276,100,8,8,44,44,True,True,4.791401856645148,4.7914018630981445,20
DTLZ7,280,100,26,26,95,95,True,True,0.617762734251921,0.6177627444267273,20
DTLZ7,284,100,10,10,41,41,True,True,0.4353046582685281,0.4353046715259552,20
DTLZ7,288,100,10,10,60,60,True,True,0.29253113867372427,0.2925311326980591,20
DTLZ7,292,100,12,12,54,54,True,True,0.4735016437417154,0.47350165247917175,20
DTLZ7,296,100,13,13,24,24,True,True,1.02297855877085,1.0229785442352295,20
DTLZ7,300,100,17,17,38,38,True,True,1.7483781468058008,1.7483781576156616,20
DTLZ7,304,100,14,14,14,14,True,True,0.8124792069461559,0.8124791979789734,20
DTLZ7,308,100,17,17,78,78,True,True,0.47062834219132627,0.4706283509731293,20
DTLZ7,312,100,11,11,62,62,True,True,1.175051083672645,1.1750510931015015,20
DTLZ7,316,100,20,20,69,69,True,True,0.29379795475591736,0.29379794001579285,20
DTLZ7,320,100,15,15,41,41,True,True,0.1678666920954418,0.16786669194698334,20
DTLZ7,324,100,14,14,2,2,True,True,1.4533875577170488,1.4533874988555908,20
DTLZ7,328,100,22,22,46,46,True,True,0.5649291754367779,0.564929187297821,20
DTLZ7,332,100,21,21,54,54,True,True,0.8747462306547618,0.8747462034225464,20
DTLZ7,336,100,29,29,89,89,True,True,1.5853531448929514,1.585353136062622,20
DTLZ7,340,100,23,23,86,86,True,True,0.7325090603979708,0.7325090765953064,20
DTLZ7,344,100,25,25,76,76,True,True,2.0220449367352873,2.0220448970794678,20
DTLZ7,348,100,19,19,9,9,True,True,0.4374238385784407,0.43742382526397705,20
DTLZ7,352,100,21,21,64,64,True,True,0.39957966254676025,0.3995796740055084,20
DTLZ7,356,100,25,25,68,68,True,True,1.1375452914223465,1.1375453472137451,20
DTLZ7,360,100,17,17,11,11,True,True,1.729818750098859,1.7298187017440796,20
DTLZ7,364,100,25,25,71,71,True,True,0.38734379368588645,0.38734379410743713,20
DTLZ7,368,100,11,11,7,7,True,True,1.3509581162047188,1.3509581089019775,20
DTLZ7,372,100,19,19,58,58,True,True,0.408963361775649,0.4089633524417877,20
DTLZ7,376,100,24,24,48,48,True,True,0.5369808223976441,0.5369808077812195,20
DTLZ7,380,100,33,33,7,7,True,True,0.9165310908319768,0.9165310859680176,20
DTLZ7,384,100,30,30,85,85,True,True,0.35558132818750515,0.3555813133716583,20
DTLZ7,388,100,22,22,73,73,True,True,0.2370920507078833,0.2370920479297638,20
DTLZ7,392,100,36,36,83,83,True,True,0.3847063744071215,0.38470637798309326,20
DTLZ7,396,100,27,27,5,5,True,True,0.535505768471278,0.5355057716369629,20
DTLZ7,400,100,24,24,2,2,True,True,0.2720316892982366,0.27203169465065,20
DTLZ7,404,100,8,8,93,93,True,True,1.6759842580757445,1.675984263420105,20
DTLZ7,408,100,23,23,76,76,True,True,0.9307069696758562,0.9307069778442383,20
DTLZ7,412,100,23,23,45,45,True,True,0.6105246525596116,0.6105246543884277,20
DTLZ7,416,100,21,21,92,92,True,True,0.1811715111008742,0.1811715066432953,20
DTLZ7,420,100,37,37,48,48,True,True,1.9539310221222792,1.9539309740066528,20
DTLZ7,424,100,25,25,50,50,True,True,0.7674444185633462,0.7674444317817688,20
DTLZ7,428,100,33,33,52,52,True,True,1.2936515886902376,1.2936515808105469,20
DTLZ7,432,100,23,23,34,34,True,True,0.2021336373863563,0.2021336406469345,20
DTLZ7,436,100,18,18,61,61,True,True,0.18085710609102248,0.1808571070432663,20
DTLZ7,440,100,22,22,67,67,True,True,0.18244578433389758,0.18244577944278717,20
DTLZ7,444,100,18,18,67,67,True,True,0.32242102438990194,0.32242101430892944,20
DTLZ7,448,100,28,28,99,99,True,True,0.5721490208964599,0.5721490383148193,20
DTLZ7,452,100,29,29,19,19,True,True,0.16777155486931672,0.16777154803276062,20
DTLZ7,456,100,21,21,13,13,True,True,0.5662181771621703,0.5662181973457336,20
DTLZ7,460,100,33,33,17,17,True,True,2.2645664944554222,2.264566421508789,20
DTLZ7,464,100,37,37,34,34,True,True,1.0788527961561276,1.0788527727127075,20
DTLZ7,468,100,26,26,97,97,True,True,1.1723902055523368,1.1723902225494385,20
DTLZ7,472,100,41,41,55,55,True,True,1.3734261466238282,1.3734261989593506,20
DTLZ7,476,100,51,51,90,90,True,True,3.1895558510402227,3.1895558834075928,20
DTLZ7,480,100,46,46,13,13,True,True,0.8280528191859513,0.828052818775177,20
DTLZ7,484,100,31,31,49,49,True,True,1.4077462519150212,1.4077461957931519,20
DTLZ7,488,100,62,62,45,45,True,True,4.4199540770879775,4.419954299926758,20
DTLZ7,492,100,21,21,76,76,True,True,0.3482923821624626,0.34829238057136536,20
DTLZ7,496,100,16,16,25,25,True,True,4.054801479408921,4.0548014640808105,20
DTLZ7,500,100,16,16,88,88,True,True,2.0601935222337815,2.0601935386657715,20
DTLZ7,504,100,23,23,67,67,True,True,2.1722584661606734,2.1722583770751953,20
DTLZ7,508,100,14,14,21,21,True,True,2.5011901836918926,2.501190185546875,20
DTLZ7,512,100,14,14,37,37,True,True,1.148328075625937,1.1483280658721924,20
DTLZ7,516,100,19,19,96,96,True,True,0.455599204944831,0.45559921860694885,20
DTLZ7,520,100,27,27,49,49,True,True,0.28895900756881104,0.28895899653434753,20
DTLZ7,524,100,25,25,57,57,True,True,0.26123346521529867,0.26123347878456116,20
DTLZ7,528,100,25,25,96,96,True,True,0.33518074704873135,0.33518075942993164,20
DTLZ7,532,100,24,24,13,13,True,True,0.3169761418111142,0.3169761300086975,20
DTLZ7,536,100,18,18,91,91,True,True,0.1985727899592947,0.1985727846622467,20
DTLZ7,540,100,26,26,20,20,True,True,0.24868645558210736,0.24868646264076233,20
DTLZ7,544,100,26,26,35,35,True,True,0.3401405736362976,0.34014058113098145,20
DTLZ7,548,100,28,28,25,25,True,True,0.377290419118433,0.37729042768478394,20
DTLZ7,552,100,25,25,18,18,True,True,0.3480388746496151,0.3480388820171356,20
DTLZ7,556,100,21,21,87,87,True,True,0.23000714309443285,0.230007141828537,20
DTLZ7,560,100,30,30,53,53,True,True,0.2899345816282214,0.28993457555770874,20
DTLZ7,564,100,14,14,9,9,True,True,0.6463225899239952,0.6463226079940796,20
DTLZ7,568,100,29,29,57,57,True,True,0.16885737003730245,0.1688573658466339,20
DTLZ7,572,100,17,17,40,40,True,True,0.1693042345692005,0.1693042367696762,20
DTLZ7,576,100,11,11,76,76,True,True,0.14468705735252463,0.14468705654144287,20
DTLZ7,580,100,29,29,59,59,True,True,0.404028855578564,0.40402886271476746,20
DTLZ7,584,100,27,27,48,48,True,True,0.5073611997602944,0.5073611736297607,20
DTLZ7,588,100,28,28,17,17,True,True,0.3523925992113823,0.35239261388778687,20
DTLZ7,592,100,20,20,2,2,True,True,0.35629318768765356,0.3562932014465332,20
