problema,D,M,geracao,N,K,frac_n1,count,desal,desal_frac,aceito,slot,flag_copia,cand_dist,pos,pos_le_K,argmax,is_argmax,n_linhas_arquivo,frac_linhas_arquivo,n_nivel1_resim,sig_max,sig_med,quotas
BBOB_F5,10,2,214,100,58,0.58,51,25,0.25,1,0,False,6.619186036016744,55.0,True,81,False,1,0.01,80,7.4798583984375,5.775113821029663,"[80, 0, 18, 2]"
BBOB_F5,10,2,218,100,59,0.59,51,31,0.31,1,0,False,5.664538208147895,31.0,True,52,False,1,0.01,89,6.456043720245361,5.051278591156006,"[89, 1, 8, 2]"
BBOB_F5,10,2,222,100,54,0.54,51,28,0.28,1,0,False,4.125614839169043,29.0,True,9,False,1,0.01,79,6.427935600280762,4.319035291671753,"[79, 4, 12, 5]"
BBOB_F5,10,2,226,100,39,0.39,51,38,0.38,1,0,False,5.676070700080474,34.0,True,4,False,1,0.01,76,7.730880260467529,5.021329402923584,"[76, 3, 16, 5]"
BBOB_F5,10,2,230,100,56,0.56,51,33,0.33,1,0,False,4.627494950935576,16.0,True,34,False,1,0.01,86,6.318765640258789,4.57455039024353,"[86, 7, 4, 3]"
BBOB_F5,10,2,234,100,66,0.66,51,24,0.24,1,0,False,6.865139681692352,57.0,True,43,False,1,0.01,88,7.15199613571167,5.987508535385132,"[88, 1, 9, 2]"
BBOB_F5,10,2,238,100,57,0.57,51,29,0.29,1,0,False,4.790231119944323,53.0,True,96,False,1,0.01,84,5.848194122314453,4.235970735549927,"[84, 1, 9, 6]"
BBOB_F5,10,2,242,100,72,0.72,51,19,0.19,1,0,False,4.214508451124524,27.0,True,42,False,1,0.01,89,7.260022163391113,5.452274322509766,"[89, 4, 3, 4]"
BBOB_F5,10,2,246,100,69,0.69,51,26,0.26,1,0,False,3.9410350340387574,37.0,True,57,False,1,0.01,95,6.806262969970703,4.725234270095825,"[95, 1, 4, 0]"
BBOB_F5,10,2,250,100,84,0.84,51,16,0.16,1,0,False,8.581918993479666,71.0,True,85,False,1,0.01,100,8.81365966796875,5.980619192123413,"[100, 0, 0, 0]"
BBOB_F5,10,2,254,100,61,0.61,51,28,0.28,1,0,False,4.69373873033657,11.0,True,99,False,1,0.01,87,8.743934631347656,5.74575662612915,"[87, 1, 11, 1]"
BBOB_F5,10,2,258,100,92,0.92,20,7,0.07,1,0,False,5.24347157365372,24.0,True,26,False,1,0.01,99,9.093225479125977,5.1706702709198,"[99, 0, 1, 0]"
BBOB_F5,10,2,262,100,90,0.9,3,9,0.09,1,0,False,2.694234910572653,80.0,True,89,False,1,0.01,99,3.6687331199645996,2.106055498123169,"[99, 0, 1, 0]"
BBOB_F5,10,2,266,100,93,0.93,15,6,0.06,1,0,False,6.880225678484502,9.0,True,9,True,1,0.01,99,6.880225658416748,4.9464240074157715,"[99, 1, 0, 0]"
BBOB_F5,10,2,270,100,71,0.71,51,18,0.18,1,0,False,5.9499464636165085,63.0,True,89,False,1,0.01,89,7.163691520690918,4.6771886348724365,"[89, 0, 8, 3]"
BBOB_F5,10,2,274,100,65,0.65,51,30,0.3,1,0,False,3.6124018002487417,56.0,True,6,False,1,0.01,94,7.283229827880859,4.78515362739563,"[94, 1, 1, 4]"
BBOB_F5,10,2,278,100,66,0.66,51,29,0.29,1,0,False,6.110901752532681,61.0,True,95,False,1,0.01,94,9.185728073120117,5.154926061630249,"[94, 0, 5, 1]"
BBOB_F55,10,2,2,100,100,1.0,0,90,0.9,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,6,100,99,0.99,0,90,0.9,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,10,100,93,0.93,0,86,0.86,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,14,100,93,0.93,0,88,0.88,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,18,100,91,0.91,0,90,0.9,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,22,100,95,0.95,0,89,0.89,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,26,100,91,0.91,0,83,0.83,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,30,100,93,0.93,26,6,0.06,1,0,False,9.512619134446947,4.0,True,4,True,1,0.01,99,9.512619018554688,7.027813911437988,"[99, 0, 1, 0]"
BBOB_F55,10,2,34,100,94,0.94,0,91,0.91,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,38,100,91,0.91,0,87,0.87,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,42,100,93,0.93,13,6,0.06,1,0,False,6.406256297470555,47.0,True,48,False,1,0.01,99,9.042986869812012,6.309826612472534,"[99, 1, 0, 0]"
BBOB_F55,10,2,46,100,90,0.9,31,9,0.09,1,0,False,4.91198624877913,84.0,True,20,False,1,0.01,98,9.704227447509766,6.6191086769104,"[98, 1, 1, 0]"
BBOB_F55,10,2,50,100,96,0.96,0,91,0.91,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,54,100,94,0.94,27,4,0.04,1,0,False,7.625697167662662,88.0,True,94,False,1,0.01,98,10.813423156738281,7.4791529178619385,"[98, 0, 1, 1]"
BBOB_F55,10,2,58,100,80,0.8,51,17,0.17,1,0,False,3.372613965729448,53.0,True,66,False,1,0.01,97,10.12224292755127,6.505108118057251,"[97, 1, 2, 0]"
BBOB_F55,10,2,62,100,91,0.91,24,7,0.07,1,0,False,6.650954631202778,40.0,True,45,False,1,0.01,98,9.774579048156738,6.720313549041748,"[98, 0, 2, 0]"
BBOB_F55,10,2,66,100,91,0.91,14,9,0.09,1,0,False,4.337149580300864,66.0,True,72,False,1,0.01,100,8.53329849243164,5.900748252868652,"[100, 0, 0, 0]"
BBOB_F55,10,2,70,100,93,0.93,28,7,0.07,1,0,False,5.415951605722599,92.0,True,44,False,1,0.01,100,9.730740547180176,6.586876392364502,"[100, 0, 0, 0]"
BBOB_F55,10,2,74,100,90,0.9,47,10,0.1,1,0,False,6.597316450259888,40.0,True,43,False,1,0.01,100,9.187975883483887,6.992724418640137,"[100, 0, 0, 0]"
BBOB_F55,10,2,78,100,91,0.91,0,89,0.89,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,82,100,93,0.93,0,90,0.9,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,86,100,96,0.96,0,91,0.91,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,90,100,96,0.96,0,90,0.9,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,94,100,91,0.91,28,7,0.07,1,0,False,5.926520256025071,1.0,True,2,False,1,0.01,98,10.174787521362305,7.564704656600952,"[98, 0, 2, 0]"
BBOB_F55,10,2,98,100,95,0.95,0,89,0.89,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,102,100,79,0.79,51,16,0.16,1,0,False,6.592495710122358,67.0,True,88,False,1,0.01,95,9.62735366821289,6.7671003341674805,"[95, 3, 2, 0]"
BBOB_F55,10,2,106,100,93,0.93,0,86,0.86,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,110,100,90,0.9,0,89,0.89,0,1,True,0.0,,,0,,100,1.0,10,0.0,0.0,"[10, 30, 40, 20]"
BBOB_F55,10,2,114,100,85,0.85,51,14,0.14,1,0,False,8.24076445506218,47.0,True,25,False,1,0.01,99,9.046436309814453,6.381646633148193,"[99, 0, 1, 0]"
BBOB_F55,10,2,118,100,68,0.68,51,25,0.25,1,0,False,5.865111636105975,57.0,True,86,False,1,0.01,93,8.66913890838623,5.8980114459991455,"[93, 3, 4, 0]"
BBOB_F55,10,2,122,100,76,0.76,51,24,0.24,1,0,False,6.7259526804588,59.0,True,16,False,1,0.01,100,8.26565170288086,5.630134344100952,"[100, 0, 0, 0]"
BBOB_F55,10,2,126,100,75,0.75,51,22,0.22,1,0,False,5.189390843605519,9.0,True,97,False,1,0.01,96,8.252098083496094,6.0481226444244385,"[96, 2, 2, 0]"
BBOB_F55,10,2,130,100,79,0.79,51,20,0.2,1,0,False,4.3952821535854385,76.0,True,97,False,1,0.01,99,8.898567199707031,6.2271294593811035,"[99, 0, 1, 0]"
BBOB_F55,10,2,134,100,85,0.85,51,14,0.14,1,0,False,5.350137597212754,41.0,True,46,False,1,0.01,98,9.783672332763672,7.2351908683776855,"[98, 2, 0, 0]"
BBOB_F55,10,2,138,100,74,0.74,51,21,0.21,1,0,False,3.734199837705209,56.0,True,79,False,1,0.01,95,8.67899227142334,5.816907644271851,"[95, 3, 2, 0]"
BBOB_F55,10,2,142,100,74,0.74,51,20,0.2,1,0,False,7.13586908180418,40.0,True,52,False,1,0.01,94,9.907038688659668,7.052067756652832,"[94, 5, 1, 0]"
BBOB_F55,10,2,146,100,69,0.69,51,25,0.25,1,0,False,6.5887624617463985,6.0,True,8,False,1,0.01,93,9.757488250732422,6.446818113327026,"[93, 6, 1, 0]"
BBOB_F55,10,2,150,100,75,0.75,51,21,0.21,1,0,False,5.946646457115234,56.0,True,70,False,1,0.01,95,8.289438247680664,5.707474946975708,"[95, 3, 2, 0]"
BBOB_F55,10,2,154,100,70,0.7,51,25,0.25,1,0,False,5.627517011663443,55.0,True,71,False,1,0.01,94,8.65656566619873,5.907632350921631,"[94, 2, 3, 1]"
BBOB_F55,10,2,158,100,67,0.67,51,30,0.3,1,0,False,5.12191540663711,57.0,True,82,False,1,0.01,95,9.313868522644043,5.37294602394104,"[95, 5, 0, 0]"
BBOB_F55,10,2,162,100,78,0.78,51,18,0.18,1,0,False,8.119589528239901,0.0,True,0,True,1,0.01,96,8.119589805603027,5.686243295669556,"[96, 1, 3, 0]"
BBOB_F55,10,2,166,100,72,0.72,51,20,0.2,1,0,False,7.158773442675533,22.0,True,21,False,1,0.01,92,8.45110034942627,5.540024995803833,"[92, 8, 0, 0]"
BBOB_F55,10,2,170,100,71,0.71,51,28,0.28,1,0,False,6.577685537511949,22.0,True,51,False,1,0.01,99,8.804967880249023,5.782338380813599,"[99, 1, 0, 0]"
BBOB_F55,10,2,174,100,71,0.71,51,26,0.26,1,0,False,6.804258946208817,3.0,True,3,True,1,0.01,96,6.804258823394775,5.416468620300293,"[96, 0, 4, 0]"
BBOB_F55,10,2,178,100,69,0.69,51,24,0.24,1,0,False,5.962249771060225,16.0,True,23,False,1,0.01,92,7.949555397033691,5.339314222335815,"[92, 6, 2, 0]"
BBOB_F55,10,2,182,100,78,0.78,51,22,0.22,1,0,False,4.376898304258906,67.0,True,89,False,1,0.01,99,7.996312141418457,5.213777303695679,"[99, 1, 0, 0]"
BBOB_F55,10,2,186,100,83,0.83,51,15,0.15,1,0,False,6.425952395634591,45.0,True,53,False,1,0.01,97,9.234283447265625,6.5893824100494385,"[97, 3, 0, 0]"
BBOB_F55,10,2,190,100,90,0.9,27,9,0.09,1,0,False,6.900737145319548,61.0,True,70,False,1,0.01,99,9.642086029052734,6.8448710441589355,"[99, 1, 0, 0]"
BBOB_F55,10,2,194,100,88,0.88,51,11,0.11,1,0,False,6.149105749462401,46.0,True,53,False,1,0.01,98,9.848113059997559,5.638826847076416,"[98, 1, 1, 0]"
BBOB_F55,10,2,198,100,80,0.8,51,14,0.14,1,0,False,4.099614220335387,9.0,True,35,False,1,0.01,94,7.88470983505249,4.8789520263671875,"[94, 4, 0, 2]"
BBOB_F55,10,2,202,100,66,0.66,51,29,0.29,1,0,False,4.432639943905845,45.0,True,44,False,1,0.01,95,8.386764526367188,5.891328811645508,"[95, 2, 3, 0]"
BBOB_F55,10,2,206,100,86,0.86,51,10,0.1,1,0,False,4.85973790895135,26.0,True,30,False,1,0.01,95,7.957022666931152,5.51404333114624,"[95, 4, 1, 0]"
BBOB_F55,10,2,210,100,67,0.67,51,24,0.24,1,0,False,5.6069729714800385,4.0,True,67,False,1,0.01,90,9.978918075561523,6.021735191345215,"[90, 7, 2, 1]"
BBOB_F55,10,2,214,100,73,0.73,51,22,0.22,1,0,False,4.665724566401429,58.0,True,81,False,1,0.01,94,7.8750786781311035,5.004323482513428,"[94, 4, 2, 0]"
BBOB_F55,10,2,218,100,73,0.73,51,18,0.18,1,0,False,4.367385393063293,3.0,True,20,False,1,0.01,91,7.662997722625732,5.097463607788086,"[91, 5, 2, 2]"
BBOB_F55,10,2,222,100,65,0.65,51,24,0.24,1,0,False,5.063414578219573,56.0,True,88,False,1,0.01,88,8.649694442749023,5.706679105758667,"[88, 8, 3, 1]"
BBOB_F55,10,2,226,100,74,0.74,51,22,0.22,1,0,False,5.637461207004731,60.0,True,26,False,1,0.01,95,8.135993003845215,6.099240064620972,"[95, 5, 0, 0]"
BBOB_F55,10,2,230,100,77,0.77,51,18,0.18,1,0,False,5.616651900527213,25.0,True,29,False,1,0.01,95,7.027341842651367,5.272799491882324,"[95, 2, 2, 1]"
BBOB_F55,10,2,234,100,91,0.91,3,5,0.05,1,0,False,2.120388177523415,81.0,True,89,False,1,0.01,96,4.8560261726379395,2.5745526552200317,"[96, 3, 1, 0]"
BBOB_F55,10,2,238,100,75,0.75,51,23,0.23,1,0,False,3.0386549367304547,24.0,True,32,False,1,0.01,98,9.587450981140137,5.998244762420654,"[98, 0, 2, 0]"
BBOB_F55,10,2,242,100,68,0.68,51,28,0.28,1,0,False,3.8299860176087948,17.0,True,24,False,1,0.01,92,7.739634990692139,5.54246187210083,"[92, 3, 5, 0]"
BBOB_F55,10,2,246,100,65,0.65,51,29,0.29,1,0,False,5.428727742893689,17.0,True,28,False,1,0.01,94,8.49502944946289,6.049376964569092,"[94, 2, 4, 0]"
BBOB_F55,10,2,250,100,62,0.62,51,25,0.25,1,0,False,5.976532884335339,15.0,True,62,False,1,0.01,85,9.07819652557373,5.923335075378418,"[85, 7, 8, 0]"
BBOB_F55,10,2,254,100,79,0.79,51,19,0.19,1,0,False,5.491321407565162,38.0,True,47,False,1,0.01,97,8.833888053894043,5.4042487144470215,"[97, 1, 1, 1]"
BBOB_F55,10,2,258,100,72,0.72,51,22,0.22,1,0,False,3.9679218278464345,34.0,True,54,False,1,0.01,94,7.813508033752441,5.2733681201934814,"[94, 2, 3, 1]"
BBOB_F55,10,2,262,100,70,0.7,51,21,0.21,1,0,False,4.899885628028113,12.0,True,51,False,1,0.01,91,7.3453240394592285,4.920379877090454,"[91, 4, 5, 0]"
BBOB_F55,10,2,266,100,58,0.58,51,28,0.28,1,0,False,6.518511028664678,25.0,True,46,False,2,0.02,84,8.898902893066406,5.567820310592651,"[84, 7, 8, 1]"
BBOB_F55,10,2,270,100,54,0.54,51,34,0.34,1,0,False,3.0578166253935177,25.0,True,49,False,1,0.01,88,8.424269676208496,5.321523189544678,"[88, 6, 3, 3]"
BBOB_F55,10,2,274,100,77,0.77,51,17,0.17,1,0,False,4.525583108027972,41.0,True,55,False,1,0.01,94,7.112296104431152,4.750522613525391,"[94, 4, 2, 0]"
BBOB_F55,10,2,278,100,77,0.77,51,18,0.18,1,0,False,4.985481810567034,23.0,True,29,False,1,0.01,95,6.7241997718811035,4.928199768066406,"[95, 5, 0, 0]"
BBOB_F55,10,2,282,100,54,0.54,51,35,0.35,1,0,False,4.944917684698046,45.0,True,88,False,1,0.01,86,7.571157455444336,4.578291654586792,"[86, 13, 1, 0]"
BBOB_F55,10,2,286,100,76,0.76,51,21,0.21,1,0,False,4.785405400017666,57.0,True,73,False,1,0.01,97,8.557080268859863,6.553359270095825,"[97, 1, 2, 0]"
DTLZ1,7,3,2,79,72,0.9113924050632911,20,6,0.0759493670886076,1,0,False,0.3138394610531042,65.0,True,71,False,1,0.012658227848101266,78,0.6864994764328003,0.4304225444793701,"[78, 0, 1, 0]"
DTLZ1,7,3,6,82,82,1.0,2,0,0.0,1,0,False,0.49280190762506104,61.0,True,61,True,1,0.012195121951219513,82,0.4928019046783447,0.3107115775346756,"[82, 0, 0, 0]"
DTLZ1,7,3,10,85,81,0.9529411764705882,12,4,0.047058823529411764,1,0,False,0.36473758234556974,23.0,True,25,False,1,0.011764705882352941,85,0.7143943309783936,0.38564980030059814,"[85, 0, 0, 0]"
DTLZ1,7,3,14,88,84,0.9545454545454546,36,3,0.03409090909090909,1,0,False,0.3754830384151519,5.0,True,6,False,1,0.011363636363636364,87,0.6498093008995056,0.38722434639930725,"[87, 1, 0, 0]"
DTLZ1,7,3,18,91,83,0.9120879120879121,11,6,0.06593406593406594,1,0,False,0.33886274651874043,78.0,True,16,False,1,0.01098901098901099,89,0.6439542770385742,0.383522093296051,"[89, 1, 1, 0]"
DTLZ1,7,3,22,94,89,0.9468085106382979,41,4,0.0425531914893617,1,0,False,0.5700536149229178,48.0,True,52,False,1,0.010638297872340425,93,0.7087644934654236,0.4214392453432083,"[93, 1, 0, 0]"
DTLZ1,7,3,26,97,88,0.9072164948453608,9,7,0.07216494845360824,1,0,False,0.5012131392934427,29.0,True,15,False,1,0.010309278350515464,95,0.7158721089363098,0.40772145986557007,"[95, 0, 2, 0]"
DTLZ1,7,3,30,100,91,0.91,25,6,0.06,1,0,False,0.44106078974959384,43.0,True,46,False,1,0.01,97,0.7792101502418518,0.35671962797641754,"[97, 1, 2, 0]"
DTLZ1,7,3,34,100,90,0.9,23,8,0.08,1,0,False,0.21519002714941177,56.0,True,32,False,1,0.01,98,0.519119143486023,0.29940226674079895,"[98, 1, 1, 0]"
DTLZ1,7,3,38,100,95,0.95,2,2,0.02,1,0,False,0.2592850665124177,51.0,True,53,False,2,0.02,96,0.6418609619140625,0.24412046372890472,"[96, 1, 3, 0]"
DTLZ1,7,3,42,100,92,0.92,10,7,0.07,1,0,False,0.2513081191914741,79.0,True,85,False,1,0.01,99,0.8203465938568115,0.41889163851737976,"[99, 1, 0, 0]"
DTLZ1,7,3,46,100,90,0.9,16,7,0.07,1,0,False,0.6914877356841497,66.0,True,74,False,1,0.01,97,0.7171223163604736,0.5100872218608856,"[97, 3, 0, 0]"
DTLZ1,7,3,50,100,93,0.93,8,7,0.07,1,0,False,0.16893030613420873,10.0,True,12,False,1,0.01,100,0.6451278328895569,0.283074289560318,"[100, 0, 0, 0]"
DTLZ1,7,3,54,100,90,0.9,37,9,0.09,1,0,False,0.5812015983925909,40.0,True,47,False,1,0.01,98,0.794297993183136,0.48471662402153015,"[98, 2, 0, 0]"
DTLZ1,7,3,58,100,91,0.91,9,9,0.09,1,0,False,0.2683932200793804,52.0,True,28,False,1,0.01,100,0.5477867722511292,0.2810090184211731,"[100, 0, 0, 0]"
DTLZ1,7,3,62,100,81,0.81,51,16,0.16,1,0,False,0.45049831701113807,31.0,True,39,False,1,0.01,97,0.8171404004096985,0.5010840892791748,"[97, 1, 2, 0]"
DTLZ1,7,3,66,100,90,0.9,26,8,0.08,1,0,False,0.2954029601595514,65.0,True,73,False,1,0.01,98,0.7267493605613708,0.4550212025642395,"[98, 1, 1, 0]"
DTLZ1,7,3,70,100,94,0.94,8,6,0.06,1,0,False,0.3363402644981435,63.0,True,68,False,1,0.01,100,0.746677815914154,0.4118288606405258,"[100, 0, 0, 0]"
DTLZ1,7,3,74,100,92,0.92,38,7,0.07,1,0,False,0.5709653624546976,54.0,True,59,False,1,0.01,99,0.8031270503997803,0.4950515627861023,"[99, 0, 0, 1]"
DTLZ1,7,3,78,100,69,0.69,51,25,0.25,1,0,False,0.37059653822435146,22.0,True,34,False,1,0.01,94,0.8166654109954834,0.3850918263196945,"[94, 1, 3, 2]"
DTLZ1,7,3,82,100,71,0.71,51,24,0.24,1,0,False,0.4276099844624442,34.0,True,44,False,1,0.01,95,0.837527334690094,0.46203383803367615,"[95, 1, 3, 1]"
DTLZ1,7,3,86,100,92,0.92,13,7,0.07,1,0,False,0.6679880785312713,1.0,True,1,True,1,0.01,99,0.6679880619049072,0.42910440266132355,"[99, 1, 0, 0]"
DTLZ1,7,3,90,100,94,0.94,20,6,0.06,1,0,False,0.36734557285763136,11.0,True,12,False,1,0.01,100,0.567794919013977,0.282372310757637,"[100, 0, 0, 0]"
DTLZ1,7,3,94,100,90,0.9,10,9,0.09,1,0,False,0.6471449196398682,36.0,True,36,True,2,0.02,99,0.6471449136734009,0.3127434402704239,"[99, 0, 1, 0]"
DTLZ1,7,3,98,100,61,0.61,51,31,0.31,1,0,False,0.14617105116808932,9.0,True,92,False,1,0.01,90,0.6147869229316711,0.35118745267391205,"[90, 5, 3, 2]"
DTLZ1,7,3,102,100,90,0.9,11,10,0.1,1,0,False,0.5378487151293223,64.0,True,72,False,1,0.01,100,0.6269897222518921,0.3651592284440994,"[100, 0, 0, 0]"
DTLZ1,7,3,106,100,90,0.9,30,8,0.08,1,0,False,0.4594970701910394,84.0,True,92,False,1,0.01,98,0.6799149513244629,0.4708111137151718,"[98, 0, 1, 1]"
DTLZ1,7,3,110,100,91,0.91,16,9,0.09,1,0,False,0.3710713728911928,31.0,True,34,False,1,0.01,100,0.7457281351089478,0.4064250737428665,"[100, 0, 0, 0]"
DTLZ1,7,3,114,100,90,0.9,45,8,0.08,1,0,False,0.6780388483229021,46.0,True,51,False,1,0.01,98,0.6835871338844299,0.5298206508159637,"[98, 1, 1, 0]"
DTLZ1,7,3,118,100,90,0.9,25,10,0.1,1,0,False,0.2830130698788695,35.0,True,50,False,1,0.01,100,0.7111390829086304,0.4148375988006592,"[100, 0, 0, 0]"
DTLZ1,7,3,122,100,93,0.93,21,7,0.07,1,0,False,0.2660768932001554,38.0,True,41,False,1,0.01,100,0.6530469059944153,0.4130137115716934,"[100, 0, 0, 0]"
DTLZ1,7,3,126,100,78,0.78,51,18,0.18,1,0,False,0.5136391403785545,20.0,True,44,False,1,0.01,96,0.7863544821739197,0.512052983045578,"[96, 2, 2, 0]"
DTLZ1,7,3,130,100,91,0.91,11,8,0.08,1,0,False,0.46661429124226894,52.0,True,59,False,1,0.01,99,0.7293723821640015,0.3454742878675461,"[99, 0, 0, 1]"
DTLZ1,7,3,134,100,90,0.9,12,9,0.09,1,0,False,0.4700284155920107,70.0,True,78,False,1,0.01,99,0.696307897567749,0.4770372658967972,"[99, 0, 1, 0]"
DTLZ1,7,3,138,100,91,0.91,11,8,0.08,1,0,False,0.10685284492594266,60.0,True,65,False,1,0.01,99,0.7404513955116272,0.5022270083427429,"[99, 0, 1, 0]"
DTLZ1,7,3,142,100,90,0.9,20,10,0.1,1,0,False,0.45241055222278287,71.0,True,95,False,1,0.01,100,0.6969452500343323,0.4445946663618088,"[100, 0, 0, 0]"
DTLZ1,7,3,146,100,90,0.9,49,10,0.1,1,0,False,0.6191226860489752,47.0,True,51,False,1,0.01,100,0.6989324688911438,0.5018215179443359,"[100, 0, 0, 0]"
DTLZ1,7,3,150,100,90,0.9,2,4,0.04,1,0,False,0.07568876580801137,85.0,True,95,False,5,0.05,91,0.6221732497215271,0.21273193508386612,"[91, 2, 7, 0]"
DTLZ1,7,3,154,100,93,0.93,4,6,0.06,1,0,False,0.43947272832447093,8.0,True,30,False,6,0.06,99,0.6521220207214355,0.23545676469802856,"[99, 0, 1, 0]"
DTLZ1,7,3,158,100,90,0.9,38,8,0.08,1,0,False,0.42438234833087085,84.0,True,94,False,1,0.01,98,0.6883543133735657,0.40073518455028534,"[98, 0, 2, 0]"
DTLZ1,7,3,162,100,94,0.94,21,6,0.06,1,0,False,0.4889644984691776,78.0,True,82,False,1,0.01,100,0.6994844675064087,0.48165638744831085,"[100, 0, 0, 0]"
DTLZ1,7,3,166,100,90,0.9,18,8,0.08,1,0,False,0.727743278950307,24.0,True,24,True,1,0.01,98,0.7277432680130005,0.4004330337047577,"[98, 1, 0, 1]"
DTLZ1,7,3,170,100,96,0.96,17,4,0.04,1,0,False,0.5125324231609706,14.0,True,16,False,1,0.01,100,0.6130367517471313,0.47486694157123566,"[100, 0, 0, 0]"
DTLZ1,7,3,174,100,90,0.9,31,9,0.09,1,0,False,0.288974492705458,88.0,True,98,False,1,0.01,99,0.6920670866966248,0.4167838841676712,"[99, 0, 1, 0]"
DTLZ1,7,3,178,100,74,0.74,51,16,0.16,1,0,False,0.541860181397226,19.0,True,27,False,1,0.01,89,0.7076191306114197,0.49962377548217773,"[89, 5, 3, 3]"
DTLZ1,7,3,182,100,91,0.91,12,9,0.09,1,0,False,0.4828372429674748,78.0,True,86,False,1,0.01,100,0.6202929019927979,0.32971177995204926,"[100, 0, 0, 0]"
DTLZ2,12,3,2,100,92,0.92,2,6,0.06,1,0,False,0.8695386362602707,87.0,True,76,False,2,0.02,94,0.9444994330406189,0.4916516840457916,"[94, 5, 1, 0]"
DTLZ2,12,3,6,100,96,0.96,3,3,0.03,1,0,False,0.6191531519615407,55.0,True,56,False,1,0.01,99,0.7350809574127197,0.5248843133449554,"[99, 0, 1, 0]"
DTLZ2,12,3,10,100,91,0.91,2,2,0.02,1,0,False,0.33001716388180374,79.0,True,85,False,1,0.01,91,0.8021818995475769,0.40097320079803467,"[91, 5, 4, 0]"
DTLZ2,12,3,14,100,92,0.92,33,7,0.07,1,0,False,0.8187361928285837,19.0,True,20,False,1,0.01,99,1.1062734127044678,0.8483306467533112,"[99, 1, 0, 0]"
DTLZ2,12,3,18,100,93,0.93,2,0,0.0,1,0,False,0.6877149649496446,52.0,True,57,False,1,0.01,93,0.8762359023094177,0.5476402044296265,"[93, 4, 3, 0]"
DTLZ2,12,3,22,100,94,0.94,2,0,0.0,1,0,False,0.7918810519455891,24.0,True,26,False,1,0.01,94,0.9265719056129456,0.4724794924259186,"[94, 6, 0, 0]"
DTLZ2,12,3,26,100,90,0.9,14,10,0.1,1,0,False,0.9088553363783819,48.0,True,53,False,1,0.01,100,1.025265097618103,0.7637357413768768,"[100, 0, 0, 0]"
DTLZ2,12,3,30,100,93,0.93,3,7,0.07,1,0,False,0.8470388204883635,7.0,True,7,True,1,0.01,98,0.8470388054847717,0.5681189298629761,"[98, 2, 0, 0]"
DTLZ2,12,3,34,100,72,0.72,51,25,0.25,1,0,False,0.9284175165917856,1.0,True,2,False,1,0.01,97,1.26469886302948,0.9224038422107697,"[97, 2, 1, 0]"
DTLZ2,12,3,38,100,91,0.91,2,3,0.03,1,0,False,0.41564345575921213,77.0,True,84,False,1,0.01,92,0.7971792221069336,0.5072680413722992,"[92, 2, 5, 1]"
DTLZ2,12,3,42,100,99,0.99,2,1,0.01,1,0,False,0.7484585432432399,27.0,True,27,True,1,0.01,100,0.7484585642814636,0.4268532693386078,"[100, 0, 0, 0]"
DTLZ2,12,3,46,100,92,0.92,41,7,0.07,1,0,False,0.9063790153947182,86.0,True,94,False,1,0.01,99,1.2260322570800781,0.9366427659988403,"[99, 1, 0, 0]"
DTLZ2,12,3,50,100,90,0.9,2,1,0.01,1,0,False,0.7762760709179936,24.0,True,24,True,2,0.02,90,0.7762760519981384,0.4708671420812607,"[90, 7, 2, 1]"
DTLZ2,12,3,54,100,90,0.9,21,10,0.1,1,0,False,0.9368409856155026,33.0,True,37,False,1,0.01,100,1.1761362552642822,0.946977287530899,"[100, 0, 0, 0]"
