problema,geracao,pos,N,classe,cand_classe_ev,eh_nivel1,sig,sig_max,rank,rank_rel,count,desal,frac_n1
DTLZ2,294,4,100,nivel_1,1,True,0.4617050588130951,0.7125484347343445,63,0.63,7,9,0.91
DTLZ2,298,64,100,nivel_1,1,True,0.6923864483833313,1.2757881879806519,72,0.72,41,7,0.9
DTLZ2,302,9,100,nivel_1,1,True,0.6504793167114258,0.9625948667526245,85,0.85,51,23,0.74
DTLZ2,306,27,100,nivel_1,1,True,0.39701369404792786,0.6017673015594482,56,0.56,2,1,0.98
DTLZ2,310,40,100,nivel_1,1,True,0.6660738587379456,1.0586049556732178,80,0.8,51,24,0.68
DTLZ2,314,77,100,nivel_1,1,True,0.8477964997291565,1.1176615953445435,32,0.32,51,16,0.81
DTLZ3,2,27,100,nivel_1,1,True,0.47208184003829956,0.8170479536056519,55,0.55,2,1,0.98
DTLZ3,6,42,100,nivel_1,1,True,0.19275473058223724,0.886097252368927,96,0.96,2,2,0.96
DTLZ3,10,9,100,nivel_1,1,True,0.8361572623252869,0.8361572623252869,1,0.01,2,1,0.97
DTLZ3,14,79,100,nivel_1,1,True,1.0398497581481934,1.274808406829834,28,0.28,51,18,0.8
DTLZ3,22,19,100,nivel_1,1,True,1.0861819982528687,1.0861819982528687,1,0.01,13,9,0.9
DTLZ3,30,43,100,nivel_1,1,True,0.7827719449996948,1.2130972146987915,58,0.58,38,9,0.91
DTLZ3,38,15,100,nivel_1,1,True,0.715819239616394,0.9937829375267029,14,0.14,2,1,0.94
DTLZ3,42,64,100,nivel_1,1,True,0.7166335582733154,1.0586588382720947,25,0.25,3,10,0.9
DTLZ3,46,59,100,nivel_1,1,True,0.709648609161377,1.139695167541504,79,0.79,20,6,0.94
DTLZ3,50,22,100,nivel_1,1,True,1.1023879051208496,1.1434483528137207,12,0.12,51,16,0.84
DTLZ3,54,14,100,nivel_1,1,True,0.6408933997154236,1.141357421875,78,0.78,16,9,0.91
DTLZ3,58,42,100,nivel_1,1,True,0.7416448593139648,1.1328667402267456,54,0.54,23,4,0.95
DTLZ3,62,52,100,nivel_1,1,True,1.1000373363494873,1.1710379123687744,2,0.02,51,9,0.9
DTLZ3,66,68,100,nivel_1,1,True,0.43697258830070496,1.1167755126953125,70,0.7,15,8,0.9
DTLZ3,70,79,100,nivel_1,1,True,0.7449610233306885,1.1271361112594604,53,0.53,25,6,0.94
DTLZ3,74,90,100,nivel_1,1,True,0.586264967918396,1.0210213661193848,70,0.7,36,6,0.92
DTLZ3,78,7,100,nivel_1,1,True,0.8328805565834045,1.1943014860153198,31,0.31,8,10,0.9
DTLZ3,82,40,100,nivel_1,1,True,0.5970965027809143,0.9766253232955933,68,0.68,33,3,0.97
DTLZ3,86,3,100,nivel_3,3,False,0.8164902925491333,1.1236366033554077,25,0.25,51,14,0.84
DTLZ3,90,24,100,nivel_1,1,True,0.6373023390769958,0.9309468865394592,31,0.31,10,9,0.9
DTLZ3,94,7,100,nivel_1,1,True,1.0115736722946167,1.0115736722946167,1,0.01,9,8,0.9
DTLZ3,98,47,100,nivel_1,1,True,0.5124561786651611,1.004906177520752,25,0.25,3,8,0.91
DTLZ3,102,27,100,nivel_1,1,True,0.6240193843841553,1.152453899383545,90,0.9,51,22,0.74
DTLZ3,106,38,100,nivel_1,1,True,0.6521522402763367,1.0244778394699097,54,0.54,39,8,0.92
DTLZ3,110,25,100,nivel_1,1,True,0.501027524471283,0.501027524471283,1,0.01,2,2,0.98
DTLZ3,114,20,100,nivel_1,1,True,0.538670539855957,1.0589251518249512,81,0.81,32,7,0.9
DTLZ3,118,69,100,nivel_1,1,True,0.6605483889579773,1.072058081626892,64,0.64,24,7,0.91
DTLZ3,122,63,100,nivel_1,1,True,0.7712637782096863,1.00995671749115,32,0.32,31,5,0.93
DTLZ3,126,28,100,nivel_1,1,True,0.8154183030128479,1.2670365571975708,83,0.83,46,10,0.9
DTLZ3,130,49,100,nivel_1,1,True,0.4418714940547943,0.4418714940547943,1,0.01,2,0,1.0
DTLZ3,134,24,100,nivel_1,1,True,0.9178191423416138,1.117527961730957,18,0.18,40,9,0.9
DTLZ3,138,84,100,nivel_1,1,True,0.4495721757411957,1.0436557531356812,83,0.83,22,9,0.9
DTLZ3,142,35,100,nivel_1,1,True,0.6613003015518188,1.159976601600647,81,0.81,31,10,0.9
DTLZ3,146,30,100,nivel_1,1,True,0.9460112452507019,0.9460112452507019,1,0.01,23,5,0.95
DTLZ3,150,19,100,nivel_1,1,True,0.1949077546596527,0.8609232902526855,90,0.9,22,6,0.93
DTLZ3,154,67,100,nivel_1,1,True,0.8011184334754944,0.9407761096954346,6,0.06,19,6,0.94
DTLZ3,158,68,100,nivel_1,1,True,0.7309497594833374,0.9161936044692993,26,0.26,51,13,0.86
DTLZ3,162,31,100,nivel_1,1,True,0.4675907492637634,0.8328644037246704,59,0.59,10,9,0.91
DTLZ3,166,61,100,nivel_1,1,True,0.6348797082901001,1.1079751253128052,47,0.47,12,6,0.94
DTLZ3,170,27,100,nivel_1,1,True,1.0856839418411255,1.0856839418411255,1,0.01,28,7,0.92
DTLZ3,174,16,100,nivel_1,1,True,0.4526759088039398,0.9143478870391846,39,0.39,18,10,0.9
DTLZ3,178,36,100,nivel_1,1,True,0.7375702261924744,1.0634185075759888,71,0.71,43,9,0.9
DTLZ3,182,38,100,nivel_1,1,True,0.9696817994117737,1.0724414587020874,6,0.06,9,7,0.9
DTLZ3,186,61,100,nivel_1,1,True,0.42785707116127014,0.8149169683456421,48,0.48,19,9,0.9
DTLZ3,190,21,100,nivel_1,1,True,0.3017526865005493,0.6323103904724121,45,0.45,2,2,0.96
DTLZ3,194,43,100,nivel_1,1,True,0.36385467648506165,1.0289510488510132,81,0.81,19,9,0.91
DTLZ3,198,57,100,nivel_1,1,True,0.46596741676330566,0.8392688632011414,18,0.18,4,8,0.91
DTLZ3,202,67,100,nivel_2,2,False,0.37414616346359253,0.8528981804847717,87,0.87,25,5,0.94
DTLZ3,206,23,100,nivel_1,1,True,0.22629693150520325,0.927899956703186,95,0.95,18,7,0.92
DTLZ3,210,29,100,nivel_1,1,True,0.3319425582885742,0.8182293772697449,42,0.42,25,9,0.91
DTLZ3,214,77,100,nivel_1,1,True,0.44393935799598694,1.0542079210281372,72,0.72,51,15,0.81
DTLZ3,218,77,100,nivel_1,1,True,0.8370484113693237,0.9002507925033569,3,0.03,6,10,0.9
DTLZ3,222,82,100,nivel_1,1,True,0.4529385566711426,0.8362310528755188,57,0.57,3,9,0.91
DTLZ3,226,15,100,nivel_1,1,True,1.0322554111480713,1.0322554111480713,1,0.01,16,8,0.9
DTLZ3,230,15,100,nivel_1,1,True,0.3894047737121582,0.8636536002159119,58,0.58,26,9,0.91
DTLZ3,234,44,100,nivel_1,1,True,0.2030385136604309,0.8472774028778076,44,0.44,51,11,0.87
DTLZ3,238,83,100,nivel_1,1,True,0.6728864312171936,1.0514646768569946,56,0.56,28,8,0.92
DTLZ3,242,79,100,nivel_1,1,True,0.5758085250854492,0.6073636412620544,5,0.05,20,6,0.93
DTLZ3,246,19,100,nivel_1,1,True,0.6738628149032593,1.0401934385299683,59,0.59,18,9,0.9
DTLZ3,250,5,100,nivel_1,1,True,0.7456772923469543,1.0742802619934082,21,0.21,31,9,0.91
DTLZ3,254,75,100,nivel_1,1,True,0.3365483283996582,0.4821673333644867,72,0.72,2,0,0.97
DTLZ3,258,47,100,nivel_1,1,True,0.6251450181007385,0.6768085360527039,12,0.12,3,6,0.91
DTLZ3,262,56,100,nivel_1,1,True,0.7307514548301697,0.817344605922699,6,0.06,13,6,0.92
DTLZ3,266,5,100,nivel_1,1,True,0.6427479386329651,0.8084741234779358,2,0.02,3,7,0.91
DTLZ3,270,82,100,nivel_1,1,True,0.41921764612197876,0.6698869466781616,49,0.49,13,6,0.93
DTLZ3,274,60,100,nivel_1,1,True,0.3165002465248108,0.7488796710968018,64,0.64,8,9,0.9
DTLZ3,278,68,100,nivel_1,1,True,0.503612220287323,0.891954243183136,50,0.5,30,8,0.91
DTLZ3,282,31,100,nivel_1,1,True,0.3606127202510834,0.99019455909729,94,0.94,9,6,0.94
DTLZ3,286,58,100,nivel_1,1,True,0.9273134469985962,0.9896186590194702,3,0.03,19,10,0.9
DTLZ3,290,59,100,nivel_1,1,True,0.3657541871070862,1.013780117034912,57,0.57,13,10,0.9
DTLZ3,294,59,100,nivel_1,1,True,0.2777687609195709,0.5705186128616333,60,0.6,51,13,0.83
DTLZ3,298,87,100,nivel_1,1,True,0.47350525856018066,0.9137517809867859,57,0.57,15,5,0.95
DTLZ3,302,3,100,nivel_1,1,True,0.8207921981811523,1.0238864421844482,71,0.71,51,12,0.8
DTLZ3,306,26,100,nivel_1,1,True,0.4842441976070404,0.870800793170929,52,0.52,36,8,0.92
DTLZ3,310,4,100,nivel_1,1,True,0.4680784344673157,0.9033849835395813,38,0.38,15,6,0.93
DTLZ3,314,55,100,nivel_1,1,True,0.45303189754486084,0.9279345273971558,87,0.87,51,15,0.82
DTLZ3,318,88,100,nivel_1,1,True,0.6378556489944458,0.8016765713691711,9,0.09,21,9,0.9
DTLZ4,2,92,100,nivel_1,1,True,0.3598933517932892,0.8445440530776978,79,0.79,2,2,0.97
DTLZ4,6,65,100,nivel_1,1,True,0.5039927363395691,0.7648285627365112,54,0.54,2,3,0.93
DTLZ4,10,24,100,nivel_1,1,True,0.8578206896781921,0.8578206896781921,1,0.01,2,1,0.96
DTLZ4,14,88,100,nivel_1,1,True,1.104353666305542,1.2065863609313965,3,0.03,16,8,0.91
DTLZ4,18,13,100,nivel_1,1,True,0.7663715481758118,1.1163678169250488,55,0.55,29,10,0.9
DTLZ4,22,41,100,nivel_1,1,True,0.4297674596309662,1.0102086067199707,88,0.88,2,1,0.9
DTLZ4,26,43,100,nivel_1,1,True,0.5751565098762512,0.9875250458717346,44,0.44,5,5,0.93
DTLZ4,30,27,100,nivel_1,1,True,0.5524021983146667,0.9121272563934326,47,0.47,4,9,0.9
DTLZ4,34,25,100,nivel_1,1,True,0.7719985842704773,1.0550481081008911,18,0.18,6,9,0.91
DTLZ4,38,78,100,nivel_1,1,True,0.41267165541648865,0.8305967450141907,59,0.59,3,8,0.92
DTLZ4,42,31,100,nivel_1,1,True,0.8101776242256165,1.1029762029647827,40,0.4,22,8,0.91
DTLZ4,46,89,100,nivel_1,1,True,0.3984889090061188,0.7509536743164062,82,0.82,2,4,0.91
DTLZ4,50,56,100,nivel_1,1,True,0.8120072484016418,0.9771791100502014,21,0.21,8,9,0.91
DTLZ4,54,74,100,nivel_1,1,True,0.4497176706790924,0.6385900378227234,42,0.42,2,0,0.93
DTLZ4,58,25,100,nivel_1,1,True,0.6209248900413513,0.6209248900413513,1,0.01,2,0,1.0
DTLZ4,62,74,100,nivel_1,1,True,1.0295372009277344,1.1809357404708862,13,0.13,33,4,0.95
DTLZ4,66,49,100,nivel_1,1,True,0.8904142379760742,1.1739768981933594,52,0.52,51,21,0.75
DTLZ4,70,23,100,nivel_1,1,True,0.6446745991706848,0.8484389185905457,38,0.38,3,8,0.9
DTLZ4,74,20,100,nivel_1,1,True,0.544672966003418,0.9709253311157227,89,0.89,9,8,0.9
DTLZ4,78,23,100,nivel_1,1,True,0.3697856366634369,1.0798425674438477,98,0.98,6,9,0.9
DTLZ4,82,60,100,nivel_1,1,True,0.7114681601524353,1.0299123525619507,46,0.46,9,7,0.9
DTLZ4,86,21,100,nivel_1,1,True,0.7969357967376709,1.1312378644943237,37,0.37,17,7,0.92
DTLZ4,90,8,100,nivel_1,1,True,1.0292264223098755,1.0292264223098755,1,0.01,16,8,0.9
DTLZ4,94,88,100,nivel_1,1,True,0.7703299522399902,0.911075234413147,22,0.22,16,9,0.9
DTLZ4,98,10,100,nivel_1,1,True,1.0739480257034302,1.0739480257034302,1,0.01,32,8,0.91
DTLZ4,102,19,100,nivel_2,2,False,0.9827434420585632,1.1194748878479004,6,0.06,51,11,0.82
DTLZ4,106,38,100,nivel_1,1,True,0.4759266674518585,1.0063705444335938,90,0.9,7,10,0.9
DTLZ4,110,24,100,nivel_1,1,True,0.5236465334892273,1.104333519935608,93,0.93,28,7,0.93
DTLZ4,114,38,100,nivel_1,1,True,0.3367860019207001,1.0510995388031006,100,1.0,17,10,0.9
DTLZ4,118,78,100,nivel_1,1,True,0.8078552484512329,1.155378818511963,44,0.44,23,6,0.93
DTLZ4,122,14,100,nivel_1,1,True,0.6791626811027527,0.6791626811027527,1,0.01,4,9,0.91
DTLZ4,126,68,100,nivel_1,1,True,0.819031834602356,1.0849412679672241,41,0.41,20,8,0.92
DTLZ4,130,6,100,nivel_1,1,True,0.5801047086715698,0.9887903332710266,73,0.73,14,8,0.92
DTLZ4,134,79,100,nivel_1,1,True,0.6951078176498413,1.0599199533462524,69,0.69,39,9,0.9
DTLZ4,138,6,100,nivel_1,1,True,0.5244565606117249,1.039850115776062,98,0.98,21,6,0.93
DTLZ4,142,10,100,nivel_1,1,True,0.6974581480026245,1.0672931671142578,60,0.6,20,9,0.9
DTLZ4,146,52,100,nivel_1,1,True,0.8092020153999329,1.1196417808532715,36,0.36,51,27,0.67
DTLZ4,150,89,100,nivel_1,1,True,0.7839804887771606,1.0694825649261475,48,0.48,35,6,0.94
DTLZ4,154,54,100,nivel_1,1,True,0.9921573400497437,1.1909451484680176,22,0.22,27,6,0.93
DTLZ4,158,13,100,nivel_1,1,True,0.6782746315002441,1.0583559274673462,57,0.57,16,10,0.9
DTLZ4,162,81,100,nivel_1,1,True,0.6964916586875916,1.13291335105896,84,0.84,22,8,0.9
DTLZ4,166,72,100,nivel_1,1,True,0.7011240124702454,1.0688092708587646,72,0.72,51,7,0.92
DTLZ4,170,70,100,nivel_1,1,True,0.5850328803062439,1.0163629055023193,65,0.65,27,9,0.9
DTLZ4,174,40,100,nivel_1,1,True,0.5711537003517151,0.9771000742912292,81,0.81,9,6,0.93
DTLZ4,178,10,100,nivel_1,1,True,0.774663507938385,0.774663507938385,1,0.01,2,1,0.92
DTLZ4,182,37,100,nivel_1,1,True,0.5857646465301514,1.1099302768707275,90,0.9,35,6,0.9
DTLZ4,186,26,100,nivel_1,1,True,0.9456401467323303,1.0162341594696045,8,0.08,24,6,0.94
DTLZ4,190,21,100,nivel_1,1,True,0.6209678053855896,1.088805079460144,88,0.88,13,7,0.9
DTLZ4,194,13,100,nivel_1,1,True,0.8697547912597656,1.2613494396209717,37,0.37,51,15,0.84
DTLZ4,198,13,100,nivel_1,1,True,0.542965829372406,0.7422237396240234,37,0.37,2,2,0.93
DTLZ4,202,76,100,nivel_1,1,True,0.8730183839797974,1.1513986587524414,23,0.23,46,10,0.9
DTLZ4,206,15,100,nivel_1,1,True,1.1092311143875122,1.1092311143875122,1,0.01,20,7,0.93
DTLZ4,210,13,100,nivel_1,1,True,0.9862848520278931,1.0855915546417236,2,0.02,14,6,0.92
DTLZ4,214,80,100,nivel_1,1,True,0.7814270853996277,0.8659404516220093,11,0.11,18,9,0.9
DTLZ4,218,15,100,nivel_1,1,True,0.5194135308265686,0.7848308086395264,86,0.86,9,9,0.91
DTLZ4,222,43,100,nivel_1,1,True,0.37114429473876953,0.7359966039657593,83,0.83,3,9,0.9
DTLZ4,226,40,100,nivel_1,1,True,0.7885264754295349,1.0560851097106934,46,0.46,34,5,0.95
DTLZ4,230,48,100,nivel_1,1,True,0.3979399502277374,1.0207829475402832,91,0.91,14,9,0.9
DTLZ4,234,6,100,nivel_1,1,True,0.3655899167060852,0.9774126410484314,93,0.93,4,8,0.91
DTLZ4,238,91,100,nivel_1,1,True,0.8934985995292664,1.0090187788009644,17,0.17,19,6,0.93
DTLZ4,242,67,100,nivel_1,1,True,0.500378429889679,0.7330365777015686,19,0.19,2,2,0.98
DTLZ4,246,13,100,nivel_1,1,True,0.6607275009155273,0.9849368333816528,43,0.43,22,7,0.91
DTLZ4,250,68,100,nivel_1,1,True,0.8800874948501587,1.0230454206466675,17,0.17,51,16,0.81
DTLZ4,254,24,100,nivel_1,1,True,0.9132798314094543,0.9132798314094543,1,0.01,6,5,0.93
DTLZ4,258,31,100,nivel_1,1,True,0.9722208380699158,1.1377359628677368,18,0.18,22,8,0.91
DTLZ4,262,75,100,nivel_1,1,True,0.6926324963569641,1.11188542842865,82,0.82,16,6,0.94
DTLZ4,266,86,100,nivel_1,1,True,0.8116470575332642,1.0640398263931274,27,0.27,28,5,0.94
DTLZ4,270,82,100,nivel_1,1,True,0.6833838820457458,0.7858520746231079,14,0.14,6,5,0.95
DTLZ4,274,74,100,nivel_1,1,True,0.7205818891525269,1.0776402950286865,77,0.77,46,10,0.9
DTLZ4,278,9,100,nivel_1,1,True,1.006940484046936,1.006940484046936,1,0.01,22,9,0.91
DTLZ4,282,29,100,nivel_1,1,True,0.7779707312583923,0.9884377121925354,40,0.4,42,10,0.9
DTLZ4,286,46,100,nivel_1,1,True,0.9418637156486511,1.013850212097168,6,0.06,51,19,0.8
DTLZ4,290,66,100,nivel_1,1,True,0.5372397303581238,1.0093798637390137,82,0.82,26,8,0.91
DTLZ4,294,58,100,nivel_1,1,True,0.5218265056610107,0.7936815023422241,40,0.4,6,5,0.95
DTLZ4,298,72,100,nivel_1,1,True,0.8980299830436707,1.1178392171859741,41,0.41,51,14,0.79
DTLZ4,302,73,100,nivel_1,1,True,0.29964515566825867,0.7320408821105957,92,0.92,3,7,0.92
DTLZ4,306,83,100,nivel_1,1,True,0.6935462951660156,1.0045756101608276,72,0.72,13,7,0.91
DTLZ4,310,67,100,nivel_1,1,True,0.6868390440940857,0.9986846446990967,68,0.68,36,8,0.91
DTLZ4,314,59,100,nivel_1,1,True,0.6437066793441772,0.9138283729553223,24,0.24,6,8,0.9
DTLZ7,2,47,100,nivel_1,1,True,1.2563533782958984,1.2563533782958984,1,0.01,2,0,1.0
DTLZ7,174,25,100,nivel_1,1,True,0.13782817125320435,0.5438305735588074,74,0.74,2,0,0.95
DTLZ7,186,78,100,nivel_1,1,True,0.04128566011786461,0.5049259662628174,94,0.94,2,0,0.96
DTLZ7,190,18,100,nivel_1,1,True,0.6561651825904846,0.6561651825904846,1,0.01,3,4,0.96
DTLZ7,194,71,100,nivel_1,1,True,0.44799959659576416,1.0113338232040405,60,0.6,16,7,0.93
DTLZ7,198,83,100,nivel_1,1,True,0.17171965539455414,0.2875176668167114,42,0.42,5,5,0.93
DTLZ7,202,56,100,nivel_1,1,True,0.6979767084121704,0.8572753071784973,30,0.3,26,10,0.9
DTLZ7,206,84,100,nivel_1,1,True,0.3689057230949402,0.7023413777351379,41,0.41,13,8,0.91
DTLZ7,234,23,100,nivel_1,1,True,0.6935771703720093,1.2677456140518188,93,0.93,51,28,0.67
DTLZ7,238,15,100,nivel_1,1,True,0.11626630276441574,0.20706310868263245,40,0.4,2,0,0.98
DTLZ7,242,86,100,nivel_1,1,True,0.3853422701358795,0.4732971787452698,15,0.15,4,6,0.91
DTLZ7,246,41,100,nivel_1,1,True,0.48675891757011414,0.48675891757011414,1,0.01,3,0,1.0
DTLZ7,250,27,100,nivel_1,1,True,0.15551508963108063,0.44605502486228943,91,0.91,12,7,0.93
DTLZ7,254,65,100,nivel_1,1,True,0.31353864073753357,0.3908970355987549,14,0.14,4,3,0.96
DTLZ7,258,78,100,nivel_1,1,True,0.41068580746650696,0.509463906288147,10,0.1,7,10,0.9
DTLZ7,262,79,100,nivel_1,1,True,0.5017495155334473,0.5694699883460999,2,0.02,5,9,0.91
DTLZ7,266,14,100,nivel_1,1,True,0.2803131341934204,0.40806668996810913,25,0.25,6,6,0.93
DTLZ7,270,54,100,nivel_1,1,True,0.34044626355171204,0.5451839566230774,21,0.21,7,9,0.9
DTLZ7,274,59,100,nivel_1,1,True,0.5699272751808167,0.7905746698379517,21,0.21,12,7,0.92
DTLZ7,278,1,100,nivel_1,1,True,0.5864488482475281,0.5864488482475281,1,0.01,10,8,0.92
DTLZ7,282,14,100,nivel_1,1,True,0.4656364917755127,0.5300390124320984,14,0.14,2,1,0.95
DTLZ7,286,46,100,nivel_1,1,True,0.37563356757164,0.5423039793968201,49,0.49,15,6,0.94
DTLZ7,290,17,100,nivel_1,1,True,0.58986496925354,0.7863994836807251,33,0.33,22,4,0.96
DTLZ7,294,88,100,nivel_1,1,True,0.3700908422470093,0.49437275528907776,20,0.2,14,6,0.93
DTLZ7,298,20,100,nivel_4,4,False,0.7196981906890869,0.9378117322921753,50,0.5,39,9,0.9
DTLZ7,302,16,100,nivel_1,1,True,0.8992676734924316,1.056838035583496,5,0.05,51,31,0.54
DTLZ7,306,72,100,nivel_1,1,True,0.2055738866329193,0.3274308741092682,50,0.5,5,5,0.95
DTLZ7,310,67,100,nivel_1,1,True,1.0051465034484863,1.3119759559631348,22,0.22,51,24,0.72
DTLZ7,314,77,100,nivel_1,1,True,0.8763598799705505,1.095298409461975,27,0.27,51,9,0.81
DTLZ7,318,41,100,nivel_1,1,True,0.7181509733200073,0.957481861114502,53,0.53,51,25,0.72
DTLZ7,322,35,100,nivel_1,1,True,0.33952245116233826,0.33952245116233826,1,0.01,3,4,0.96
DTLZ7,326,55,100,nivel_1,1,True,0.09118404984474182,0.48856914043426514,84,0.84,5,8,0.92
DTLZ7,330,4,100,nivel_1,1,True,0.5922169089317322,1.0643644332885742,76,0.76,51,27,0.62
DTLZ7,334,83,100,nivel_1,1,True,0.4277133047580719,0.7466068863868713,67,0.67,20,9,0.91
DTLZ7,338,63,100,nivel_1,1,True,1.0720146894454956,1.2366235256195068,55,0.55,51,23,0.7
DTLZ7,342,79,100,nivel_1,1,True,0.5019230842590332,0.9119963645935059,58,0.58,29,4,0.95
DTLZ7,346,58,100,nivel_1,1,True,0.4797339141368866,0.5320348143577576,6,0.06,2,2,0.91
DTLZ7,350,64,100,nivel_1,1,True,0.6005232930183411,1.1231589317321777,45,0.45,51,20,0.77
DTLZ7,354,47,100,nivel_1,1,True,0.18793007731437683,0.30913400650024414,52,0.52,3,9,0.9
DTLZ7,358,57,100,nivel_1,1,True,0.7963925004005432,1.3722832202911377,57,0.57,51,23,0.69
DTLZ7,362,24,100,nivel_1,1,True,0.8094659447669983,1.3652427196502686,48,0.48,51,33,0.57
DTLZ7,366,71,100,nivel_1,1,True,0.1896539330482483,0.26148825883865356,18,0.18,2,0,0.98
DTLZ7,370,27,100,nivel_1,1,True,0.5806683897972107,0.9537227749824524,47,0.47,26,10,0.9
DTLZ7,374,15,100,nivel_1,1,True,0.025226103141903877,0.48088446259498596,94,0.94,2,6,0.9
DTLZ7,378,48,100,nivel_1,1,True,0.27834653854370117,0.38120266795158386,26,0.26,5,9,0.91
DTLZ7,382,62,100,nivel_1,1,True,0.18194545805454254,0.3696485161781311,48,0.48,7,9,0.9
DTLZ7,386,16,100,nivel_1,1,True,0.46266862750053406,0.8173012137413025,80,0.8,51,34,0.55
DTLZ7,390,86,100,nivel_1,1,True,0.4391707479953766,0.4630078375339508,7,0.07,10,8,0.91
DTLZ7,394,19,100,nivel_1,1,True,0.1818140745162964,0.29883790016174316,88,0.88,3,3,0.94
DTLZ7,398,27,100,nivel_1,1,True,0.20875780284404755,0.43632790446281433,67,0.67,7,8,0.92
DTLZ7,402,25,100,nivel_1,1,True,0.3271888196468353,0.5516124963760376,74,0.74,26,8,0.91
DTLZ7,406,33,100,nivel_1,1,True,0.22143740952014923,0.28125113248825073,10,0.1,5,9,0.9
DTLZ7,410,33,100,nivel_1,1,True,0.19699199497699738,0.3901451528072357,51,0.51,6,10,0.9
DTLZ7,414,69,100,nivel_1,1,True,0.25184503197669983,0.3930475413799286,26,0.26,11,8,0.91
DTLZ7,418,13,100,nivel_1,1,True,0.30156517028808594,0.30156517028808594,1,0.01,6,3,0.97
DTLZ7,422,53,100,nivel_1,1,True,0.2735736072063446,0.4700286388397217,11,0.11,5,8,0.91
DTLZ7,426,23,100,nivel_1,1,True,0.08593947440385818,0.22574187815189362,94,0.94,4,8,0.91
DTLZ7,430,40,100,nivel_1,1,True,0.2158152163028717,0.2355632185935974,3,0.03,4,6,0.93
DTLZ7,434,23,100,nivel_1,1,True,0.3236684203147888,0.8236804604530334,82,0.82,51,28,0.63
DTLZ7,438,78,100,nivel_1,1,True,0.14425326883792877,0.27131548523902893,49,0.49,4,5,0.91
DTLZ7,442,69,100,nivel_1,1,True,0.598452091217041,0.8897756338119507,35,0.35,24,5,0.91
DTLZ7,446,29,100,nivel_1,1,True,0.33449262380599976,0.5317278504371643,12,0.12,5,8,0.92
DTLZ7,450,4,100,nivel_1,1,True,1.347888469696045,1.347888469696045,1,0.01,33,8,0.91
DTLZ7,454,89,100,nivel_1,1,True,0.3284035921096802,0.5530220866203308,78,0.78,12,6,0.93
DTLZ7,458,7,100,nivel_1,1,True,0.46673551201820374,0.9279334545135498,60,0.6,23,7,0.91
DTLZ7,462,22,100,nivel_1,1,True,0.9730120897293091,1.1916879415512085,8,0.08,28,4,0.96
DTLZ7,466,10,100,nivel_1,1,True,0.23783643543720245,0.29647406935691833,8,0.08,4,4,0.94
DTLZ7,470,23,100,nivel_1,1,True,0.1940155178308487,0.3544827699661255,90,0.9,3,5,0.9
DTLZ7,474,59,100,nivel_1,1,True,0.2077849805355072,0.2077849805355072,1,0.01,3,1,0.99
DTLZ7,478,21,100,nivel_1,1,True,0.4227537512779236,0.46745750308036804,9,0.09,11,6,0.93
DTLZ7,482,26,100,nivel_1,1,True,0.13630537688732147,0.2964700758457184,52,0.52,4,5,0.91
DTLZ7,486,70,100,nivel_1,1,True,0.560991644859314,1.038525104522705,88,0.88,30,6,0.94
DTLZ7,490,84,100,nivel_1,1,True,0.2720959186553955,0.4382091164588928,84,0.84,6,5,0.95
DTLZ7,494,9,100,nivel_1,1,True,0.476967453956604,0.6845527291297913,29,0.29,20,8,0.91
DTLZ7,498,79,100,nivel_1,1,True,0.9446987509727478,1.177718162536621,11,0.11,28,9,0.91
DTLZ7,502,45,100,nivel_1,1,True,0.34156835079193115,0.5818166732788086,90,0.9,22,6,0.92
DTLZ7,506,63,100,nivel_1,1,True,0.3084455728530884,0.8326201438903809,86,0.86,19,8,0.92
DTLZ7,510,19,100,nivel_1,1,True,0.4082034230232239,0.7289943695068359,68,0.68,19,8,0.92
DTLZ7,514,82,100,nivel_1,1,True,0.1586027592420578,0.38068050146102905,59,0.59,4,10,0.9
DTLZ7,518,10,100,nivel_1,1,True,0.40105128288269043,0.40105128288269043,1,0.01,9,3,0.97
DTLZ7,522,56,100,nivel_1,1,True,0.14524461328983307,0.347896009683609,67,0.67,4,8,0.9
DTLZ7,526,60,100,nivel_1,1,True,0.8062213659286499,1.4717674255371094,82,0.82,51,10,0.88
DTLZ7,530,6,100,nivel_1,1,True,0.5196271538734436,0.5937929749488831,10,0.1,17,5,0.94
DTLZ7,534,41,100,nivel_1,1,True,0.2767012417316437,0.32447630167007446,4,0.04,10,4,0.95
DTLZ7,538,43,100,nivel_1,1,True,0.8882470726966858,1.0647387504577637,7,0.07,32,5,0.94
DTLZ7,542,61,100,nivel_1,1,True,0.27137723565101624,0.3381189703941345,29,0.29,12,8,0.92
DTLZ7,546,84,100,nivel_1,1,True,0.20418477058410645,0.3465881645679474,44,0.44,3,2,0.92
DTLZ7,550,76,100,nivel_1,1,True,0.9239434003829956,1.5461019277572632,49,0.49,50,8,0.92
DTLZ7,554,53,100,nivel_1,1,True,0.13549713790416718,0.2817108929157257,51,0.51,3,4,0.94
DTLZ7,558,8,100,nivel_1,1,True,0.43754705786705017,0.43754705786705017,1,0.01,11,8,0.92
DTLZ7,562,39,100,nivel_1,1,True,0.0696435198187828,0.28267189860343933,100,1.0,3,3,0.97
DTLZ7,566,86,100,nivel_1,1,True,0.6577056646347046,1.1632740497589111,79,0.79,39,8,0.9
