problema,geracao,solution_id,pred_score,pred_confianca,estado,lote,nd_vs_arq,n_domina,n_dominado_por,frac_domina,pos
DTLZ2,166,296,0.0,0.0,3,1,True,61,0,0.20608108108108109,296
DTLZ2,167,297,0.0,0.0,3,1,True,33,0,0.1111111111111111,297
DTLZ2,168,298,0.0,0.1666666716337204,3,1,True,31,0,0.1040268456375839,298
DTLZ2,169,299,0.0,0.0,3,1,True,23,0,0.07692307692307693,299
DTLZ2,170,300,0.0,0.0,3,1,True,10,0,0.03333333333333333,300
DTLZ2,171,301,0.0,0.0,3,1,True,27,0,0.08970099667774087,301
DTLZ2,172,302,0.0,0.0,3,1,True,1,0,0.0033112582781456954,302
DTLZ2,173,303,0.0,0.0,3,1,True,43,0,0.1419141914191419,303
DTLZ2,174,304,0.0,0.0,3,1,True,14,0,0.046052631578947366,304
DTLZ2,175,305,0.0,0.0,3,1,True,14,0,0.04590163934426229,305
DTLZ2,176,306,0.0,0.0,3,1,False,63,1,0.20588235294117646,306
DTLZ2,177,307,0.0,0.1666666716337204,3,1,False,19,2,0.06188925081433225,307
DTLZ2,178,308,0.0,0.0,3,1,False,25,3,0.08116883116883117,308
DTLZ2,179,309,0.0,0.0,3,1,False,32,1,0.10355987055016182,309
DTLZ2,180,310,0.0,0.0,3,1,False,16,2,0.05161290322580645,310
DTLZ2,181,311,0.0,0.1666666716337204,3,1,True,92,0,0.2958199356913183,311
DTLZ2,182,312,0.0,0.0,3,1,False,6,6,0.019230769230769232,312
DTLZ2,183,313,0.0,0.0,3,1,False,35,6,0.11182108626198083,313
DTLZ2,184,314,0.0,0.0,3,1,True,14,0,0.044585987261146494,314
DTLZ2,185,315,0.0,0.0,3,1,True,23,0,0.07301587301587302,315
DTLZ2,186,316,0.0,0.0,3,1,True,23,0,0.07278481012658228,316
DTLZ2,187,317,0.0,0.0,3,1,False,9,2,0.028391167192429023,317
DTLZ2,188,318,0.0,0.0,3,1,True,24,0,0.07547169811320754,318
DTLZ2,189,319,0.0,0.0,3,1,True,49,0,0.1536050156739812,319
DTLZ2,190,320,0.0,0.0,3,1,False,16,1,0.05,320
DTLZ2,191,321,0.0,0.0,3,1,True,11,0,0.03426791277258567,321
DTLZ2,192,322,0.0,0.0,3,1,True,18,0,0.055900621118012424,322
DTLZ2,193,323,0.0,0.0,3,1,False,9,3,0.02786377708978328,323
DTLZ2,194,324,0.0,0.0,3,1,False,12,2,0.037037037037037035,324
DTLZ2,195,325,0.0,0.0,3,1,True,19,0,0.05846153846153846,325
DTLZ2,196,326,0.0,0.0,3,1,False,13,2,0.03987730061349693,326
DTLZ2,197,327,0.0,0.0,3,1,True,20,0,0.06116207951070336,327
DTLZ2,198,328,0.0,0.0,3,1,False,38,1,0.11585365853658537,328
DTLZ2,199,329,0.0,0.0,3,1,True,39,0,0.11854103343465046,329
DTLZ2,200,330,0.0,0.0,3,1,True,13,0,0.03939393939393939,330
DTLZ2,201,331,0.0,0.0,3,1,True,43,0,0.1299093655589124,331
DTLZ2,202,332,0.0,0.0,3,1,False,21,7,0.06325301204819277,332
DTLZ2,203,333,0.0,0.0,3,1,True,52,0,0.15615615615615616,333
DTLZ2,204,334,0.0,0.0,3,1,True,24,0,0.0718562874251497,334
DTLZ2,205,335,0.0,0.0,3,1,True,40,0,0.11940298507462686,335
DTLZ2,206,336,0.0,0.0,3,1,True,35,0,0.10416666666666667,336
DTLZ2,207,337,0.0,0.0,3,1,True,27,0,0.08011869436201781,337
DTLZ2,208,338,0.0,0.0,3,1,True,44,0,0.1301775147928994,338
DTLZ2,209,339,0.0,0.0,3,1,True,110,0,0.32448377581120946,339
DTLZ2,210,340,0.0,0.0,3,1,True,80,0,0.23529411764705882,340
DTLZ2,211,341,0.0,0.0,3,1,True,43,0,0.12609970674486803,341
DTLZ2,212,342,0.0,0.0,3,1,False,46,1,0.13450292397660818,342
DTLZ2,213,343,0.0,0.1666666716337204,3,1,False,11,2,0.03206997084548105,343
DTLZ2,214,344,0.0,0.0,3,1,False,21,1,0.061046511627906974,344
DTLZ2,215,345,0.0,0.1666666716337204,3,1,True,38,0,0.11014492753623188,345
DTLZ2,216,346,0.0,0.1666666716337204,3,1,True,28,0,0.08092485549132948,346
DTLZ2,217,347,0.0,0.0,3,1,False,23,2,0.06628242074927954,347
DTLZ2,218,348,0.0,0.3333333432674408,3,1,False,13,1,0.03735632183908046,348
DTLZ2,219,349,0.0,0.0,3,1,True,62,0,0.17765042979942694,349
DTLZ2,220,350,0.0,0.0,3,1,False,20,3,0.05714285714285714,350
DTLZ2,221,351,0.0,0.1666666716337204,3,1,False,17,1,0.04843304843304843,351
DTLZ2,222,352,0.0,0.3333333432674408,3,1,False,16,4,0.045454545454545456,352
DTLZ2,223,353,0.0,0.1666666716337204,3,1,False,20,1,0.056657223796033995,353
DTLZ2,224,354,0.0,0.1666666716337204,3,1,False,46,2,0.12994350282485875,354
DTLZ2,225,355,0.0,0.1666666716337204,3,1,False,43,1,0.12112676056338029,355
DTLZ2,226,356,0.0,0.1666666716337204,3,1,True,40,0,0.11235955056179775,356
DTLZ2,227,357,0.0,0.0,3,1,False,11,15,0.03081232492997199,357
DTLZ2,228,358,0.0,0.0,3,1,False,27,1,0.07541899441340782,358
DTLZ2,229,359,0.0,0.1666666716337204,3,1,False,16,1,0.04456824512534819,359
DTLZ2,230,360,0.0,0.0,3,1,True,30,0,0.08333333333333333,360
DTLZ2,231,361,0.0,0.0,3,1,True,12,0,0.0332409972299169,361
DTLZ2,232,362,0.0,0.3333333432674408,3,1,False,16,2,0.04419889502762431,362
DTLZ2,233,363,0.0,0.0,3,1,True,15,0,0.04132231404958678,363
DTLZ2,234,364,0.0,0.1666666716337204,3,1,False,9,1,0.024725274725274724,364
DTLZ2,235,365,0.0,0.1666666716337204,3,1,True,30,0,0.0821917808219178,365
DTLZ2,236,366,0.0,0.1666666716337204,3,1,False,39,1,0.10655737704918032,366
DTLZ2,237,367,0.0,0.1666666716337204,3,1,False,12,8,0.0326975476839237,367
DTLZ2,238,368,0.0,0.0,3,1,True,22,0,0.059782608695652176,368
DTLZ2,239,369,0.0,0.0,3,1,True,59,0,0.15989159891598917,369
DTLZ2,240,370,0.0,0.1666666716337204,3,1,False,39,3,0.10540540540540541,370
DTLZ3,1,131,0.0,0.3125,3,1,False,0,1,0.0,131
DTLZ3,2,132,0.0,0.3333333432674408,3,1,False,5,1,0.03787878787878788,132
DTLZ3,3,133,0.0,0.5,3,1,False,2,6,0.015037593984962405,133
DTLZ3,4,134,0.0,0.1666666716337204,3,1,True,12,0,0.08955223880597014,134
DTLZ3,5,135,0.0,0.6666666865348816,3,1,True,5,0,0.037037037037037035,135
DTLZ3,6,136,0.0,0.3333333432674408,3,1,True,3,0,0.022058823529411766,136
DTLZ3,7,137,0.0,0.3333333432674408,3,1,False,18,2,0.13138686131386862,137
DTLZ3,8,138,0.0,0.5,3,1,True,33,0,0.2391304347826087,138
DTLZ3,9,139,0.0,0.3333333432674408,3,1,False,0,3,0.0,139
DTLZ3,10,140,0.0,0.5,3,1,False,5,6,0.03571428571428571,140
DTLZ3,11,141,0.0,0.5,3,1,False,15,2,0.10638297872340426,141
DTLZ3,12,142,0.0,0.0,3,1,False,5,2,0.035211267605633804,142
DTLZ3,13,143,0.0,0.3333333432674408,3,1,True,3,0,0.02097902097902098,143
DTLZ3,14,144,0.0,0.1666666716337204,3,1,False,8,3,0.05555555555555555,144
DTLZ3,15,145,0.0,0.3333333432674408,3,1,False,15,2,0.10344827586206896,145
DTLZ3,16,146,0.0,0.1666666716337204,3,1,True,24,0,0.1643835616438356,146
DTLZ3,17,147,0.0,0.1666666716337204,3,1,False,1,3,0.006802721088435374,147
DTLZ3,18,148,0.0,0.1666666716337204,3,1,True,14,0,0.0945945945945946,148
DTLZ3,19,149,0.0,0.3333333432674408,3,1,False,4,1,0.026845637583892617,149
DTLZ3,20,150,0.0,0.1666666716337204,3,1,True,25,0,0.16666666666666666,150
DTLZ3,21,151,0.0,0.1666666716337204,3,1,False,0,4,0.0,151
DTLZ3,22,152,0.0,0.3333333432674408,3,1,True,5,0,0.03289473684210526,152
DTLZ3,23,153,0.0,0.5,3,1,False,2,2,0.013071895424836602,153
DTLZ3,24,154,0.0,0.5,3,1,False,10,6,0.06493506493506493,154
DTLZ3,25,155,0.0,0.3333333432674408,3,1,True,43,0,0.27741935483870966,155
DTLZ3,26,156,0.0,0.5,3,1,False,30,2,0.19230769230769232,156
DTLZ3,27,157,0.0,0.3333333432674408,3,1,False,1,2,0.006369426751592357,157
DTLZ3,28,158,0.0,0.1666666716337204,3,1,False,15,1,0.0949367088607595,158
DTLZ3,29,159,0.0,0.1666666716337204,3,1,False,18,3,0.11320754716981132,159
DTLZ3,30,160,0.0,0.1666666716337204,3,1,True,12,0,0.075,160
DTLZ3,31,161,0.0,0.0,3,1,False,3,1,0.018633540372670808,161
DTLZ3,32,162,0.0,0.3333333432674408,3,1,True,28,0,0.1728395061728395,162
DTLZ3,33,163,0.0,0.3333333432674408,3,1,False,10,10,0.06134969325153374,163
DTLZ3,34,164,0.0,0.3333333432674408,3,1,False,20,1,0.12195121951219512,164
DTLZ3,35,165,0.0,0.3333333432674408,3,1,True,6,0,0.03636363636363636,165
DTLZ3,36,166,0.0,0.1666666716337204,3,1,True,3,0,0.018072289156626505,166
DTLZ3,37,167,0.0,0.5,3,1,True,20,0,0.11976047904191617,167
DTLZ3,38,168,0.0,0.5,3,1,False,13,8,0.07738095238095238,168
DTLZ3,39,169,0.0,0.3333333432674408,3,1,False,3,10,0.01775147928994083,169
DTLZ3,40,170,0.0,0.5,3,1,True,12,0,0.07058823529411765,170
DTLZ3,41,171,0.0,0.5,3,1,False,33,1,0.19298245614035087,171
DTLZ3,42,172,0.0,0.1666666716337204,3,1,True,22,0,0.12790697674418605,172
DTLZ3,43,173,0.0,0.5,3,1,False,7,1,0.04046242774566474,173
DTLZ3,44,174,0.0,0.3333333432674408,3,1,False,10,1,0.05747126436781609,174
DTLZ3,45,175,0.0,0.3333333432674408,3,1,False,3,2,0.017142857142857144,175
DTLZ3,46,176,0.0,0.3333333432674408,3,1,False,3,2,0.017045454545454544,176
DTLZ3,47,177,0.0,0.3333333432674408,3,1,True,27,0,0.15254237288135594,177
DTLZ3,48,178,0.0,0.5,3,1,True,56,0,0.3146067415730337,178
DTLZ3,49,179,0.0,0.1666666716337204,3,1,False,7,4,0.03910614525139665,179
DTLZ3,50,180,0.0,0.1666666716337204,3,1,False,17,3,0.09444444444444444,180
DTLZ3,51,181,0.0,0.3333333432674408,3,1,False,5,2,0.027624309392265192,181
DTLZ3,52,182,0.0,0.1666666716337204,3,1,False,5,8,0.027472527472527472,182
DTLZ3,53,183,0.0,0.0,3,1,False,0,1,0.0,183
DTLZ3,54,184,0.0,0.3333333432674408,3,1,True,36,0,0.1956521739130435,184
DTLZ3,55,185,0.0,0.6666666865348816,3,1,True,20,0,0.10810810810810811,185
DTLZ3,56,186,0.0,0.1666666716337204,3,1,True,28,0,0.15053763440860216,186
DTLZ3,57,187,0.0,0.5,3,1,True,14,0,0.0748663101604278,187
DTLZ3,58,188,0.0,0.1666666716337204,3,1,False,14,1,0.07446808510638298,188
DTLZ3,59,189,0.0,0.0,3,1,False,11,5,0.0582010582010582,189
DTLZ3,60,190,0.0,0.1666666716337204,3,1,True,5,0,0.02631578947368421,190
DTLZ3,61,191,0.0,0.1666666716337204,3,1,False,3,3,0.015706806282722512,191
DTLZ3,62,192,0.0,0.1666666716337204,3,1,False,20,1,0.10416666666666667,192
DTLZ3,63,193,0.0,0.6666666865348816,3,1,True,54,0,0.27979274611398963,193
DTLZ3,64,194,0.0,0.3333333432674408,3,1,False,13,2,0.06701030927835051,194
DTLZ3,65,195,0.0,0.0,3,1,False,8,3,0.041025641025641026,195
DTLZ3,66,196,0.0,0.1666666716337204,3,1,False,17,1,0.08673469387755102,196
DTLZ3,67,197,0.0,0.3333333432674408,3,1,False,42,2,0.2131979695431472,197
DTLZ3,68,198,0.0,0.1666666716337204,3,1,False,10,3,0.050505050505050504,198
DTLZ3,69,199,0.0,0.3333333432674408,3,1,False,8,6,0.04020100502512563,199
DTLZ3,70,200,0.0,0.5,3,1,False,11,6,0.055,200
DTLZ3,71,201,0.0,0.3333333432674408,3,1,False,5,22,0.024875621890547265,201
DTLZ3,72,202,0.0,0.5,3,1,False,44,2,0.21782178217821782,202
DTLZ3,73,203,0.0,0.3333333432674408,3,1,False,37,3,0.18226600985221675,203
DTLZ3,74,204,0.0,0.3333333432674408,3,1,False,3,27,0.014705882352941176,204
DTLZ3,75,205,0.0,0.5,3,1,False,14,2,0.06829268292682927,205
DTLZ3,76,206,0.0,0.5,3,1,True,51,0,0.24757281553398058,206
DTLZ3,77,207,0.0,0.1666666716337204,3,1,True,45,0,0.21739130434782608,207
DTLZ3,78,208,0.0,0.6666666865348816,3,1,False,11,10,0.052884615384615384,208
DTLZ3,79,209,0.0,0.3333333432674408,3,1,True,9,0,0.0430622009569378,209
DTLZ3,80,210,0.0,0.6666666865348816,3,1,True,42,0,0.2,210
DTLZ3,81,211,0.0,0.5,3,1,False,23,1,0.10900473933649289,211
DTLZ3,82,212,0.0,0.1666666716337204,3,1,True,24,0,0.11320754716981132,212
DTLZ3,83,213,0.0,0.0,3,1,False,34,2,0.1596244131455399,213
DTLZ3,84,214,0.0,0.3333333432674408,3,1,False,40,1,0.18691588785046728,214
DTLZ3,85,215,0.0,0.1666666716337204,3,1,True,64,0,0.29767441860465116,215
DTLZ3,86,216,0.0,0.3333333432674408,3,1,False,10,10,0.046296296296296294,216
DTLZ3,87,217,0.0,0.1666666716337204,3,1,False,17,1,0.07834101382488479,217
DTLZ3,88,218,0.0,0.3333333432674408,3,1,True,21,0,0.0963302752293578,218
DTLZ3,89,219,0.0,0.1666666716337204,3,1,False,1,5,0.0045662100456621,219
DTLZ3,90,220,0.0,0.3333333432674408,3,1,False,19,2,0.08636363636363636,220
DTLZ3,91,221,0.0,0.1666666716337204,3,1,False,2,15,0.00904977375565611,221
DTLZ3,92,222,0.0,0.1666666716337204,3,1,False,1,44,0.0045045045045045045,222
DTLZ3,93,223,0.0,0.5,3,1,False,12,2,0.053811659192825115,223
DTLZ3,94,224,0.0,0.5,3,1,False,69,1,0.3080357142857143,224
DTLZ3,95,225,0.0,0.1666666716337204,3,1,False,1,5,0.0044444444444444444,225
DTLZ3,96,226,0.0,0.1666666716337204,3,1,False,25,1,0.11061946902654868,226
DTLZ3,97,227,0.0,0.0,3,1,False,4,18,0.01762114537444934,227
DTLZ3,98,228,0.0,0.1666666716337204,3,1,False,24,1,0.10526315789473684,228
DTLZ3,99,229,0.0,0.3333333432674408,3,1,False,9,1,0.039301310043668124,229
DTLZ3,100,230,0.0,0.1666666716337204,3,1,False,3,8,0.013043478260869565,230
DTLZ3,101,231,0.0,0.1666666716337204,3,1,False,18,4,0.07792207792207792,231
DTLZ3,102,232,0.0,0.1666666716337204,3,1,False,23,1,0.09913793103448276,232
DTLZ3,103,233,0.0,0.1666666716337204,3,1,False,3,25,0.012875536480686695,233
DTLZ3,104,234,0.0,0.3333333432674408,3,1,False,25,1,0.10683760683760683,234
DTLZ3,105,235,0.0,0.1666666716337204,3,1,False,18,3,0.07659574468085106,235
DTLZ3,106,236,0.0,0.5,3,1,True,23,0,0.09745762711864407,236
DTLZ3,107,237,0.0,0.5,3,1,False,14,14,0.05907172995780591,237
DTLZ3,108,238,0.0,0.0,3,1,True,84,0,0.35294117647058826,238
DTLZ3,109,239,0.0,0.3333333432674408,3,1,True,114,0,0.4769874476987448,239
DTLZ3,110,240,0.0,0.1666666716337204,3,1,False,5,17,0.020833333333333332,240
DTLZ3,111,241,0.0,0.1666666716337204,3,1,False,30,1,0.12448132780082988,241
DTLZ3,112,242,0.0,0.3333333432674408,3,1,False,15,1,0.06198347107438017,242
DTLZ3,113,243,0.0,0.3333333432674408,3,1,False,7,3,0.02880658436213992,243
DTLZ3,114,244,0.0,0.1666666716337204,3,1,False,10,1,0.040983606557377046,244
DTLZ3,115,245,0.0,0.5,3,1,True,19,0,0.07755102040816327,245
DTLZ3,116,246,0.0,0.5,3,1,False,6,24,0.024390243902439025,246
DTLZ3,117,247,0.0,0.3333333432674408,3,1,False,10,3,0.04048582995951417,247
DTLZ3,118,248,0.0,0.1666666716337204,3,1,False,16,3,0.06451612903225806,248
DTLZ3,119,249,0.0,0.1666666716337204,3,1,True,106,0,0.42570281124497994,249
DTLZ3,120,250,0.0,0.5,3,1,False,4,12,0.016,250
DTLZ3,121,251,0.0,0.5,3,1,True,47,0,0.18725099601593626,251
DTLZ3,122,252,0.0,0.3333333432674408,3,1,True,16,0,0.06349206349206349,252
DTLZ3,123,253,0.0,0.1666666716337204,3,1,True,47,0,0.1857707509881423,253
DTLZ3,124,254,0.0,0.5,3,1,False,4,5,0.015748031496062992,254
DTLZ3,125,255,0.0,0.1666666716337204,3,1,False,9,3,0.03529411764705882,255
DTLZ3,126,256,0.0,0.6666666865348816,3,1,True,19,0,0.07421875,256
DTLZ3,127,257,0.0,0.5,3,1,True,65,0,0.2529182879377432,257
DTLZ3,128,258,0.0,0.1666666716337204,3,1,False,26,1,0.10077519379844961,258
DTLZ3,129,259,0.0,0.5,3,1,False,14,7,0.05405405405405406,259
DTLZ3,130,260,0.0,0.3333333432674408,3,1,False,32,1,0.12307692307692308,260
DTLZ3,131,261,0.0,0.5,3,1,True,9,0,0.034482758620689655,261
DTLZ3,132,262,0.0,0.3333333432674408,3,1,False,36,1,0.13740458015267176,262
DTLZ3,133,263,0.0,0.6666666865348816,3,1,True,69,0,0.2623574144486692,263
DTLZ3,134,264,0.0,0.5,3,1,True,61,0,0.23106060606060605,264
DTLZ3,135,265,0.0,0.5,3,1,True,37,0,0.13962264150943396,265
DTLZ3,136,266,0.0,0.3333333432674408,3,1,True,28,0,0.10526315789473684,266
DTLZ3,137,267,0.0,0.1666666716337204,3,1,False,16,6,0.0599250936329588,267
DTLZ3,138,268,0.0,0.3333333432674408,3,1,False,11,3,0.041044776119402986,268
DTLZ3,139,269,0.0,0.3333333432674408,3,1,True,16,0,0.05947955390334572,269
DTLZ3,140,270,0.0,0.5,3,1,True,37,0,0.13703703703703704,270
DTLZ3,141,271,0.0,0.5,3,1,False,11,4,0.04059040590405904,271
DTLZ3,142,272,0.0,0.3333333432674408,3,1,False,11,1,0.04044117647058824,272
DTLZ3,143,273,0.0,0.3333333432674408,3,1,True,64,0,0.23443223443223443,273
DTLZ3,144,274,0.0,0.1666666716337204,3,1,False,24,6,0.08759124087591241,274
DTLZ3,145,275,0.0,0.1666666716337204,3,1,False,11,9,0.04,275
DTLZ3,146,276,0.0,0.3333333432674408,3,1,False,43,1,0.15579710144927536,276
DTLZ3,147,277,0.0,0.0,3,1,False,22,2,0.07942238267148015,277
DTLZ3,148,278,0.0,0.1666666716337204,3,1,False,93,1,0.3345323741007194,278
DTLZ3,149,279,0.0,0.1666666716337204,3,1,False,53,1,0.18996415770609318,279
DTLZ3,150,280,0.0,0.3333333432674408,3,1,False,26,4,0.09285714285714286,280
DTLZ3,151,281,0.0,0.3333333432674408,3,1,True,37,0,0.13167259786476868,281
DTLZ3,152,282,0.0,0.1666666716337204,3,1,True,55,0,0.1950354609929078,282
DTLZ3,153,283,0.0,0.5,3,1,True,31,0,0.10954063604240283,283
DTLZ3,154,284,0.0,0.1666666716337204,3,1,True,19,0,0.06690140845070422,284
DTLZ3,155,285,0.0,0.1666666716337204,3,1,True,51,0,0.17894736842105263,285
DTLZ3,156,286,0.0,0.1666666716337204,3,1,True,49,0,0.17132867132867133,286
DTLZ3,157,287,0.0,0.6666666865348816,3,1,True,44,0,0.15331010452961671,287
DTLZ3,158,288,0.0,0.5,3,1,True,19,0,0.06597222222222222,288
DTLZ3,159,289,0.0,0.3333333432674408,3,1,True,48,0,0.16608996539792387,289
DTLZ3,160,290,0.0,0.1666666716337204,3,1,False,93,1,0.32068965517241377,290
DTLZ3,161,291,0.0,0.6666666865348816,3,1,False,22,10,0.07560137457044673,291
DTLZ3,162,292,0.0,0.0,3,1,False,14,1,0.04794520547945205,292
DTLZ3,163,293,0.0,0.3333333432674408,3,1,True,13,0,0.04436860068259386,293
DTLZ3,164,294,0.0,0.0,3,1,False,36,3,0.12244897959183673,294
DTLZ3,165,295,0.0,0.1666666716337204,3,1,False,19,6,0.06440677966101695,295
DTLZ3,166,296,0.0,0.1666666716337204,3,1,False,33,7,0.11148648648648649,296
DTLZ3,167,297,0.0,0.3333333432674408,3,1,True,50,0,0.16835016835016836,297
DTLZ3,168,298,0.0,0.3333333432674408,3,1,True,26,0,0.087248322147651,298
DTLZ3,169,299,0.0,0.3333333432674408,3,1,False,37,2,0.12374581939799331,299
DTLZ3,170,300,0.0,0.3333333432674408,3,1,True,64,0,0.21333333333333335,300
DTLZ3,171,301,0.0,0.3333333432674408,3,1,False,8,22,0.026578073089700997,301
DTLZ3,172,302,0.0,0.3333333432674408,3,1,False,0,55,0.0,302
DTLZ3,173,303,0.0,0.3333333432674408,3,1,False,69,1,0.22772277227722773,303
DTLZ3,174,304,0.0,0.1666666716337204,3,1,True,26,0,0.08552631578947369,304
DTLZ3,175,305,0.0,0.3333333432674408,3,1,False,5,11,0.01639344262295082,305
DTLZ3,176,306,0.0,0.3333333432674408,3,1,False,41,3,0.13398692810457516,306
DTLZ3,177,307,0.0,0.5,3,1,False,27,3,0.08794788273615635,307
DTLZ3,178,308,0.0,0.1666666716337204,3,1,False,4,1,0.012987012987012988,308
DTLZ3,179,309,0.0,0.3333333432674408,3,1,False,3,2,0.009708737864077669,309
DTLZ3,180,310,0.0,0.6666666865348816,3,1,False,21,2,0.06774193548387097,310
DTLZ3,181,311,0.0,0.3333333432674408,3,1,False,25,1,0.08038585209003216,311
DTLZ3,182,312,0.0,0.0,3,1,True,78,0,0.25,312
DTLZ3,183,313,0.0,0.3333333432674408,3,1,False,25,18,0.07987220447284345,313
DTLZ3,184,314,0.0,0.1666666716337204,3,1,False,30,2,0.09554140127388536,314
DTLZ3,185,315,0.0,0.0,3,1,False,18,12,0.05714285714285714,315
DTLZ3,186,316,0.0,0.3333333432674408,3,1,False,11,31,0.03481012658227848,316
DTLZ3,187,317,0.0,0.5,3,1,False,17,5,0.05362776025236593,317
DTLZ3,188,318,0.0,0.1666666716337204,3,1,False,8,14,0.025157232704402517,318
DTLZ3,189,319,0.0,0.5,3,1,True,70,0,0.219435736677116,319
DTLZ3,190,320,0.0,0.3333333432674408,3,1,False,30,4,0.09375,320
DTLZ3,191,321,0.0,0.3333333432674408,3,1,True,57,0,0.17757009345794392,321
DTLZ3,192,322,0.0,0.1666666716337204,3,1,False,4,38,0.012422360248447204,322
DTLZ3,193,323,0.0,0.3333333432674408,3,1,False,82,4,0.25386996904024767,323
DTLZ3,194,324,0.0,0.0,3,1,False,42,4,0.12962962962962962,324
DTLZ3,195,325,0.0,0.3333333432674408,3,1,True,19,0,0.05846153846153846,325
DTLZ3,196,326,0.0,0.3333333432674408,3,1,True,115,0,0.35276073619631904,326
DTLZ3,197,327,0.0,0.1666666716337204,3,1,True,92,0,0.28134556574923547,327
DTLZ3,198,328,0.0,0.1666666716337204,3,1,True,136,0,0.4146341463414634,328
DTLZ3,199,329,0.0,0.1666666716337204,3,1,False,10,2,0.030395136778115502,329
DTLZ3,200,330,0.0,0.1666666716337204,3,1,False,15,4,0.045454545454545456,330
DTLZ3,201,331,0.0,0.1666666716337204,3,1,False,33,1,0.09969788519637462,331
DTLZ3,202,332,0.0,0.3333333432674408,3,1,True,7,0,0.02108433734939759,332
DTLZ3,203,333,0.0,0.5,3,1,False,20,2,0.06006006006006006,333
DTLZ3,204,334,0.0,0.3333333432674408,3,1,False,7,2,0.020958083832335328,334
DTLZ3,205,335,0.0,0.3333333432674408,3,1,False,17,8,0.050746268656716415,335
DTLZ3,206,336,0.0,0.3333333432674408,3,1,False,51,1,0.15178571428571427,336
DTLZ3,207,337,0.0,0.1666666716337204,3,1,False,37,3,0.10979228486646884,337
DTLZ3,208,338,0.0,0.1666666716337204,3,1,False,32,2,0.09467455621301775,338
DTLZ3,209,339,0.0,0.1666666716337204,3,1,False,0,4,0.0,339
DTLZ3,210,340,0.0,0.1666666716337204,3,1,True,17,0,0.05,340
DTLZ3,211,341,0.0,0.3333333432674408,3,1,False,1,15,0.002932551319648094,341
DTLZ3,212,342,0.0,0.3333333432674408,3,1,False,13,4,0.038011695906432746,342
DTLZ3,213,343,0.0,0.1666666716337204,3,1,False,44,3,0.1282798833819242,343
DTLZ3,214,344,0.0,0.3333333432674408,3,1,True,81,0,0.23546511627906977,344
DTLZ3,215,345,0.0,0.5,3,1,False,49,2,0.14202898550724638,345
DTLZ3,216,346,0.0,0.5,3,1,True,26,0,0.07514450867052024,346
DTLZ3,217,347,0.0,0.6666666865348816,3,1,False,8,11,0.023054755043227664,347
DTLZ3,218,348,0.0,0.1666666716337204,3,1,False,14,19,0.040229885057471264,348
DTLZ3,219,349,0.0,0.5,3,1,False,8,7,0.022922636103151862,349
DTLZ3,220,350,0.0,0.3333333432674408,3,1,False,29,8,0.08285714285714285,350
DTLZ3,221,351,0.0,0.3333333432674408,3,1,True,103,0,0.2934472934472934,351
DTLZ3,222,352,0.0,0.3333333432674408,3,1,True,19,0,0.05397727272727273,352
DTLZ3,223,353,0.0,0.3333333432674408,3,1,False,27,2,0.0764872521246459,353
DTLZ3,224,354,0.0,0.3333333432674408,3,1,False,22,2,0.062146892655367235,354
DTLZ3,225,355,0.0,0.5,3,1,False,42,1,0.11830985915492957,355
DTLZ3,226,356,0.0,0.3333333432674408,3,1,False,21,5,0.05898876404494382,356
DTLZ3,227,357,0.0,0.3333333432674408,3,1,False,11,17,0.03081232492997199,357
DTLZ3,228,358,0.0,0.3333333432674408,3,1,False,14,8,0.03910614525139665,358
DTLZ3,229,359,0.0,0.5,3,1,False,12,8,0.033426183844011144,359
DTLZ3,230,360,0.0,0.1666666716337204,3,1,True,57,0,0.15833333333333333,360
DTLZ3,231,361,0.0,0.1666666716337204,3,1,False,41,12,0.11357340720221606,361
DTLZ3,232,362,0.0,0.1666666716337204,3,1,False,35,3,0.09668508287292818,362
DTLZ3,233,363,0.0,0.1666666716337204,3,1,False,9,7,0.024793388429752067,363
DTLZ3,234,364,0.0,0.3333333432674408,3,1,False,19,19,0.0521978021978022,364
DTLZ3,235,365,0.0,0.5,3,1,False,4,24,0.010958904109589041,365
DTLZ3,236,366,0.0,0.5,3,1,False,0,1,0.0,366
DTLZ3,237,367,0.0,0.5,3,1,True,72,0,0.19618528610354224,367
DTLZ3,238,368,0.0,0.5,3,1,False,20,1,0.05434782608695652,368
DTLZ3,239,369,0.0,0.1666666716337204,3,1,False,26,5,0.07046070460704607,369
DTLZ3,240,370,0.0,0.1666666716337204,3,1,False,48,4,0.12972972972972974,370
DTLZ4,1,131,0.0,0.4375,3,1,False,0,2,0.0,131
DTLZ4,2,132,0.0,0.3333333432674408,3,1,False,8,15,0.06060606060606061,132
DTLZ4,3,133,0.0,0.1666666716337204,3,1,False,25,4,0.18796992481203006,133
DTLZ4,4,134,0.0,0.5,3,1,True,0,0,0.0,134
DTLZ4,5,135,0.0,0.5,3,1,False,10,13,0.07407407407407407,135
DTLZ4,6,136,0.0,0.3333333432674408,3,1,False,18,4,0.1323529411764706,136
DTLZ4,7,137,0.0,0.1666666716337204,3,1,True,38,0,0.2773722627737226,137
DTLZ4,8,138,0.0,0.3333333432674408,3,1,False,8,22,0.057971014492753624,138
DTLZ4,9,139,0.0,0.1666666716337204,3,1,False,7,22,0.050359712230215826,139
DTLZ4,10,140,0.0,0.3333333432674408,3,1,False,114,1,0.8142857142857143,140
