problema,geracao,rel_ddof1,rel_ddof0
DTLZ3,19,0.00589823349239319,0.1804620362078182
DTLZ3,20,0.008472724259697133,0.18252636773021957
DTLZ3,21,0.005905661427654305,0.18224917290080433
DTLZ3,22,0.005254701031095999,0.1874060978375282
DTLZ3,23,0.002846677511483185,0.18376099303982257
DTLZ3,24,0.010672699605089882,0.18935281236487636
DTLZ3,25,0.00910910900806556,0.18512148100157583
DTLZ3,26,0.008056202377009476,0.18534415163278323
DTLZ3,27,0.004881830423826117,0.1839329818043533
DTLZ3,28,0.006104491112222003,0.18480617219636464
DTLZ3,29,0.007058964935569213,0.18260783931273322
DTLZ3,30,0.012700837526783231,0.18652383365856764
DTLZ3,31,0.002187036572371806,0.1828389259435714
DTLZ3,32,0.0068809795277853854,0.184848314232886
DTLZ3,33,0.009836271286087463,0.18338500034471006
DTLZ3,34,0.002959156100350447,0.1848203761502028
DTLZ3,35,0.007809308755654826,0.18824139613277355
DTLZ3,36,0.0070124562172773994,0.18330495793654722
DTLZ3,37,0.006345622726772814,0.18377337207913425
DTLZ3,38,0.004423531549658152,0.1836930216882629
DTLZ3,39,0.006129292332532085,0.18247789540023973
DTLZ3,40,0.003542579318296431,0.18305021225895646
DTLZ3,41,0.002684179631526417,0.1837730575257786
DTLZ3,42,0.0019160877575333565,0.18392991748265208
DTLZ3,43,0.00030091784089723573,0.18353432661364824
DTLZ3,44,0.0006178707544843686,0.1834972910918723
DTLZ3,45,0.0007830479039744467,0.18348081193798865
DTLZ3,46,0.0005243757185720284,0.18336679378151022
DTLZ3,47,0.0006215491540629283,0.18334174799250225
DTLZ3,48,0.0011912455608709515,0.18333622410935763
DTLZ3,49,0.0003212346048642204,0.1835090129945124
DTLZ3,50,0.000353968256470029,0.18348033791260904
DTLZ3,51,0.0004864820812343038,0.18344065814731902
DTLZ3,52,0.00017209617833838128,0.1834549734503198
DTLZ3,53,0.00033114867252598355,0.18357741723633483
DTLZ3,54,0.00028123424284206807,0.18350176256243964
DTLZ3,55,0.00022523183259685919,0.18353378026978587
DTLZ3,56,0.0011404475045839989,0.18385541127195612
DTLZ3,57,0.0002982716301369741,0.18352636972471592
DTLZ3,58,0.0003567523398438128,0.18349675900255175
DTLZ3,59,0.0004300451988108967,0.18348660620903634
DTLZ3,60,0.00018917503760990697,0.18345351546099797
DTLZ3,61,0.0008363073372688501,0.18347769828068577
DTLZ3,62,0.0023156798683287728,0.183740738451994
DTLZ3,63,0.00030434941188713235,0.18339391235762825
DTLZ3,64,0.00048791807153138677,0.18344820430746936
DTLZ4,1,0.7071644960541543,0.637670660918412
DTLZ4,2,1.6202091641806433,1.1393918238690375
DTLZ4,3,1.6977978670270548,1.2027427344618453
DTLZ4,4,1.156442755797347,0.8617960522155963
DTLZ4,5,1.0149920737828853,0.8814812113180477
DTLZ4,6,1.4393938029075226,0.9917566996104139
DTLZ4,7,0.8557655933134296,0.733145381070802
DTLZ4,8,1.2253655149068847,0.9348897800203098
DTLZ4,9,1.1541017787319083,0.7939122673705968
DTLZ4,10,1.6549191825377747,1.167732435181656
DTLZ4,11,2.1578307420012592,1.5783580039925416
DTLZ4,12,1.700059258300195,1.2045891527044361
DTLZ4,13,2.3220632706497986,1.7124533021113781
DTLZ4,14,1.942796130198893,1.4027829786752184
DTLZ4,15,1.6111565755281085,1.1320004161857429
DTLZ4,16,1.4941757150225488,1.0364859435489104
DTLZ4,17,1.1555982596437795,0.8410833171620737
DTLZ4,18,1.67151758002107,1.1812849699755588
DTLZ4,19,1.7257448204461747,1.2255613263757912
DTLZ4,20,1.3326206757922725,0.9224154147790323
DTLZ4,21,1.844264693676422,1.3223323976405672
DTLZ4,22,1.3098164332482205,0.9094537872281967
DTLZ4,23,1.541905081823156,1.075456808351467
DTLZ4,24,1.587404375389371,1.1126068259828839
DTLZ4,25,1.1887088857017145,0.875294689344928
DTLZ4,26,1.2802729257075747,0.9851926103948254
DTLZ4,27,1.8287866606714123,1.3096946366122226
DTLZ4,28,2.7935608400241208,2.097429455421049
DTLZ4,29,1.972761842096356,1.4272498799841251
DTLZ4,30,1.3701485893681793,0.9467318133314538
DTLZ4,31,0.8763942125679844,0.5922743924625384
DTLZ4,32,2.038808121051153,1.4811764409337513
DTLZ4,33,1.0596051599724108,0.7392015611250424
DTLZ4,34,1.1097814998538271,0.7317814614085281
DTLZ4,35,1.5537735210970072,1.0851473484395209
DTLZ4,36,1.887465402224902,1.3576056284637945
DTLZ4,37,2.6725926876748183,1.9986593726266992
DTLZ4,38,1.2596679052225257,0.8768367280526099
DTLZ4,39,0.8991750121651866,0.5954434282880042
DTLZ4,40,1.1000198102690009,0.7832494319204373
DTLZ4,41,0.9855247184558655,0.6633012045372614
DTLZ4,42,1.3751491129584896,0.9445441369170814
DTLZ4,43,0.8440355094088139,0.5165226084254728
DTLZ4,44,0.9340063742739344,0.6217446377336464
DTLZ4,45,2.59754473894636,1.9373829790842638
DTLZ4,46,1.1906435594179778,0.8081549530687051
DTLZ4,47,1.4927268005213195,1.0353029098126112
DTLZ4,48,0.9940681422040563,0.6530720105041927
DTLZ4,49,2.0174059478884914,1.4637016397219644
DTLZ4,50,1.173279281157929,0.781719796795278
DTLZ4,51,1.0843295752602855,0.8237139496660715
DTLZ4,52,0.9822892763059003,0.6447947945675839
DTLZ4,53,1.1654535107864457,0.7680853877151026
DTLZ4,54,0.8635457590416766,0.551153014771797
DTLZ4,55,0.7820553030491677,0.5092710621366254
DTLZ4,56,1.455150104373628,1.0046216658854772
DTLZ4,57,1.3172158563270095,0.8919988239625913
DTLZ4,58,1.430402905216217,0.9844156623858746
DTLZ4,59,1.2471985827952614,0.8348299595179778
DTLZ4,60,1.3163146740319798,0.8912630116998479
DTLZ4,61,1.7481263621662606,1.243835778666131
DTLZ4,62,1.5392487921030307,1.0732879568770008
DTLZ4,63,0.8678838792901242,0.6033780365282891
DTLZ7,1,0.06702854949546949,0.21501962124202637
DTLZ7,2,0.09055620830442018,0.19310284448088041
DTLZ7,3,0.024747794548236043,0.1719081057629987
DTLZ7,4,0.010470102667947997,0.1787020708185883
DTLZ7,5,0.019689444945793798,0.18196168133422935
DTLZ7,6,0.01154026922861241,0.1826779952844103
DTLZ7,7,0.009782979740577024,0.18319972357582753
DTLZ7,8,0.007546585337306276,0.18429445034600409
DTLZ7,9,0.005715427974810863,0.18301530799777527
DTLZ7,10,0.0028069927205537394,0.1838349649832135
DTLZ7,11,0.020603143502031778,0.18926799981087267
DTLZ7,12,0.004078324034760186,0.18530290018756557
DTLZ7,13,0.0017709887177037112,0.18461459532542432
DTLZ7,14,0.0018081132027699524,0.18416446070564896
DTLZ7,15,0.0023862964143297,0.1840047896407338
DTLZ7,16,0.0024879933105940505,0.1824301115138545
DTLZ7,17,0.004392920362537914,0.18572436368787806
DTLZ7,18,0.0038014123918022444,0.18571943888786413
DTLZ7,19,0.0012602905043472704,0.1841585293666942
DTLZ7,20,0.0009335212248154094,0.1837374934581919
DTLZ7,21,0.000814896467228846,0.18396031460422807
DTLZ7,22,0.0006444895711185776,0.18382482717488632
DTLZ7,23,0.0009043093502915252,0.18379009169070076
DTLZ7,24,0.0007360743761390507,0.18354980550781347
DTLZ7,25,0.00063959323587981,0.18366848983186085
DTLZ7,26,0.0007414367623077587,0.18391493721099042
DTLZ7,27,0.0005476317235174795,0.18370756858313142
DTLZ7,28,0.00028547524813658033,0.18356304480130814
DTLZ7,29,0.0014916133649620872,0.18382588415579265
DTLZ7,30,0.00032759829180948653,0.18357625101497077
DTLZ7,31,0.0002559219009875736,0.18352701373485125
DTLZ7,32,0.00033655032743680534,0.1835626886855837
DTLZ7,33,0.00033903484004691353,0.18362184143583699
DTLZ7,34,0.0002805979514391931,0.1835887331049926
DTLZ7,35,0.000262777575784658,0.18359595397429596
DTLZ7,36,0.0005659097289086046,0.1835329227875769
DTLZ7,37,0.00041302285404766156,0.18358501111452258
DTLZ7,38,0.00023163395924670908,0.18354845621800098
DTLZ7,39,0.00024379123639574557,0.18354610382233122
DTLZ7,40,0.00029235323773197936,0.18348473832859813
DTLZ7,41,0.00037301167679447053,0.18342198429616768
DTLZ7,42,0.00017631809289510737,0.18348296540449108
DTLZ7,43,0.0002261769177347315,0.1834705292863994
DTLZ7,44,0.0001767569063649178,0.18352463189020898
DTLZ7,45,0.00016821432896946574,0.18350941821679523
DTLZ7,46,0.00017991919484452884,0.18354647209816752
DTLZ7,47,0.00019515658344872693,0.1835107110552362
DTLZ7,48,0.00015620206515853778,0.18351167522460865
DTLZ7,49,0.0002083211210259064,0.18351212020589242
DTLZ7,50,0.00017973101364076067,0.1835377401969664
DTLZ7,51,0.00017522037177598396,0.18355690648242406
DTLZ7,52,0.00018295200058749311,0.18357509427071722
DTLZ7,53,0.0002134548963331542,0.18354734254777516
DTLZ7,54,0.0001830295255018052,0.18353407727318588
DTLZ7,55,0.00010927388785654562,0.18353526074778873
DTLZ7,56,7.339323344480919e-05,0.18350968237100118
DTLZ7,57,4.5850676221548954e-05,0.1835041102300876
DTLZ7,58,4.533774148062485e-05,0.18350777884232028
DTLZ7,59,4.271180558324533e-05,0.18350725738758067
DTLZ7,60,4.295491431071611e-05,0.1835031029523084
DTLZ7,61,3.987933952277745e-05,0.1835091184145175
DTLZ7,62,4.405995748278943e-05,0.1835124249936344
DTLZ7,63,4.783362991439723e-05,0.18351559123128047
DTLZ7,64,6.109280062308072e-05,0.18350999283301372
DTLZ7,65,3.714501940108207e-05,0.18351623785755056
DTLZ7,66,4.187798291144296e-05,0.1835108576452717
DTLZ7,67,5.558673133746064e-05,0.1835190143103978
DTLZ7,68,5.0920724410947075e-05,0.18351004451996206
DTLZ7,69,5.3965060455522935e-05,0.18352316638830957
DTLZ7,70,4.331373149724318e-05,0.18350743318591398
DTLZ7,71,6.288312202845612e-05,0.18351597971750738
DTLZ7,72,4.466908254756583e-05,0.18351216215489047
DTLZ7,73,4.212883347222796e-05,0.18350884125926695
DTLZ7,74,5.126783483310184e-05,0.18350601322899324
DTLZ7,75,5.645541598400683e-05,0.1835150832697104
DTLZ7,76,5.224500615107582e-05,0.18352179784993167
DTLZ7,77,3.7230581382167405e-05,0.18351806023384581
DTLZ7,78,3.6763183849905474e-05,0.1835105531822155
DTLZ7,79,5.942118788781532e-05,0.1835189648450155
DTLZ7,80,3.2161169200766414e-05,0.18351231874933055
DTLZ7,81,7.934131163857685e-05,0.1835070662515959
DTLZ7,82,3.782751774415309e-05,0.18350244240513086
DTLZ7,83,4.703727295882914e-05,0.1835050582104993
DTLZ7,84,3.946827066179423e-05,0.18350665876772917
DTLZ7,85,3.8370254150022615e-05,0.18351277750766606
DTLZ7,86,4.709341997828e-05,0.18350909727773818
DTLZ7,87,3.30479852146494e-05,0.18350945289328827
DTLZ7,88,4.326000056402638e-05,0.1835132021368247
DTLZ7,89,2.4701498881990934e-05,0.1835091466450831
DTLZ7,90,4.4569495539989827e-05,0.18351506323352704
DTLZ7,91,2.7495077452300467e-05,0.18350384215766335
DTLZ7,92,3.3383059297714825e-05,0.18350785272872436
DTLZ7,93,3.444904728868631e-05,0.18350055345265512
DTLZ7,94,3.0974205439412015e-05,0.18350562601598336
DTLZ7,95,3.843408373424486e-05,0.1835049163889685
DTLZ7,96,3.6367224024402496e-05,0.18350704003482143
DTLZ7,97,4.309697162467745e-05,0.18350326102853443
DTLZ7,98,5.448934478189788e-05,0.1835028338844778
DTLZ7,99,3.0068489872567672e-05,0.1835074307788981
DTLZ7,100,2.678365635067408e-05,0.18350627823189963
DTLZ7,101,2.2697800394714553e-05,0.1835039868079129
DTLZ7,102,2.92160576771036e-05,0.18351185024495517
MMF1,1,0.0012216332777637046,0.18361959442633619
MMF1,2,0.0006333217189458612,0.18311514390036637
MMF1,3,0.00027995683606533864,0.1836703982684477
MMF1,4,0.000561536154718132,0.18337184306982635
MMF1,5,0.00021883427604010405,0.18339802038467873
MMF1,6,0.0008195583030214313,0.18284045322242698
MMF1,7,0.0010573131802761111,0.18353350183880598
MMF1,8,0.06513285263664725,0.23668417055614702
MMF1,9,0.058858486793457065,0.23156117229769482
MMF1,10,0.04710078666387668,0.22196105034225172
MMF1,11,0.07748335099456913,0.24676831023809528
MMF1,12,0.04035477200795047,0.21645295244085416
MMF11_L,1,0.0001178986604063899,0.18358634300301802
MMF11_L,2,4.5213832185200676e-05,0.18351905670964008
MMF11_L,3,1.681524447895151e-06,0.18350413412432476
MMF11_L,4,2.756694758997278e-06,0.1835034086559909
MMF11_L,5,1.2367697096602612e-05,0.1834944271104763
MMF11_L,6,0.024032183222128023,0.20213935376749342
MMF11_L,7,0.04085665274782961,0.2154452329675079
MMF11_L,8,0.10146435957499703,0.2663487217512793
MMF11_L,9,0.04880089572595386,0.22323012659106597
MMF11_L,10,0.08793481775004229,0.25151365604691023
MMF11_L,11,0.06376285682630745,0.2327284156724173
MMF11_L,12,0.05378142365079139,0.18831142320369998
MMF16_20,1,0.04143240589697714,0.18338750481164667
MMF16_20,2,0.03507096963356121,0.17897717187942458
MMF16_20,3,0.05058592655089351,0.1631780174002563
MMF16_20,4,0.023652814013106704,0.1717951184996049
MMF16_20,5,0.01727124002191515,0.1717980129417624
MMF16_20,6,0.014131525595335388,0.17332562989951644
MMF16_20,7,0.014400263046033361,0.17593888377247446
MMF16_20,8,0.010208317969882235,0.17796377864956792
MMF16_20,9,0.012953648984303574,0.17418836557803513
MMF16_20,10,0.006611728815477036,0.1819358712847114
MMF16_20,11,0.007068168905393508,0.18216231654711143
MMF16_20,12,0.00677555439583801,0.18197343333038166
MMF16_20,13,0.006398265971930996,0.18294308916005947
MMF16_20,14,0.0075890098429073054,0.18184202504812352
MMF16_20,15,0.008015196150697767,0.1797870538817764
MMF16_20,16,0.011647561181302179,0.17611731917678652
MMF16_20,17,0.006681848648116218,0.1843169079920085
MMF16_20,18,0.00664024258381511,0.1821422038090936
MMF16_20,19,0.005140458365993186,0.1819035962063336
MMF16_20,20,0.003884229260928644,0.18345683749639136
MMF16_20,21,0.004413571482628393,0.1826533426358019
MMF16_20,22,0.005750008177291051,0.18147940162954174
MMF16_20,23,0.004661535641289707,0.18352778299289668
MMF16_20,24,0.0047048490112478955,0.18333443856939302
MMF16_20,25,0.004278670257784015,0.1835023500218847
MMF16_20,26,0.0037669410413494614,0.18295240530801138
MMF16_20,27,0.004070055816800854,0.18217588210377123
MMF16_20,28,0.004439401941048891,0.1831667519742357
MMF16_20,29,0.006312580014339344,0.18261790757520707
MMF16_20,30,0.005618869586407899,0.18147554058096843
MMF16_20,31,0.003884302751563619,0.18256176921849943
MMF16_20,32,0.003834428149083832,0.1826421672189601
MMF16_20,33,0.00503212368572424,0.18343899222593207
MMF16_20,34,0.0039990491123408954,0.18399626495546478
MMF16_20,35,0.004328022107856691,0.18345654191886962
MMF16_20,36,0.03618609509022804,0.1834859722950326
MMF16_20,37,0.0032844743757002963,0.18251152300571577
MMF16_20,38,0.004409673110093696,0.18396828285382316
MMF16_20,39,0.03788829980402422,0.1774959887593765
MMF16_20,40,0.003748390331508391,0.18331652554428413
MMF16_20,41,0.0029568492938078254,0.18315739185575233
MMF16_20,42,0.004030783577393944,0.18230321876418454
MMF16_20,43,0.0029977733862602543,0.18321908339465692
MMF16_20,44,0.003100805290750139,0.18253130145186897
MMF16_20,45,0.0039127423769674255,0.18350338923655124
MMF16_20,46,0.003541982394581019,0.18401876651846943
MMF16_20,47,0.003101468546609033,0.18350343518766876
MMF16_20,48,0.002237607545301593,0.18320019391722997
MMF16_20,49,0.0035717409747634474,0.18179401283079502
MMF16_20,50,0.03797063505177291,0.1669135892115833
MMF16_20,51,0.03331189067125283,0.17294936569825725
MMF16_20,52,0.046237977406883,0.1687572443220503
MMF16_20,53,0.047531641334314007,0.18731579202954673
MMF16_20,54,0.05147107767859786,0.18350340818494665
MMF16_20,55,0.0332375369337673,0.18703485915085838
MMF16_20,56,0.06087263420665103,0.18650936564290369
MMF16_20,57,0.04295591780938104,0.19148057059236137
MMF16_20,58,0.04913460477645591,0.18871216595997575
MMF16_20,59,0.022372722527324123,0.18607386731226122
MMF16_20,60,0.03329287534293631,0.19558102411048775
MMF16_20,61,0.03315892008690356,0.19426526465890046
MMF16_20,62,0.02641789074102375,0.18964789521579206
MMF16_20,63,0.029780911389611427,0.1864499100653887
MMF16_20,64,0.031378910905686605,0.18264437366003095
MMF16_20,65,0.038421606071646984,0.18964519449220735
MMF16_20,66,0.027373212402836446,0.18084617299042954
MMF16_20,67,0.01235825232029442,0.18564690921689375
MMF16_20,68,0.009728619027685155,0.1835034431001673
MMF16_20,69,0.01039025751583386,0.18583518995825493
MMF16_20,70,0.01200787413823469,0.1868913491954408
MMF16_20,71,0.01240257632790425,0.18483827065688216
MMF16_20,72,0.016924495315838117,0.18866745739009189
MMF16_20,73,0.014220184291448923,0.18399773632873123
MMF16_20,74,0.01148218733310381,0.1828299381758912
MMF16_20,75,0.010564391057478015,0.18350838638714503
MMF16_20,76,0.011937675780365944,0.18497652419321792
MMF16_20,77,0.010067572137824284,0.1835034048083048
MMF16_20,78,0.015756205159224303,0.18310921842426992
MMF16_20,79,0.009312912625205044,0.18326391848988066
MMF16_20,80,0.015537948657874907,0.18484623635983066
MMF16_20,81,0.012775702440900564,0.183687842624089
MMF16_20,82,0.011225421356639662,0.185578448780693
MMF16_20,83,0.01892937897507541,0.1868854367165608
MMF16_20,84,0.015684459716483076,0.18415962302606237
MMF16_20,85,0.016658242520414465,0.18304490672757096
MMF16_20,86,0.011707675267074037,0.183701348864023
MMF16_20,87,0.012127717200878796,0.1835034405290772
MMF16_20,88,0.009530619413271251,0.18172580410726702
MMF16_20,89,0.016374150013078625,0.18909591541731624
MMF16_20,90,0.015543257995000144,0.18378610064149922
MMF16_20,91,0.009867898095455678,0.18201109728828352
MMF16_20,92,0.010582477559232098,0.18355213795186687
MMF16_20,93,0.009608226612948538,0.18298152833246634
MMF16_20,94,0.009053861522891869,0.1844620321598825
MMF16_20,95,0.009290740815397908,0.18457922578246116
MMF16_20,96,0.012866589066207215,0.18307864244098668
MMF16_20,97,0.01028639378223973,0.18269647788531337
MMF16_20,98,0.009221733377482413,0.1825188835812542
MMF16_20,99,0.009478145349354795,0.1837791602091495
MMF16_20,100,0.01138548012533062,0.1848072606308846
MMF16_20,101,0.009016423148795296,0.1835403032161628
MMF16_20,102,0.011345261349281653,0.1832346890113079
MMF16_20,103,0.01054476589283131,0.18355937460687755
MMF16_20,104,0.008627650069536492,0.18350341122322583
MMF16_20,105,0.008639462058009577,0.1830793732702422
MMF16_20,106,0.010209122482752866,0.18394051901029235
MMF16_20,107,0.009572054374971975,0.18366468061026459
MMF16_20,108,0.009858982922850638,0.18269979122958172
MMF16_20,109,0.011783089071544737,0.18360167185549225
MMF16_20,110,0.013200818848903527,0.18078988139317909
MMF16_20,111,0.012234228301599401,0.18463405057864013
MMF16_20,112,0.01590977256448598,0.1841493622201614
MMF16_20,113,0.022291112887255413,0.18350343036588168
MMF16_20,114,0.01151790201774876,0.18150883509105536
MMF16_20,115,0.011004937194396517,0.18351746452978834
MMF16_20,116,0.014123836459519692,0.18218771651309132
MMF16_20,117,0.019047183621957887,0.18085502896111555
MMF16_20,118,0.019751674453810576,0.183503436674319
MMF16_20,119,0.015662142210320966,0.18363884919822038
MMF4,1,0.0028797225533248078,0.18559330121370657
MMF4,2,0.002668772583281738,0.18355790983687498
MMF4,3,0.00605998566579615,0.18350802442642167
MMF4,4,0.0006336918061630802,0.18328701314165596
MMF4,5,0.00020600890380097556,0.18340367683472936
MMF4,6,0.0003351255836389178,0.18336541131969436
MMF4,7,0.00034049635284069056,0.18322540496419387
MMF4,8,0.0005287028805824656,0.18393510316657768
MMF4,9,0.3733438404977184,0.48699726576438035
MMF4,10,1.4217827541379941e-05,0.18351062236556437
MMF4,11,2.258289283845792e-05,0.1835104548190214
WFG1,1,0.019546356773143012,0.18789170104268993
WFG1,2,0.015968838434255776,0.18811319841464652
WFG1,3,0.007974075111994262,0.18350346976681003
WFG1,4,0.004159704434139497,0.18372143629076498
WFG1,5,0.010327740253790374,0.18782437894557663
WFG1,6,0.0037323916548753716,0.1865194700020686
WFG1,7,0.003764082868483178,0.18468528600631187
WFG1,8,0.005734574801965349,0.1844715197190293
WFG1,9,0.0021147932589233795,0.18369572227354353
WFG1,10,0.004773731502778739,0.18567894470019464
WFG1,11,0.003628671077146429,0.1852395630117465
WFG1,12,0.002525206322008554,0.18490130389479192
WFG1,13,0.004265351079744252,0.18621779991624046
WFG1,14,0.003585313531996874,0.18610160030654552
WFG1,15,0.001241767813293216,0.18434850525538238
WFG1,16,0.002365923727758677,0.1850389867254229
WFG1,17,0.002501659566818076,0.1853418177995786
WFG1,18,0.0007321272307558161,0.18357702394433822
WFG1,19,0.0010805147206129223,0.1841388758193807
WFG1,20,0.0025952293594725282,0.18469821389289998
WFG1,21,0.0017912351075153631,0.18378180894033774
WFG1,22,0.0007381187587878119,0.18354591280059207
WFG1,23,0.0043881830387358925,0.18617718188211815
WFG1,24,0.0022595915876073135,0.18473813189481408
WFG1,25,0.0020210716580212097,0.18389807373412143
WFG1,26,0.0015777535376701643,0.18439184517559098
WFG1,27,0.001114265221188823,0.18352586324835946
WFG1,28,0.0020052348864244554,0.18431799344012412
WFG1,29,0.008116789768884176,0.18136355798063622
WFG1,30,0.0010047878776817255,0.18342102634726326
WFG1,31,0.001021984700127274,0.18380677140676355
WFG1,32,0.0009638381753102488,0.1836373328650419
WFG1,33,0.0013508869153870747,0.18403991483437293
WFG1,34,0.0011267720390929874,0.1841518945932235
WFG1,35,0.0005286573860091855,0.18360038793191097
WFG1,36,0.0005117950826659891,0.18362190654632196
WFG1,37,0.0005004225166962597,0.18351999526331755
WFG1,38,0.0005715552562218047,0.18340629528955066
WFG1,39,0.0006275141009892869,0.1836465048424436
WFG1,40,0.00044263259723838276,0.1833436971254907
WFG1,41,0.0005846466734683569,0.18361645124216114
WFG1,42,0.0003538500200003748,0.18352097963306158
WFG1,43,0.0002831796502193589,0.18355772174420432
WFG1,44,0.00021087905736067944,0.18346923184463257
WFG1,45,0.0002318435342581608,0.1834921529624317
WFG1,46,0.00015531542432753025,0.1834740032204731
WFG1,47,0.00018981135336332267,0.18347846374735416
WFG1,48,0.00012047061754225948,0.18349915327023342
WFG1,49,0.00030808798792253335,0.18354598782556314
WFG1,50,0.00023613511297870918,0.18350096013735306
WFG1,51,0.0001337768603182176,0.18351500960741396
WFG1,52,0.00031542516437554083,0.18352205178186132
WFG1,53,0.00022248201352008742,0.18349479567086002
WFG1,54,0.00025885012043204013,0.1835014285469915
WFG1,55,0.00013407417947220005,0.18347710133403894
WFG1,56,0.00011820760981413376,0.18347150856569355
WFG1,57,0.0002954341000787448,0.18333219702883785
WFG1,58,0.00012624233732596627,0.1834772750384441
WFG1,59,0.00014351526550612304,0.1834464801306766
WFG1,60,0.00011957994876333176,0.18346463379574834
WFG1,61,0.00016298112155902763,0.18355630452078933
WFG1,62,9.695621544480442e-05,0.18350194650999935
WFG1,63,5.69808522445167e-05,0.18348991360930328
WFG1,64,0.00010934583180319333,0.1835146768660479
WFG1,65,0.00018502975608211051,0.18350620307344098
WFG1,66,0.0001771003263324246,0.18359294140008364
WFG1,67,0.0003542123887848409,0.18369245403307946
WFG1,68,0.00014771780513037506,0.18355902960295484
WFG1,69,9.871976032069113e-05,0.18349969209090716
WFG1,70,6.548053315298781e-05,0.18351715275833144
WFG1,71,7.034023084581974e-05,0.18351058160002665
WFG1,72,0.00031049431419523247,0.1835853327168404
WFG1,73,0.000236340211233042,0.18349117187254466
WFG1,74,0.00010239854082883445,0.18350472148688735
WFG1,75,8.7261533690148e-05,0.18351518072574574
WFG1,76,7.540639915010601e-05,0.18349718583690017
WFG1,77,0.00013478485553851524,0.1834854062951342
WFG1,78,0.00011742478145965077,0.18354882584055857
WFG1,79,0.0001444540741329781,0.1835346469915447
WFG1,80,0.0001947817340643525,0.18358435116654165
WFG1,81,0.010283630476678452,0.18350510894724037
WFG1,82,6.40639397757037e-05,0.18351808379658988
WFG1,83,0.00021342362873884521,0.1834766606520567
WFG1,84,8.638324371341519e-05,0.18350311721455254
WFG1,85,6.871674216312937e-05,0.18350438349354536
WFG1,86,0.00012545041702765645,0.18352031992669648
WFG1,87,8.040805209617387e-05,0.18351055328555727
WFG1,88,5.806555718904916e-05,0.18349822255487935
WFG1,89,0.03672794776689385,0.20852715908965738
WFG1,90,8.082696162550165e-05,0.18350183629422367
WFG1,91,7.070124060001699e-05,0.18349626692518112
WFG1,92,7.255765871899428e-05,0.18351162865340293
WFG1,93,3.2979101041154214e-05,0.18350325135172607
WFG1,94,6.532199817356642e-05,0.18348464532421305
WFG1,95,4.627943470313632e-05,0.1835037244873487
WFG1,96,8.22529540587393e-05,0.1834887833586814
WFG1,97,7.05468540058155e-05,0.18351180325912358
WFG1,98,4.17397475599179e-05,0.18349473558227564
WFG1,99,3.521119428778375e-05,0.18348959447902424
WFG1,100,4.6824322112996145e-05,0.18350559421310034
WFG1,101,6.815603712693715e-05,0.18350925977002697
WFG1,102,3.448091946203985e-05,0.18349303677174555
WFG1,103,4.8986094971456055e-05,0.18352635418086768
WFG1,104,4.4355973793350276e-05,0.18351994836801366
WFG1,105,3.996173322643748e-05,0.1835089504411374
WFG1,106,5.943824680629787e-05,0.183528642709944
WFG1,107,0.0006595631830729373,0.18353553702049866
WFG1,108,5.6546092866695166e-05,0.18351665214576968
WFG1,109,0.00023087935217498505,0.1835572459167599
WFG1,110,7.806591885190176e-05,0.18351474758172714
WFG1,111,7.374971424150027e-05,0.18350342101288633
WFG1,112,0.04732571202681331,0.1940235313063302
WFG1,113,6.178654150772986e-05,0.1835030562494105
WFG1,114,5.9342920936760684e-05,0.18349941168987585
WFG1,115,4.850493452529117e-05,0.18351815295431811
WFG1,116,6.264339406365691e-05,0.18352981627094522
WFG1,117,6.866430415216896e-05,0.1834891624194671
WFG1,118,8.560342804333336e-05,0.18352026949886371
WFG1,119,5.894183697080482e-05,0.18351239024660188
WFG1,120,0.00010877144462231471,0.18350203742356525
WFG1,121,6.800693145867426e-05,0.1835064271506498
WFG1,122,6.091546867041278e-05,0.18349473058236643
WFG1,123,6.376025681101753e-05,0.1835028519420479
WFG1,124,3.129197054574021e-05,0.18350381037599942
WFG2,1,0.014594239178190206,0.18685652179244178
WFG2,2,0.004298977694847321,0.18505433069959054
WFG2,3,0.008563043442206437,0.18672608130376778
WFG2,4,0.0030128148891677134,0.18424596200843135
WFG2,5,0.004687833612647003,0.18524598514663823
WFG2,6,0.003120125554248703,0.1844922433939366
WFG2,7,0.002812003871611169,0.18387401642944634
WFG2,8,0.0031662267048848535,0.18384786294852978
WFG2,9,0.0023043632493194854,0.1849039138034806
WFG2,10,0.001271089337946661,0.1835034607856285
WFG2,11,0.0017575650273017854,0.18432533691545905
WFG2,12,0.0014087028503832683,0.18373473816736413
WFG2,13,0.0025250994482197368,0.18492370050993961
WFG2,14,0.005050930179125491,0.18712772994037483
WFG2,15,0.0036516516967450108,0.18648257127892587
WFG2,16,0.0017708035273404827,0.18480073933904173
WFG2,17,0.0010235260524950373,0.1840892481037418
WFG2,18,0.0005018287715606938,0.1835907257134416
WFG2,19,0.001214500797449264,0.1835034113343605
WFG2,20,0.0005776581733903576,0.18371944644931623
WFG2,21,0.0009144139567159595,0.18388862010016382
WFG2,22,0.0007039389416574162,0.1839717939658534
WFG2,23,0.0007266920519163867,0.18392763318162075
WFG2,24,0.000554866739152523,0.18355490456862142
WFG2,25,0.0007236554119384869,0.18376825253227155
WFG2,26,0.0005173886717547142,0.18356896651806187
WFG2,27,0.0004910179302929378,0.18368318472287576
WFG2,28,0.00040918575444298075,0.18350342024900693
